Wavelength (nm),Sum(calc),Si I (3.4e-1),Si II (6.6e-1),Si III (3.0e-5)
391.15,7.536e-1,7.536e-1,3.637e-14,5.767e-26
391.17,3.974e-1,3.974e-1,3.632e-14,5.787e-26
391.2,1.463e-1,1.463e-1,3.625e-14,5.817e-26
391.22,7.322e-2,7.322e-2,3.620e-14,5.837e-26
391.25,2.492e-2,2.492e-2,3.613e-14,5.867e-26
391.27,1.183e-2,1.183e-2,3.608e-14,2.020e-25
391.3,3.723e-3,3.723e-3,3.601e-14,1.241e-24
391.32,1.677e-3,1.677e-3,3.596e-14,4.056e-24
391.35,4.878e-4,4.878e-4,3.589e-14,2.305e-23
391.37,2.085e-4,2.085e-4,3.584e-14,7.152e-23
391.4,5.605e-5,5.605e-5,3.577e-14,3.760e-22
391.42,2.274e-5,2.274e-5,3.572e-14,1.108e-21
391.45,5.650e-6,5.650e-6,3.565e-14,5.387e-21
391.47,2.175e-6,2.175e-6,3.560e-14,1.507e-20
391.5,4.996e-7,4.996e-7,3.553e-14,6.777e-20
391.52,1.825e-7,1.825e-7,3.548e-14,1.799e-19
391.54,6.528e-8,6.528e-8,3.543e-14,4.680e-19
391.57,1.343e-8,1.343e-8,3.536e-14,1.888e-18
391.59,4.558e-9,4.558e-9,3.531e-14,4.661e-18
391.62,8.667e-10,8.667e-10,3.524e-14,1.739e-17
391.64,2.792e-10,2.792e-10,3.519e-14,4.076e-17
391.67,4.907e-11,4.907e-11,3.512e-14,1.407e-16
391.69,1.500e-11,1.500e-11,3.507e-14,3.131e-16
391.72,2.437e-12,2.436e-12,3.500e-14,9.997e-16
391.74,2.112e-15,2.436e-12,3.495e-14,2.112e-15
391.77,6.238e-15,2.436e-12,3.488e-14,6.238e-15
391.79,1.251e-14,2.436e-12,3.483e-14,1.251e-14
391.82,3.419e-14,2.436e-12,3.476e-14,3.419e-14
391.84,6.510e-14,2.435e-12,3.471e-14,6.510e-14
391.87,1.645e-13,2.435e-12,3.464e-14,1.645e-13
391.89,2.975e-13,2.435e-12,3.459e-14,2.975e-13
391.91,5.267e-13,2.435e-12,3.455e-14,5.267e-13
391.94,1.194e-12,2.435e-12,3.447e-14,1.194e-12
391.96,2.007e-12,2.435e-12,3.443e-14,2.007e-12
391.99,4.207e-12,2.434e-12,3.435e-14,4.207e-12
392.01,6.714e-12,2.434e-12,3.431e-14,6.714e-12
392.04,1.302e-11,2.434e-12,3.423e-14,1.302e-11
392.06,1.973e-11,2.434e-12,3.419e-14,1.973e-11
392.09,3.539e-11,2.433e-12,3.412e-14,3.539e-11
392.11,5.090e-11,2.433e-12,3.407e-14,5.090e-11
392.14,8.447e-11,2.433e-12,3.400e-14,8.447e-11
392.16,1.154e-10,2.433e-12,3.395e-14,1.154e-10
392.19,1.771e-10,2.433e-12,3.388e-14,1.771e-10
392.21,2.296e-10,2.433e-12,3.383e-14,2.296e-10
392.24,3.260e-10,2.432e-12,3.376e-14,3.260e-10
392.26,4.013e-10,2.432e-12,3.371e-14,4.013e-10
392.28,4.838e-10,2.432e-12,3.366e-14,4.838e-10
392.31,6.160e-10,2.432e-12,3.359e-14,6.160e-10
392.33,7.050e-10,2.432e-12,3.354e-14,7.050e-10
392.36,8.304e-10,2.431e-12,3.347e-14,8.304e-10
392.38,9.023e-10,2.431e-12,3.342e-14,9.023e-10
392.41,9.831e-10,2.431e-12,3.335e-14,9.831e-10
392.43,1.014e-9,2.431e-12,3.330e-14,1.014e-9
392.46,1.022e-9,2.431e-12,3.323e-14,1.022e-9
392.48,1.001e-9,2.430e-12,3.318e-14,1.001e-9
392.51,9.333e-10,2.430e-12,3.311e-14,9.333e-10
392.53,8.678e-10,2.430e-12,3.306e-14,8.678e-10
392.56,7.484e-10,2.430e-12,3.299e-14,7.484e-10
392.58,6.607e-10,2.430e-12,3.294e-14,6.607e-10
392.61,5.271e-10,2.429e-12,3.287e-14,5.271e-10
392.63,4.418e-10,2.429e-12,3.282e-14,4.418e-10
392.65,3.626e-10,2.429e-12,3.277e-14,3.626e-10
392.68,2.594e-10,2.429e-12,3.270e-14,2.594e-10
392.7,2.021e-10,2.429e-12,3.265e-14,2.021e-10
392.73,1.338e-10,2.428e-12,3.258e-14,1.338e-10
392.75,9.897e-11,2.428e-12,3.253e-14,9.897e-11
392.78,6.058e-11,2.428e-12,3.246e-14,6.058e-11
392.8,4.255e-11,2.428e-12,3.241e-14,4.255e-11
392.83,2.409e-11,2.428e-12,3.234e-14,2.409e-11
392.85,1.607e-11,2.427e-12,3.229e-14,1.607e-11
392.88,8.416e-12,2.427e-12,3.222e-14,8.416e-12
392.9,5.328e-12,2.427e-12,3.217e-14,5.328e-12
392.93,2.582e-12,2.427e-12,3.210e-14,2.582e-12
392.95,1.552e-12,2.427e-12,3.205e-14,1.552e-12
392.98,6.955e-13,2.426e-12,3.198e-14,6.955e-13
393,3.969e-13,2.426e-12,3.193e-14,3.969e-13
393.02,2.218e-13,2.426e-12,3.189e-14,2.218e-13
393.05,8.914e-14,2.426e-12,3.182e-14,8.914e-14
393.07,4.730e-14,2.426e-12,3.177e-14,4.730e-14
393.1,1.758e-14,2.426e-12,3.170e-14,1.758e-14
393.12,8.858e-15,2.425e-12,3.165e-14,8.858e-15
393.15,3.046e-15,2.425e-12,3.158e-14,3.046e-15
393.17,1.457e-15,2.425e-12,3.153e-14,1.457e-15
393.2,4.635e-16,2.425e-12,3.146e-14,4.635e-16
393.22,2.104e-16,2.425e-12,3.141e-14,2.104e-16
393.25,6.193e-17,2.424e-12,3.134e-14,6.193e-17
393.27,2.669e-17,2.424e-12,3.129e-14,2.669e-17
393.3,7.266e-18,2.424e-12,3.122e-14,7.266e-18
393.32,2.974e-18,2.424e-12,3.117e-14,2.974e-18
393.35,7.488e-19,2.424e-12,3.110e-14,7.488e-19
393.37,2.909e-19,2.423e-12,3.105e-14,2.909e-19
393.4,6.777e-20,2.423e-12,3.098e-14,6.777e-20
393.42,2.500e-20,2.423e-12,3.093e-14,2.500e-20
393.44,9.032e-21,2.423e-12,3.088e-14,9.032e-21
393.47,1.886e-21,2.423e-12,3.081e-14,1.886e-21
393.49,6.470e-22,2.422e-12,3.076e-14,6.470e-22
393.52,1.250e-22,2.422e-12,3.069e-14,1.250e-22
393.54,4.071e-23,2.422e-12,3.064e-14,4.071e-23
393.57,7.275e-24,2.422e-12,3.057e-14,7.275e-24
393.59,2.249e-24,2.422e-12,3.052e-14,2.249e-24
393.62,3.719e-25,2.421e-12,3.045e-14,3.719e-25
393.64,1.091e-25,2.421e-12,3.040e-14,1.091e-25
405.29,1.971e-29,2.329e-12,2.490e-15,1.971e-29
405.31,6.547e-29,2.329e-12,2.442e-15,6.547e-29
405.34,3.822e-28,2.329e-12,2.370e-15,3.822e-28
405.36,1.210e-27,2.329e-12,2.323e-15,1.210e-27
405.39,6.567e-27,2.328e-12,2.251e-15,6.567e-27
405.41,1.980e-26,2.328e-12,2.203e-15,1.980e-26
405.44,9.996e-26,2.328e-12,2.131e-15,9.996e-26
405.46,2.871e-25,2.328e-12,2.083e-15,2.871e-25
405.49,1.348e-24,2.328e-12,2.011e-15,1.348e-24
405.51,3.690e-24,2.327e-12,1.963e-15,3.690e-24
405.54,1.611e-23,2.327e-12,1.891e-15,1.611e-23
405.56,4.201e-23,2.327e-12,1.843e-15,4.201e-23
405.59,1.706e-22,2.327e-12,1.772e-15,1.706e-22
405.61,4.238e-22,2.327e-12,1.724e-15,4.238e-22
405.63,1.033e-21,2.326e-12,1.676e-15,1.033e-21
405.66,3.788e-21,2.326e-12,1.604e-15,3.788e-21
405.68,8.794e-21,2.326e-12,1.556e-15,8.794e-21
405.71,3.000e-20,2.326e-12,1.484e-15,3.000e-20
405.73,6.635e-20,2.326e-12,1.436e-15,6.635e-20
405.76,2.105e-19,2.325e-12,1.364e-15,2.105e-19
405.78,4.436e-19,2.325e-12,1.316e-15,4.436e-19
405.81,1.309e-18,2.325e-12,1.244e-15,1.309e-18
405.83,2.627e-18,2.325e-12,1.197e-15,2.627e-18
405.86,7.208e-18,2.325e-12,1.125e-15,7.208e-18
405.88,1.379e-17,2.324e-12,1.077e-15,1.379e-17
405.91,3.518e-17,2.324e-12,1.005e-15,3.518e-17
405.93,6.412e-17,2.324e-12,9.569e-16,6.412e-17
405.96,1.521e-16,2.324e-12,8.851e-16,1.521e-16
405.98,2.642e-16,2.324e-12,8.372e-16,2.642e-16
406,4.499e-16,2.323e-12,7.892e-16,4.499e-16
406.03,9.643e-16,2.323e-12,7.174e-16,9.643e-16
406.05,1.565e-15,2.323e-12,6.694e-16,1.565e-15
406.08,3.119e-15,2.323e-12,5.976e-16,3.119e-15
406.1,4.821e-15,2.323e-12,5.497e-16,4.821e-15
406.13,8.937e-15,2.322e-12,4.778e-16,8.937e-15
406.15,1.316e-14,2.322e-12,4.299e-16,1.316e-14
406.18,2.269e-14,2.322e-12,3.580e-16,2.269e-14
406.2,3.184e-14,2.322e-12,3.101e-16,3.184e-14
406.23,5.105e-14,2.322e-12,2.382e-16,5.105e-14
406.25,6.825e-14,2.322e-12,1.903e-16,6.825e-14
406.28,1.018e-13,2.321e-12,1.184e-16,1.018e-13
406.3,1.297e-13,2.321e-12,7.049e-17,1.296e-13
406.33,1.801e-13,2.321e-12,4.199e-16,1.797e-13
406.35,2.194e-13,2.321e-12,1.347e-15,2.181e-13
406.38,2.887e-13,2.320e-12,7.465e-15,2.812e-13
406.4,3.480e-13,2.320e-12,2.282e-14,3.251e-13
406.42,4.372e-13,2.320e-12,6.843e-14,3.688e-13
406.45,7.722e-13,2.320e-12,3.427e-13,4.295e-13
406.47,1.444e-12,2.320e-12,9.795e-13,4.641e-13
406.5,5.066e-12,2.320e-12,4.564e-12,5.027e-13
406.52,1.295e-11,2.319e-12,1.243e-11,5.175e-13
406.55,5.439e-11,2.319e-12,5.387e-11,5.212e-13
406.57,1.403e-10,2.319e-12,1.398e-10,5.113e-13
406.6,5.643e-10,2.319e-12,5.638e-10,4.789e-13
406.62,1.395e-9,2.319e-12,1.394e-9,4.475e-13
406.65,5.232e-9,2.318e-12,5.231e-9,3.899e-13
406.67,1.233e-8,2.318e-12,1.233e-8,3.471e-13
406.7,4.303e-8,2.318e-12,4.303e-8,2.812e-13
406.72,9.665e-8,2.318e-12,9.665e-8,2.385e-13
406.75,3.138e-7,2.318e-12,3.138e-7,1.797e-13
406.77,6.717e-7,2.317e-12,6.717e-7,1.452e-13
406.79,1.410e-6,2.317e-12,1.410e-6,1.151e-13
406.82,4.138e-6,2.317e-12,4.138e-6,7.835e-14
406.84,8.280e-6,2.317e-12,8.280e-6,5.917e-14
406.87,2.260e-5,2.317e-12,2.260e-5,3.745e-14
406.89,4.310e-5,2.316e-12,4.310e-5,2.695e-14
406.92,1.095e-4,2.316e-12,1.095e-4,1.586e-14
406.94,1.989e-4,2.316e-12,1.989e-4,1.087e-14
406.97,4.699e-4,2.316e-12,4.699e-4,5.951e-15
406.99,8.137e-4,2.316e-12,8.137e-4,3.887e-15
407.02,1.788e-3,2.315e-12,1.788e-3,1.979e-15
407.04,2.951e-3,2.315e-12,2.951e-3,1.231e-15
407.07,6.035e-3,2.315e-12,6.035e-3,5.829e-16
407.09,9.491e-3,2.315e-12,9.491e-3,3.456e-16
407.12,1.805e-2,2.315e-12,1.805e-2,1.521e-16
407.14,2.706e-2,2.314e-12,2.706e-2,8.593e-17
407.16,3.978e-2,2.314e-12,3.978e-2,4.761e-17
407.19,6.838e-2,2.314e-12,6.838e-2,1.893e-17
407.21,9.580e-2,2.314e-12,9.580e-2,9.994e-18
407.24,1.532e-1,2.314e-12,1.532e-1,3.696e-18
407.26,2.046e-1,2.314e-12,2.046e-1,1.859e-18
407.29,3.044e-1,2.313e-12,3.044e-1,6.393e-19
407.31,3.873e-1,2.313e-12,3.873e-1,3.063e-19
407.34,5.360e-1,2.313e-12,5.360e-1,9.797e-20
407.36,6.499e-1,2.313e-12,6.499e-1,4.472e-20
407.39,8.369e-1,2.312e-12,8.369e-1,1.330e-20
407.41,9.670e-1,2.312e-12,9.670e-1,5.786e-21
407.44,1.158e+0,2.312e-12,1.158e+0,1.600e-21
407.46,1.276e+0,2.312e-12,1.276e+0,6.631e-22
407.49,1.422e+0,2.312e-12,1.422e+0,1.706e-22
407.51,1.492e+0,2.312e-12,1.492e+0,6.735e-23
407.53,1.536e+0,2.311e-12,1.536e+0,2.608e-23
407.56,1.547e+0,2.311e-12,1.547e+0,6.060e-24
407.58,1.517e+0,2.311e-12,1.517e+0,2.236e-24
407.61,1.422e+0,2.311e-12,1.422e+0,4.832e-25
407.63,1.329e+0,2.311e-12,1.329e+0,1.698e-25
407.66,1.158e+0,2.310e-12,1.158e+0,3.413e-26
407.68,1.032e+0,2.310e-12,1.032e+0,1.143e-26
407.71,8.369e-1,2.310e-12,8.369e-1,2.136e-27
407.73,7.105e-1,2.310e-12,7.105e-1,6.816e-28
407.76,5.360e-1,2.310e-12,5.360e-1,1.185e-28
407.78,4.337e-1,2.309e-12,4.337e-1,1.519e-28
407.81,3.044e-1,2.309e-12,3.044e-1,2.020e-28
407.83,2.347e-1,2.309e-12,2.347e-1,2.354e-28
407.86,1.532e-1,2.309e-12,1.532e-1,2.855e-28
407.88,1.126e-1,2.309e-12,1.126e-1,3.189e-28
407.9,8.113e-2,2.308e-12,8.113e-2,3.523e-28
407.93,4.788e-2,2.308e-12,4.788e-2,4.024e-28
407.95,3.288e-2,2.308e-12,3.288e-2,4.358e-28
407.98,1.805e-2,2.308e-12,1.805e-2,4.859e-28
408,1.182e-2,2.308e-12,1.182e-2,5.193e-28
408.03,6.035e-3,2.307e-12,6.035e-3,5.695e-28
408.05,3.764e-3,2.307e-12,3.764e-3,6.029e-28
408.08,1.788e-3,2.307e-12,1.788e-3,6.530e-28
408.1,1.063e-3,2.307e-12,1.063e-3,6.864e-28
408.13,4.699e-4,2.307e-12,4.699e-4,7.365e-28
408.15,2.662e-4,2.306e-12,2.662e-4,7.699e-28
408.18,1.095e-4,2.306e-12,1.095e-4,8.200e-28
408.2,5.909e-5,2.306e-12,5.909e-5,8.534e-28
408.23,2.260e-5,2.306e-12,2.260e-5,9.035e-28
408.25,1.163e-5,2.306e-12,1.163e-5,9.369e-28
408.28,4.138e-6,2.305e-12,4.138e-6,9.871e-28
408.3,2.029e-6,2.305e-12,2.029e-6,1.020e-27
408.32,9.756e-7,2.305e-12,9.756e-7,1.054e-27
408.35,3.138e-7,2.305e-12,3.138e-7,1.104e-27
408.37,1.438e-7,2.305e-12,1.438e-7,1.137e-27
408.4,4.303e-8,2.305e-12,4.303e-8,1.187e-27
408.42,1.879e-8,2.304e-12,1.879e-8,1.221e-27
408.45,5.231e-9,2.304e-12,5.231e-9,1.271e-27
408.47,2.177e-9,2.304e-12,2.177e-9,1.304e-27
408.5,5.638e-10,2.304e-12,5.638e-10,1.355e-27
408.52,2.236e-10,2.304e-12,2.236e-10,1.388e-27
408.55,5.387e-11,2.303e-12,5.387e-11,1.438e-27
408.57,2.036e-11,2.303e-12,2.036e-11,1.471e-27
408.6,4.564e-12,2.303e-12,4.564e-12,1.522e-27
408.62,1.644e-12,2.303e-12,1.644e-12,1.555e-27
408.65,3.427e-13,2.303e-12,3.427e-13,1.605e-27
408.67,1.176e-13,2.302e-12,1.176e-13,1.638e-27
408.69,3.961e-14,2.302e-12,3.961e-14,1.672e-27
408.72,7.465e-15,2.302e-12,7.465e-15,1.722e-27
408.74,2.395e-15,2.302e-12,2.395e-15,1.755e-27
408.77,4.199e-16,2.302e-12,4.199e-16,1.806e-27
408.99,2.173e-27,2.300e-12,1.221e-15,2.173e-27
409.02,1.265e-26,2.300e-12,1.330e-15,1.265e-26
409.04,3.995e-26,2.299e-12,1.403e-15,3.995e-26
409.06,1.238e-25,2.299e-12,1.475e-15,1.238e-25
409.09,6.521e-25,2.299e-12,1.585e-15,6.521e-25
409.11,1.928e-24,2.299e-12,1.657e-15,1.928e-24
409.14,9.453e-24,2.299e-12,1.767e-15,9.453e-24
409.16,2.664e-23,2.298e-12,1.839e-15,2.664e-23
409.19,1.217e-22,2.298e-12,1.948e-15,1.217e-22
409.21,3.270e-22,2.298e-12,2.021e-15,3.270e-22
409.24,1.391e-21,2.298e-12,2.130e-15,1.391e-21
409.26,3.564e-21,2.298e-12,2.203e-15,3.564e-21
409.29,1.411e-20,2.297e-12,2.312e-15,1.411e-20
409.31,3.449e-20,2.297e-12,2.385e-15,3.449e-20
409.34,1.272e-19,2.297e-12,2.494e-15,1.272e-19
409.36,2.964e-19,2.297e-12,2.567e-15,2.964e-19
409.39,1.018e-18,2.297e-12,2.676e-15,1.018e-18
409.41,2.261e-18,2.297e-12,2.749e-15,2.261e-18
409.43,4.931e-18,2.296e-12,2.822e-15,4.931e-18
409.46,1.532e-17,2.296e-12,2.931e-15,1.532e-17
409.48,3.186e-17,2.296e-12,3.004e-15,3.186e-17
409.51,9.217e-17,2.296e-12,3.113e-15,9.217e-17
409.53,1.828e-16,2.296e-12,3.186e-15,1.828e-16
409.56,4.924e-16,2.295e-12,3.295e-15,4.924e-16
409.58,9.309e-16,2.295e-12,3.368e-15,9.309e-16
409.61,2.335e-15,2.295e-12,3.477e-15,2.335e-15
409.63,4.211e-15,2.295e-12,3.550e-15,4.211e-15
409.66,9.837e-15,2.295e-12,3.659e-15,9.837e-15
409.68,1.691e-14,2.294e-12,3.732e-15,1.691e-14
409.71,3.679e-14,2.294e-12,3.841e-15,3.679e-14
409.73,6.031e-14,2.294e-12,3.914e-15,6.031e-14
409.76,1.222e-13,2.294e-12,4.023e-15,1.222e-13
409.78,1.910e-13,2.294e-12,4.096e-15,1.910e-13
409.81,3.603e-13,2.293e-12,4.205e-15,3.603e-13
409.83,5.371e-13,2.293e-12,4.278e-15,5.371e-13
409.85,7.856e-13,2.293e-12,4.351e-15,7.856e-13
409.88,1.341e-12,2.293e-12,4.460e-15,1.341e-12
409.9,1.870e-12,2.293e-12,4.532e-15,1.870e-12
409.93,2.973e-12,2.292e-12,4.642e-15,2.973e-12
409.95,3.955e-12,2.292e-12,4.714e-15,3.955e-12
409.98,5.853e-12,2.292e-12,4.824e-15,5.853e-12
410,7.424e-12,2.292e-12,4.896e-15,7.424e-12
410.03,1.023e-11,2.292e-12,5.006e-15,1.023e-11
410.05,1.238e-11,2.291e-12,5.078e-15,1.238e-11
410.08,1.588e-11,2.291e-12,5.188e-15,1.588e-11
410.1,1.832e-11,2.291e-12,5.260e-15,1.832e-11
410.13,2.189e-11,2.291e-12,5.370e-15,2.189e-11
410.15,2.407e-11,2.291e-12,5.442e-15,2.407e-11
410.18,2.679e-11,2.290e-12,5.552e-15,2.679e-11
410.2,2.810e-11,2.290e-12,5.624e-15,2.810e-11
410.22,2.891e-11,2.290e-12,5.697e-15,2.891e-11
410.25,2.912e-11,2.290e-12,5.806e-15,2.912e-11
410.27,2.857e-11,2.290e-12,5.879e-15,2.857e-11
410.3,2.679e-11,2.289e-12,5.988e-15,2.679e-11
410.32,2.507e-11,2.289e-12,6.061e-15,2.507e-11
410.35,2.189e-11,2.289e-12,6.170e-15,2.189e-11
410.37,1.953e-11,2.289e-12,6.243e-15,1.953e-11
410.4,1.588e-11,2.289e-12,6.352e-15,1.588e-11
410.42,1.351e-11,2.289e-12,6.425e-15,1.351e-11
410.45,1.023e-11,2.288e-12,6.534e-15,1.023e-11
410.47,8.301e-12,2.288e-12,6.607e-15,8.301e-12
410.5,5.854e-12,2.288e-12,6.716e-15,5.854e-12
410.52,4.529e-12,2.288e-12,6.789e-15,4.529e-12
410.55,2.975e-12,2.288e-12,6.898e-15,2.975e-12
410.57,2.196e-12,2.287e-12,6.971e-15,2.196e-12
410.59,1.593e-12,2.287e-12,7.044e-15,1.593e-12
410.62,9.539e-13,2.287e-12,7.153e-15,9.539e-13
410.64,6.681e-13,2.287e-12,7.226e-15,6.681e-13
410.67,3.937e-13,2.287e-12,7.335e-15,3.937e-13
410.69,2.884e-13,2.286e-12,7.408e-15,2.884e-13
410.72,2.163e-13,2.286e-12,7.517e-15,2.163e-13
410.74,2.145e-13,2.286e-12,7.590e-15,2.145e-13
410.77,2.725e-13,2.286e-12,7.699e-15,2.725e-13
410.79,3.514e-13,2.286e-12,7.772e-15,3.514e-13
410.82,5.350e-13,2.285e-12,7.881e-15,5.350e-13
410.84,7.058e-13,2.285e-12,7.954e-15,7.058e-13
410.87,1.043e-12,2.285e-12,8.063e-15,1.043e-12
410.89,1.325e-12,2.285e-12,8.136e-15,1.325e-12
410.92,1.833e-12,2.285e-12,8.245e-15,1.833e-12
410.94,2.225e-12,2.284e-12,8.317e-15,2.225e-12
410.96,2.650e-12,2.284e-12,8.390e-15,2.650e-12
410.99,3.327e-12,2.284e-12,8.499e-15,3.327e-12
411.01,3.783e-12,2.284e-12,8.572e-15,3.783e-12
411.04,4.430e-12,2.284e-12,8.681e-15,4.430e-12
411.06,4.810e-12,2.283e-12,8.754e-15,4.810e-12
411.09,5.263e-12,2.283e-12,8.863e-15,5.263e-12
411.11,5.467e-12,2.283e-12,8.936e-15,5.467e-12
411.14,5.610e-12,2.283e-12,9.045e-15,5.610e-12
411.16,5.598e-12,2.283e-12,9.118e-15,5.598e-12
411.19,5.442e-12,2.282e-12,9.227e-15,5.442e-12
411.21,5.269e-12,2.282e-12,9.300e-15,5.269e-12
411.24,4.963e-12,2.282e-12,9.409e-15,4.963e-12
411.26,4.764e-12,2.282e-12,9.482e-15,4.764e-12
411.29,4.534e-12,2.282e-12,9.591e-15,4.534e-12
411.31,4.457e-12,2.281e-12,9.664e-15,4.457e-12
411.34,4.490e-12,2.281e-12,9.773e-15,4.490e-12
411.36,4.619e-12,2.281e-12,9.846e-15,4.619e-12
411.38,4.829e-12,2.281e-12,9.919e-15,4.829e-12
411.41,5.268e-12,2.281e-12,1.003e-14,5.268e-12
411.43,5.614e-12,2.281e-12,1.010e-14,5.614e-12
411.46,6.145e-12,2.280e-12,1.021e-14,6.145e-12
411.48,6.465e-12,2.280e-12,1.028e-14,6.465e-12
411.51,6.826e-12,2.280e-12,1.039e-14,6.826e-12
411.53,6.954e-12,2.280e-12,1.046e-14,6.954e-12
411.56,6.951e-12,2.280e-12,1.057e-14,6.940e-12
411.58,6.819e-12,2.279e-12,3.387e-14,6.785e-12
411.61,6.531e-12,2.279e-12,1.875e-13,6.344e-12
411.63,6.502e-12,2.279e-12,5.732e-13,5.929e-12
411.66,8.133e-12,2.279e-12,2.957e-12,5.176e-12
411.68,1.324e-11,2.279e-12,8.624e-12,4.618e-12
411.71,4.523e-11,2.278e-12,4.147e-11,3.759e-12
411.73,1.186e-10,2.278e-12,1.154e-10,3.200e-12
411.75,3.178e-10,2.278e-12,3.151e-10,2.674e-12
411.78,1.375e-9,2.278e-12,1.373e-9,1.972e-12
411.8,3.579e-9,2.278e-12,3.577e-9,1.572e-12
411.83,1.453e-8,2.277e-12,1.453e-8,1.080e-12
411.85,3.612e-8,2.277e-12,3.612e-8,8.209e-13
411.88,1.367e-7,2.277e-12,1.367e-7,5.253e-13
411.9,3.242e-7,2.277e-12,3.242e-7,3.810e-13
411.93,1.144e-6,2.277e-12,1.144e-6,2.271e-13
411.95,2.589e-6,2.276e-12,2.589e-6,1.571e-13
411.98,8.509e-6,2.276e-12,8.509e-6,8.728e-14
412,1.838e-5,2.276e-12,1.838e-5,5.759e-14
412.03,5.630e-5,2.276e-12,5.630e-5,2.980e-14
412.05,1.160e-4,2.276e-12,1.160e-4,1.876e-14
412.08,3.313e-4,2.275e-12,3.313e-4,9.042e-15
412.1,6.513e-4,2.275e-12,6.513e-4,5.429e-15
412.12,1.257e-3,2.275e-12,1.257e-3,3.199e-15
412.15,3.252e-3,2.275e-12,3.252e-3,1.396e-15
412.17,5.986e-3,2.275e-12,5.986e-3,7.847e-16
412.2,1.444e-2,2.274e-12,1.444e-2,3.191e-16
412.22,2.536e-2,2.274e-12,2.536e-2,1.711e-16
412.25,5.700e-2,2.274e-12,5.700e-2,6.481e-17
412.27,9.553e-2,2.274e-12,9.553e-2,3.314e-17
412.3,2.001e-1,2.274e-12,2.001e-1,1.170e-17
412.32,3.201e-1,2.274e-12,3.201e-1,5.705e-18
412.35,6.250e-1,2.273e-12,6.250e-1,1.876e-18
412.37,9.538e-1,2.273e-12,9.538e-1,8.726e-19
412.4,1.736e+0,2.273e-12,1.736e+0,2.673e-19
412.42,2.528e+0,2.273e-12,2.528e+0,1.186e-19
412.45,4.291e+0,2.272e-12,4.291e+0,3.385e-20
412.47,5.964e+0,2.272e-12,5.964e+0,1.433e-20
412.49,8.137e+0,2.272e-12,8.137e+0,5.952e-21
412.52,1.253e+1,2.272e-12,1.253e+1,1.538e-21
412.54,1.632e+1,2.272e-12,1.632e+1,6.094e-22
412.57,2.346e+1,2.272e-12,2.346e+1,1.467e-22
412.59,2.921e+1,2.271e-12,2.921e+1,5.544e-23
412.62,3.925e+1,2.271e-12,3.925e+1,1.243e-23
412.64,4.677e+1,2.271e-12,4.677e+1,4.482e-24
412.67,5.894e+1,2.271e-12,5.894e+1,9.365e-25
412.69,6.739e+1,2.271e-12,6.739e+1,3.220e-25
412.72,8.005e+1,2.270e-12,8.005e+1,6.268e-26
412.74,8.820e+1,2.270e-12,8.820e+1,2.056e-26
412.77,9.961e+1,2.270e-12,9.961e+1,3.728e-27
412.79,1.065e+2,2.270e-12,1.065e+2,1.166e-27
412.82,1.159e+2,2.270e-12,1.159e+2,5.029e-27
412.84,1.215e+2,2.269e-12,1.215e+2,7.605e-27
412.86,1.268e+2,2.269e-12,1.268e+2,1.018e-26
412.89,1.343e+2,2.269e-12,1.343e+2,1.404e-26
412.91,1.392e+2,2.269e-12,1.392e+2,1.662e-26
412.94,1.465e+2,2.269e-12,1.465e+2,2.048e-26
412.96,1.511e+2,2.268e-12,1.511e+2,2.306e-26
412.99,1.574e+2,2.268e-12,1.574e+2,2.692e-26
413.01,1.607e+2,2.268e-12,1.607e+2,2.950e-26
413.04,1.636e+2,2.268e-12,1.636e+2,3.336e-26
413.06,1.636e+2,2.268e-12,1.636e+2,3.593e-26
413.09,1.602e+2,2.267e-12,1.602e+2,3.980e-26
413.11,1.555e+2,2.267e-12,1.555e+2,4.237e-26
413.14,1.446e+2,2.267e-12,1.446e+2,4.623e-26
413.16,1.352e+2,2.267e-12,1.352e+2,4.881e-26
413.19,1.185e+2,2.267e-12,1.185e+2,5.267e-26
413.21,1.063e+2,2.266e-12,1.063e+2,5.525e-26
413.24,8.731e+1,2.266e-12,8.731e+1,5.911e-26
413.26,7.492e+1,2.266e-12,7.492e+1,6.169e-26
413.28,6.313e+1,2.266e-12,6.313e+1,6.426e-26
413.31,4.720e+1,2.266e-12,4.720e+1,6.813e-26
413.33,3.799e+1,2.266e-12,3.799e+1,7.070e-26
413.36,2.651e+1,2.265e-12,2.651e+1,7.456e-26
413.38,2.037e+1,2.265e-12,2.037e+1,7.714e-26
413.41,1.326e+1,2.265e-12,1.326e+1,8.100e-26
413.43,9.726e+0,2.265e-12,9.726e+0,8.358e-26
413.46,5.901e+0,2.264e-12,5.901e+0,8.744e-26
413.48,4.132e+0,2.264e-12,4.132e+0,9.002e-26
413.51,2.337e+0,2.264e-12,2.337e+0,9.388e-26
413.53,1.561e+0,2.264e-12,1.561e+0,9.645e-26
413.56,8.233e-1,2.264e-12,8.233e-1,1.003e-25
413.58,5.249e-1,2.264e-12,5.249e-1,1.029e-25
413.61,2.580e-1,2.263e-12,2.580e-1,1.068e-25
413.63,1.570e-1,2.263e-12,1.570e-1,1.093e-25
413.65,9.371e-2,2.263e-12,9.371e-2,1.119e-25
413.68,4.174e-2,2.263e-12,4.174e-2,1.158e-25
413.7,2.378e-2,2.263e-12,2.378e-2,1.183e-25
