Wavelength (nm),Sum(calc),K I (3.1e-2),K II (9.7e-1),K III (2.7e-11)
347.06,6.722e-19,,3.519e-20,6.722e-19
347.09,4.123e-19,,3.505e-20,4.123e-19
347.11,2.879e-19,,3.496e-20,2.879e-19
347.14,1.598e-19,,3.482e-20,1.598e-19
347.16,1.044e-19,,3.473e-20,1.044e-19
347.19,5.246e-20,,3.459e-20,5.246e-20
347.21,3.207e-20,,3.450e-20,3.207e-20
347.24,1.458e-20,,3.436e-20,1.458e-20
347.26,8.341e-21,,3.426e-20,8.341e-21
347.29,3.433e-21,,3.412e-20,3.433e-21
347.31,1.837e-21,,3.403e-20,1.837e-21
347.34,6.843e-22,,3.389e-20,6.843e-22
347.36,3.427e-22,,3.380e-20,3.427e-22
347.39,1.155e-22,,3.366e-20,1.155e-22
347.41,5.419e-23,,3.357e-20,5.419e-23
347.44,1.679e-23,,3.343e-20,1.679e-23
347.46,7.904e-24,,3.334e-20,7.904e-24
347.49,4.338e-24,,3.320e-20,4.338e-24
347.51,6.054e-24,,3.311e-20,6.054e-24
347.54,1.688e-23,,3.297e-20,1.688e-23
347.56,3.500e-23,,3.287e-20,3.500e-23
347.59,1.008e-22,,3.274e-20,1.008e-22
347.61,1.976e-22,,3.264e-20,1.976e-22
347.64,5.163e-22,,3.250e-20,5.163e-22
347.66,9.477e-22,,3.241e-20,9.477e-22
347.69,2.243e-21,,3.227e-20,2.243e-21
347.71,3.854e-21,,3.218e-20,3.854e-21
347.74,8.261e-21,,3.204e-20,8.261e-21
347.76,1.329e-20,,3.195e-20,1.329e-20
347.79,2.580e-20,,3.181e-20,2.580e-20
347.81,3.885e-20,,3.172e-20,3.885e-20
347.84,6.831e-20,,3.158e-20,6.831e-20
347.86,9.629e-20,,3.148e-20,9.629e-20
347.89,1.534e-19,,3.135e-20,1.534e-19
347.91,2.024e-19,,3.125e-20,2.024e-19
347.94,2.919e-19,,3.111e-20,2.919e-19
347.96,3.606e-19,,3.102e-20,3.606e-19
347.99,4.711e-19,,3.088e-20,4.711e-19
348.01,5.447e-19,,3.079e-20,5.447e-19
348.04,6.446e-19,,3.065e-20,6.446e-19
348.06,6.977e-19,,3.056e-20,6.977e-19
348.08,7.356e-19,,3.047e-20,7.356e-19
348.11,7.578e-19,,3.033e-20,7.578e-19
348.13,7.478e-19,,3.023e-20,7.478e-19
348.16,6.977e-19,,3.010e-20,6.977e-19
348.18,6.446e-19,,3.000e-20,6.446e-19
348.21,5.447e-19,,2.986e-20,5.447e-19
348.23,4.711e-19,,2.977e-20,4.711e-19
348.26,3.606e-19,,2.963e-20,3.606e-19
348.28,2.919e-19,,2.954e-20,2.919e-19
348.31,2.024e-19,,2.940e-20,2.024e-19
348.33,1.534e-19,,2.931e-20,1.534e-19
348.36,9.629e-20,,2.917e-20,9.629e-20
348.38,6.831e-20,,2.908e-20,6.831e-20
348.41,3.885e-20,,2.894e-20,3.885e-20
348.43,2.580e-20,,2.884e-20,2.580e-20
348.46,1.329e-20,,2.871e-20,1.329e-20
348.48,8.261e-21,,2.861e-20,8.261e-21
348.51,3.854e-21,,2.847e-20,3.854e-21
348.53,2.243e-21,,2.838e-20,2.243e-21
348.56,9.477e-22,,2.824e-20,9.477e-22
348.58,5.163e-22,,2.815e-20,5.163e-22
348.61,1.976e-22,,2.801e-20,1.976e-22
348.63,1.008e-22,,2.792e-20,1.008e-22
348.66,3.492e-23,,2.778e-20,3.492e-23
348.68,1.667e-23,,2.769e-20,1.667e-23
348.71,5.234e-24,,2.755e-20,5.234e-24
348.73,2.339e-24,,2.746e-20,2.339e-24
348.76,6.651e-25,,2.732e-20,6.651e-25
348.78,2.783e-25,,2.722e-20,2.783e-25
348.81,7.166e-26,,2.708e-20,7.166e-26
348.83,2.806e-26,,2.699e-20,2.806e-26
348.86,6.546e-27,,2.685e-20,6.546e-27
348.88,2.400e-27,,2.676e-20,2.400e-27
348.91,5.070e-28,,2.662e-20,5.070e-28
348.93,1.740e-28,,2.653e-20,1.740e-28
348.96,3.329e-29,,2.639e-20,3.329e-29
348.98,1.070e-29,,2.630e-20,1.070e-29
349.01,1.854e-30,,2.616e-20,1.854e-30
349.03,5.575e-31,,2.607e-20,5.575e-31
349.06,8.750e-32,,2.593e-20,8.750e-32
349.08,2.463e-32,,2.583e-20,2.463e-32
349.11,3.502e-33,,2.570e-20,3.502e-33
349.13,9.230e-34,,2.560e-20,9.230e-34
349.16,1.188e-34,,2.546e-20,1.188e-34
349.18,2.932e-35,,2.537e-20,2.932e-35
350.28,3.358e-35,,2.028e-20,3.358e-35
350.3,1.379e-34,,2.018e-20,1.379e-34
350.33,1.093e-33,,2.005e-20,1.093e-33
350.35,4.205e-33,,1.995e-20,4.205e-33
350.38,3.025e-32,,1.981e-20,3.025e-32
350.4,1.091e-31,,1.972e-20,1.091e-31
350.43,7.120e-31,,1.958e-20,7.120e-31
350.45,2.407e-30,,1.949e-20,2.407e-30
350.48,1.425e-29,,1.935e-20,1.425e-29
350.5,4.516e-29,,1.926e-20,4.516e-29
350.53,2.427e-28,,1.912e-20,2.427e-28
350.55,7.207e-28,,1.903e-20,7.207e-28
350.58,3.514e-27,,1.889e-20,3.514e-27
350.6,9.780e-27,,1.879e-20,9.780e-27
350.63,4.327e-26,,1.866e-20,4.327e-26
350.65,1.129e-25,,1.856e-20,1.129e-25
350.68,4.531e-25,,1.842e-20,4.531e-25
350.7,1.108e-24,,1.833e-20,1.108e-24
350.73,4.036e-24,,1.819e-20,4.036e-24
350.75,9.249e-24,,1.810e-20,9.249e-24
350.78,3.057e-23,,1.796e-20,3.057e-23
350.8,6.566e-23,,1.787e-20,6.566e-23
350.83,1.969e-22,,1.773e-20,1.969e-22
350.85,3.964e-22,,1.764e-20,3.964e-22
350.88,1.079e-21,,1.750e-20,1.079e-21
350.9,2.036e-21,,1.741e-20,2.036e-21
350.93,5.026e-21,,1.727e-20,5.026e-21
350.95,8.890e-21,,1.717e-20,8.890e-21
350.98,1.992e-20,,1.703e-20,1.992e-20
351,3.301e-20,,1.694e-20,3.301e-20
351.03,6.712e-20,,1.680e-20,6.712e-20
351.05,1.043e-19,,1.671e-20,1.043e-19
351.08,1.924e-19,,1.657e-20,1.924e-19
351.1,2.801e-19,,1.648e-20,2.801e-19
351.13,4.688e-19,,1.634e-20,4.688e-19
351.15,6.399e-19,,1.625e-20,6.399e-19
351.18,9.718e-19,,1.611e-20,9.718e-19
351.2,1.243e-18,,1.602e-20,1.243e-18
351.23,1.713e-18,,1.588e-20,1.713e-18
351.25,2.054e-18,,1.578e-20,2.054e-18
351.28,2.568e-18,,1.565e-20,2.568e-18
351.3,2.886e-18,,1.555e-20,2.886e-18
351.33,3.275e-18,,1.541e-20,3.275e-18
351.35,3.449e-18,,1.532e-20,3.449e-18
351.38,3.551e-18,,1.518e-20,3.551e-18
351.4,3.505e-18,,1.509e-20,3.505e-18
351.43,3.275e-18,,1.495e-20,3.275e-18
351.45,3.030e-18,,1.486e-20,3.030e-18
351.48,2.568e-18,,1.472e-20,2.568e-18
351.5,2.227e-18,,1.463e-20,2.227e-18
351.53,1.713e-18,,1.449e-20,1.713e-18
351.55,1.392e-18,,1.440e-20,1.392e-18
351.58,9.718e-19,,1.426e-20,9.718e-19
351.6,7.403e-19,,1.416e-20,7.403e-19
351.63,4.688e-19,,1.402e-20,4.688e-19
351.65,3.347e-19,,1.393e-20,3.347e-19
351.68,1.924e-19,,1.379e-20,1.924e-19
351.7,1.287e-19,,1.370e-20,1.287e-19
351.73,6.712e-20,,1.356e-20,6.712e-20
351.75,4.209e-20,,1.347e-20,4.209e-20
351.78,1.992e-20,,1.333e-20,1.992e-20
351.8,1.171e-20,,1.324e-20,1.171e-20
351.83,5.026e-21,,1.310e-20,5.026e-21
351.85,2.769e-21,,1.301e-20,2.769e-21
351.88,1.079e-21,,1.287e-20,1.079e-21
351.9,5.571e-22,,1.277e-20,5.571e-22
351.93,1.969e-22,,1.264e-20,1.969e-22
351.95,9.531e-23,,1.254e-20,9.531e-23
351.98,1.243e-20,,1.240e-20,3.057e-23
352,4.962e-20,,4.961e-20,1.387e-23
352.03,3.782e-19,,3.782e-19,4.036e-24
352.05,1.418e-18,,1.418e-18,1.716e-24
352.08,9.820e-18,,9.820e-18,4.531e-25
352.1,3.455e-17,,3.455e-17,1.806e-25
352.13,2.172e-16,,2.172e-16,4.327e-26
352.15,7.166e-16,,7.166e-16,1.616e-26
352.18,4.093e-15,,4.093e-15,3.514e-27
352.2,1.266e-14,,1.266e-14,1.230e-27
352.23,6.568e-14,,6.568e-14,2.427e-28
352.25,1.906e-13,,1.906e-13,7.962e-29
352.28,8.978e-13,,8.978e-13,1.425e-29
352.3,2.443e-12,,2.443e-12,4.383e-30
352.33,1.045e-11,,1.045e-11,7.120e-31
352.35,2.668e-11,,2.668e-11,2.052e-31
352.37,6.636e-11,,6.636e-11,5.763e-32
352.4,2.481e-10,,2.481e-10,8.170e-33
352.42,5.789e-10,,5.789e-10,2.151e-33
352.45,1.966e-9,,1.966e-9,2.767e-34
352.47,4.301e-9,,4.301e-9,
352.5,1.326e-8,,1.326e-8,
352.52,2.722e-8,,2.722e-8,
352.55,7.624e-8,,7.624e-8,
352.57,1.467e-7,,1.467e-7,
352.6,3.732e-7,,3.732e-7,
352.62,6.736e-7,,6.736e-7,
352.65,1.556e-6,,1.556e-6,
352.67,2.634e-6,,2.634e-6,
352.7,5.528e-6,,5.528e-6,
352.72,8.774e-6,,8.774e-6,
352.75,1.672e-5,,1.672e-5,
352.77,2.490e-5,,2.490e-5,
352.8,4.309e-5,,4.309e-5,
352.82,6.017e-5,,6.017e-5,
352.85,9.459e-5,,9.459e-5,
352.87,1.239e-4,,1.239e-4,
352.9,1.768e-4,,1.768e-4,
352.92,2.172e-4,,2.172e-4,
352.95,2.816e-4,,2.816e-4,
352.97,3.243e-4,,3.243e-4,
353,3.820e-4,,3.820e-4,
353.02,4.126e-4,,4.126e-4,
353.05,4.413e-4,,4.413e-4,
353.07,4.470e-4,,4.470e-4,
353.1,4.343e-4,,4.343e-4,
353.12,4.126e-4,,4.126e-4,
353.15,3.640e-4,,3.640e-4,
353.17,3.243e-4,,3.243e-4,
353.2,2.599e-4,,2.599e-4,
353.22,2.172e-4,,2.172e-4,
353.25,1.581e-4,,1.581e-4,
353.27,1.239e-4,,1.239e-4,
353.3,8.187e-5,,8.187e-5,
353.32,6.017e-5,,6.017e-5,
353.35,3.612e-5,,3.612e-5,
353.37,2.490e-5,,2.490e-5,
353.4,1.358e-5,,1.358e-5,
353.42,8.774e-6,,8.774e-6,
353.45,4.345e-6,,4.345e-6,
353.47,2.634e-6,,2.634e-6,
353.5,1.185e-6,,1.185e-6,
353.52,6.736e-7,,6.736e-7,
353.55,2.752e-7,,2.752e-7,
353.57,1.467e-7,,1.467e-7,
353.6,5.443e-8,,5.443e-8,
353.62,2.722e-8,,2.722e-8,
353.65,9.171e-9,,9.171e-9,
353.67,4.301e-9,,4.301e-9,
353.7,1.316e-9,,1.316e-9,
353.72,5.789e-10,,5.789e-10,
353.75,1.609e-10,,1.609e-10,
353.77,6.636e-11,,6.636e-11,
353.8,1.675e-11,,1.675e-11,
353.82,6.480e-12,,6.480e-12,
353.85,1.486e-12,,1.486e-12,
353.87,5.390e-13,,5.390e-13,
353.9,1.122e-13,,1.122e-13,
353.92,3.819e-14,,3.819e-14,
353.95,7.222e-15,,7.222e-15,
353.97,2.304e-15,,2.304e-15,
354,3.958e-16,,3.958e-16,
354.02,1.184e-16,,1.184e-16,
354.05,1.848e-17,,1.848e-17,
354.07,5.186e-18,,5.186e-18,
354.1,7.348e-19,,7.348e-19,
354.12,1.934e-19,,1.934e-19,
354.15,2.489e-20,,2.489e-20,
354.17,6.143e-21,,6.143e-21,
355.12,1.766e-21,,1.766e-21,
355.14,6.894e-21,,6.894e-21,
355.17,5.071e-20,,5.071e-20,
355.19,1.858e-19,,1.858e-19,
355.22,1.244e-18,,1.244e-18,
355.24,4.279e-18,,4.279e-18,
355.27,2.605e-17,,2.605e-17,
355.29,8.416e-17,,8.416e-17,
355.32,4.661e-16,,4.661e-16,
355.34,1.414e-15,,1.414e-15,
355.37,7.124e-15,,7.124e-15,
355.39,2.029e-14,,2.029e-14,
355.42,9.301e-14,,9.301e-14,
355.44,2.487e-13,,2.487e-13,
355.47,1.037e-12,,1.037e-12,
355.49,2.604e-12,,2.604e-12,
355.52,9.879e-12,,9.879e-12,
355.54,2.329e-11,,2.329e-11,
355.57,8.038e-11,,8.038e-11,
355.59,1.779e-10,,1.779e-10,
355.62,5.586e-10,,5.586e-10,
355.64,1.161e-9,,1.161e-9,
355.67,3.316e-9,,3.316e-9,
355.69,6.469e-9,,6.469e-9,
355.72,1.681e-8,,1.681e-8,
355.74,3.080e-8,,3.080e-8,
355.77,7.283e-8,,7.283e-8,
355.79,1.252e-7,,1.252e-7,
355.82,2.694e-7,,2.694e-7,
355.84,4.350e-7,,4.350e-7,
355.87,8.514e-7,,8.514e-7,
355.89,1.291e-6,,1.291e-6,
355.92,2.298e-6,,2.298e-6,
355.94,3.271e-6,,3.271e-6,
355.97,5.299e-6,,5.299e-6,
355.99,7.082e-6,,7.082e-6,
356.02,1.044e-5,,1.044e-5,
356.04,1.310e-5,,1.310e-5,
356.07,1.756e-5,,1.756e-5,
356.09,2.068e-5,,2.068e-5,
356.12,2.523e-5,,2.523e-5,
356.14,2.791e-5,,2.791e-5,
356.17,3.096e-5,,3.096e-5,
356.19,3.216e-5,,3.216e-5,
356.22,3.246e-5,,3.246e-5,
356.24,3.166e-5,,3.166e-5,
356.27,2.907e-5,,2.907e-5,
356.29,2.662e-5,,2.662e-5,
356.32,2.224e-5,,2.224e-5,
356.34,1.912e-5,,1.912e-5,
356.37,1.453e-5,,1.453e-5,
356.39,1.173e-5,,1.173e-5,
356.42,8.110e-6,,8.110e-6,
356.44,6.145e-6,,6.145e-6,
356.47,3.866e-6,,3.866e-6,
356.49,2.751e-6,,2.751e-6,
356.52,1.574e-6,,1.574e-6,
356.54,1.052e-6,,1.052e-6,
356.57,5.476e-7,,5.476e-7,
356.59,3.434e-7,,3.434e-7,
356.61,2.100e-7,,2.100e-7,
356.64,9.581e-8,,9.581e-8,
356.66,5.501e-8,,5.501e-8,
356.69,2.283e-8,,2.283e-8,
356.71,1.231e-8,,1.231e-8,
356.74,4.646e-9,,4.646e-9,
356.76,2.352e-9,,2.352e-9,
356.79,8.077e-10,,8.077e-10,
356.81,3.839e-10,,3.839e-10,
356.84,1.199e-10,,1.199e-10,
356.86,5.352e-11,,5.352e-11,
356.89,1.521e-11,,1.521e-11,
356.91,6.374e-12,,6.374e-12,
356.94,1.648e-12,,1.648e-12,
356.96,6.484e-13,,6.484e-13,
356.99,1.526e-13,,1.526e-13,
357.01,5.634e-14,,5.634e-14,
357.04,1.206e-14,,1.206e-14,
357.06,4.182e-15,,4.182e-15,
357.09,8.144e-16,,8.144e-16,
357.11,2.651e-16,,2.651e-16,
357.14,4.697e-17,,4.697e-17,
357.16,1.436e-17,,1.436e-17,
357.19,2.314e-18,,2.314e-18,
357.21,6.641e-19,,6.641e-19,
357.24,9.739e-20,,9.739e-20,
357.26,2.624e-20,,2.624e-20,
357.29,3.501e-21,,3.501e-21,
357.31,8.856e-22,,8.856e-22,
359.76,1.569e-21,,1.569e-21,
359.78,6.213e-21,,6.213e-21,
359.81,4.673e-20,,4.673e-20,
359.83,1.740e-19,,1.740e-19,
359.86,1.193e-18,,1.193e-18,
359.88,4.178e-18,,4.178e-18,
359.91,2.613e-17,,2.613e-17,
359.93,8.604e-17,,8.604e-17,
359.96,4.909e-16,,4.909e-16,
359.98,1.520e-15,,1.520e-15,
360.01,7.908e-15,,7.908e-15,
360.03,2.303e-14,,2.303e-14,
360.06,1.093e-13,,1.093e-13,
360.08,2.992e-13,,2.992e-13,
360.11,1.295e-12,,1.295e-12,
360.13,3.334e-12,,3.334e-12,
360.16,1.316e-11,,1.316e-11,
360.18,3.186e-11,,3.186e-11,
360.21,1.147e-10,,1.147e-10,
360.23,2.612e-10,,2.612e-10,
360.26,8.573e-10,,8.573e-10,
360.28,1.836e-9,,1.836e-9,
360.31,5.496e-9,,5.496e-9,
360.33,1.107e-8,,1.107e-8,
360.36,3.022e-8,,3.022e-8,
360.38,5.725e-8,,5.725e-8,
360.41,1.425e-7,,1.425e-7,
360.43,2.539e-7,,2.539e-7,
360.46,5.765e-7,,5.765e-7,
360.48,9.657e-7,,9.657e-7,
360.51,2.000e-6,,2.000e-6,
360.53,3.150e-6,,3.150e-6,
360.56,5.949e-6,,5.949e-6,
360.58,8.814e-6,,8.814e-6,
360.61,1.518e-5,,1.518e-5,
360.63,2.115e-5,,2.115e-5,
360.66,3.322e-5,,3.322e-5,
360.68,4.353e-5,,4.353e-5,
360.71,6.235e-5,,6.235e-5,
360.73,7.683e-5,,7.683e-5,
360.76,1.004e-4,,1.004e-4,
360.78,1.163e-4,,1.163e-4,
360.81,1.385e-4,,1.385e-4,
360.83,1.510e-4,,1.510e-4,
360.86,1.640e-4,,1.640e-4,
360.88,1.681e-4,,1.681e-4,
360.9,1.681e-4,,1.681e-4,
360.93,1.606e-4,,1.606e-4,
360.95,1.510e-4,,1.510e-4,
360.98,1.315e-4,,1.315e-4,
361,1.163e-4,,1.163e-4,
361.03,9.237e-5,,9.237e-5,
361.05,7.683e-5,,7.683e-5,
361.08,5.565e-5,,5.565e-5,
361.1,4.353e-5,,4.353e-5,
361.13,2.875e-5,,2.875e-5,
361.15,2.115e-5,,2.115e-5,
361.18,1.274e-5,,1.274e-5,
361.2,8.817e-6,,8.817e-6,
361.23,4.850e-6,,4.850e-6,
361.25,3.166e-6,,3.166e-6,
361.28,1.624e-6,,1.624e-6,
361.3,1.055e-6,,1.055e-6,
361.33,6.792e-7,,6.792e-7,
361.35,6.975e-7,,6.975e-7,
361.38,1.185e-6,,1.185e-6,
361.4,1.951e-6,,1.951e-6,
361.43,4.224e-6,,4.224e-6,
361.45,6.947e-6,,6.947e-6,
361.48,1.405e-5,,1.405e-5,
361.5,2.181e-5,,2.181e-5,
361.53,4.030e-5,,4.030e-5,
361.55,5.886e-5,,5.886e-5,
361.58,9.924e-5,,9.924e-5,
361.6,1.364e-4,,1.364e-4,
361.63,2.098e-4,,2.098e-4,
361.65,2.711e-4,,2.711e-4,
361.68,3.806e-4,,3.806e-4,
361.7,4.628e-4,,4.628e-4,
361.73,5.927e-4,,5.927e-4,
361.75,6.780e-4,,6.780e-4,
361.78,7.923e-4,,7.923e-4,
361.8,8.526e-4,,8.526e-4,
361.83,9.091e-4,,9.091e-4,
361.85,9.202e-4,,9.202e-4,
361.88,8.953e-4,,8.953e-4,
361.9,8.526e-4,,8.526e-4,
361.93,7.568e-4,,7.568e-4,
361.95,6.780e-4,,6.780e-4,
361.98,5.491e-4,,5.491e-4,
362,4.628e-4,,4.628e-4,
362.03,3.420e-4,,3.420e-4,
362.05,2.711e-4,,2.711e-4,
362.08,1.828e-4,,1.828e-4,
362.1,1.364e-4,,1.364e-4,
362.13,8.391e-5,,8.391e-5,
362.15,5.888e-5,,5.888e-5,
362.18,3.310e-5,,3.310e-5,
362.2,2.190e-5,,2.190e-5,
362.23,1.138e-5,,1.138e-5,
362.25,7.274e-6,,7.274e-6,
362.28,3.912e-6,,3.912e-6,
362.3,2.920e-6,,2.920e-6,
362.33,2.665e-6,,2.665e-6,
362.35,3.120e-6,,3.120e-6,
362.38,4.593e-6,,4.593e-6,
362.4,6.081e-6,,6.081e-6,
362.43,9.066e-6,,9.066e-6,
362.45,1.154e-5,,1.154e-5,
362.48,1.586e-5,,1.586e-5,
362.5,1.904e-5,,1.904e-5,
362.53,2.391e-5,,2.391e-5,
362.55,2.700e-5,,2.700e-5,
362.58,3.097e-5,,3.097e-5,
362.6,3.291e-5,,3.291e-5,
362.63,3.444e-5,,3.444e-5,
362.65,3.444e-5,,3.444e-5,
362.68,3.291e-5,,3.291e-5,
362.7,3.097e-5,,3.097e-5,
362.73,2.700e-5,,2.700e-5,
362.75,2.391e-5,,2.391e-5,
362.78,1.903e-5,,1.903e-5,
362.8,1.586e-5,,1.586e-5,
362.83,1.152e-5,,1.152e-5,
362.85,9.034e-6,,9.034e-6,
362.88,5.992e-6,,5.992e-6,
362.9,4.421e-6,,4.421e-6,
362.93,2.676e-6,,2.676e-6,
362.95,1.858e-6,,1.858e-6,
362.98,1.027e-6,,1.027e-6,
363,6.707e-7,,6.707e-7,
363.02,4.276e-7,,4.276e-7,
363.05,2.079e-7,,2.079e-7,
363.07,1.247e-7,,1.247e-7,
363.1,5.538e-8,,5.538e-8,
363.12,3.126e-8,,3.126e-8,
363.15,1.267e-8,,1.267e-8,
363.17,6.729e-9,,6.729e-9,
363.2,2.489e-9,,2.489e-9,
363.22,1.244e-9,,1.244e-9,
363.25,4.200e-10,,4.200e-10,
363.27,1.975e-10,,1.975e-10,
363.3,6.088e-11,,6.088e-11,
363.32,2.694e-11,,2.694e-11,
363.35,7.579e-12,,7.579e-12,
363.37,3.156e-12,,3.156e-12,
363.4,8.104e-13,,8.104e-13,
363.42,3.176e-13,,3.176e-13,
363.45,7.444e-14,,7.444e-14,
363.47,2.745e-14,,2.745e-14,
363.5,5.872e-15,,5.872e-15,
363.52,2.038e-15,,2.038e-15,
363.55,3.979e-16,,3.979e-16,
363.57,1.299e-16,,1.299e-16,
363.6,2.316e-17,,2.316e-17,
363.62,7.115e-18,,7.115e-18,
363.65,1.158e-18,,1.158e-18,
363.67,3.347e-19,,3.347e-19,
363.7,4.971e-20,,4.971e-20,
363.72,1.352e-20,,1.352e-20,
363.75,1.833e-21,,1.833e-21,
363.77,4.693e-22,,4.693e-22,
367.02,6.817e-20,,6.817e-20,
367.04,2.588e-19,,2.588e-19,
367.07,1.831e-18,,1.831e-18,
367.09,6.552e-18,,6.552e-18,
367.12,4.243e-17,,4.243e-17,
367.14,1.431e-16,,1.431e-16,
367.17,8.484e-16,,8.484e-16,
367.19,2.698e-15,,2.698e-15,
367.22,1.464e-14,,1.464e-14,
367.24,4.387e-14,,4.387e-14,
367.27,2.178e-13,,2.178e-13,
367.29,6.156e-13,,6.156e-13,
367.31,1.699e-12,,1.699e-12,
367.34,7.453e-12,,7.453e-12,
367.36,1.939e-11,,1.939e-11,
367.39,7.785e-11,,7.785e-11,
367.41,1.909e-10,,1.909e-10,
367.44,7.016e-10,,7.016e-10,
367.46,1.622e-9,,1.622e-9,
367.49,5.456e-9,,5.456e-9,
367.51,1.189e-8,,1.189e-8,
367.54,3.661e-8,,3.661e-8,
367.56,7.522e-8,,7.522e-8,
367.59,2.119e-7,,2.119e-7,
367.61,4.105e-7,,4.105e-7,
367.64,1.059e-6,,1.059e-6,
367.66,1.933e-6,,1.933e-6,
367.69,4.562e-6,,4.562e-6,
367.71,7.852e-6,,7.852e-6,
367.74,1.696e-5,,1.696e-5,
367.76,2.752e-5,,2.752e-5,
367.79,5.442e-5,,5.442e-5,
367.81,8.324e-5,,8.324e-5,
367.84,1.506e-4,,1.506e-4,
367.86,2.172e-4,,2.172e-4,
367.89,3.598e-4,,3.598e-4,
367.91,4.890e-4,,4.890e-4,
367.94,7.414e-4,,7.414e-4,
367.96,9.500e-4,,9.500e-4,
367.99,1.318e-3,,1.318e-3,
368.01,1.592e-3,,1.592e-3,
368.04,2.022e-3,,2.022e-3,
368.06,2.303e-3,,2.303e-3,
368.09,2.677e-3,,2.677e-3,
368.11,2.873e-3,,2.873e-3,
368.14,3.057e-3,,3.057e-3,
368.16,3.093e-3,,3.093e-3,
368.19,3.012e-3,,3.012e-3,
368.21,2.873e-3,,2.873e-3,
368.24,2.561e-3,,2.561e-3,
368.26,2.303e-3,,2.303e-3,
368.29,1.878e-3,,1.878e-3,
368.31,1.592e-3,,1.592e-3,
368.34,1.189e-3,,1.189e-3,
368.36,9.500e-4,,9.500e-4,
368.39,6.492e-4,,6.492e-4,
368.41,4.890e-4,,4.890e-4,
368.44,3.059e-4,,3.059e-4,
368.46,2.172e-4,,2.172e-4,
368.49,1.243e-4,,1.243e-4,
368.51,8.324e-5,,8.324e-5,
368.54,4.361e-5,,4.361e-5,
368.56,2.752e-5,,2.752e-5,
368.59,1.320e-5,,1.320e-5,
368.61,7.852e-6,,7.852e-6,
368.64,3.446e-6,,3.446e-6,
368.66,1.933e-6,,1.933e-6,
368.69,7.765e-7,,7.765e-7,
368.71,4.105e-7,,4.105e-7,
368.74,1.509e-7,,1.509e-7,
368.76,7.522e-8,,7.522e-8,
368.79,2.531e-8,,2.531e-8,
368.81,1.189e-8,,1.189e-8,
368.84,3.663e-9,,3.663e-9,
368.86,1.622e-9,,1.622e-9,
368.89,4.574e-10,,4.574e-10,
368.91,1.909e-10,,1.909e-10,
368.94,4.927e-11,,4.927e-11,
368.96,1.939e-11,,1.939e-11,
368.99,4.580e-12,,4.580e-12,
369.01,1.699e-12,,1.699e-12,
369.04,3.673e-13,,3.673e-13,
369.06,1.284e-13,,1.284e-13,
369.09,2.541e-14,,2.541e-14,
369.11,8.378e-15,,8.378e-15,
369.14,1.517e-15,,1.517e-15,
369.16,4.715e-16,,4.715e-16,
369.19,7.816e-17,,7.816e-17,
369.21,2.290e-17,,2.290e-17,
369.24,3.474e-18,,3.474e-18,
369.26,9.594e-19,,9.594e-19,
369.29,1.332e-19,,1.332e-19,
370.98,5.781e-22,,5.781e-22,
371.01,4.205e-21,,4.205e-21,
371.03,1.534e-20,,1.534e-20,
371.06,1.023e-19,,1.023e-19,
371.08,3.522e-19,,3.522e-19,
371.11,2.154e-18,,2.154e-18,
371.13,7.001e-18,,7.001e-18,
371.16,3.927e-17,,3.927e-17,
371.18,1.204e-16,,1.204e-16,
371.21,6.194e-16,,6.194e-16,
371.23,1.793e-15,,1.793e-15,
371.26,8.457e-15,,8.457e-15,
371.28,2.311e-14,,2.311e-14,
371.31,9.995e-14,,9.995e-14,
371.33,2.578e-13,,2.578e-13,
371.36,1.022e-12,,1.022e-12,
371.38,2.488e-12,,2.488e-12,
371.41,9.050e-12,,9.050e-12,
371.43,2.079e-11,,2.079e-11,
371.46,6.935e-11,,6.935e-11,
371.48,1.504e-10,,1.504e-10,
371.51,4.599e-10,,4.599e-10,
371.53,9.414e-10,,9.414e-10,
371.55,1.883e-9,,1.883e-9,
371.58,5.100e-9,,5.100e-9,
371.6,9.629e-9,,9.629e-9,
371.63,2.392e-8,,2.392e-8,
371.65,4.262e-8,,4.262e-8,
371.68,9.707e-8,,9.707e-8,
371.7,1.633e-7,,1.633e-7,
371.73,3.410e-7,,3.410e-7,
371.75,5.414e-7,,5.414e-7,
371.78,1.037e-6,,1.037e-6,
371.8,1.554e-6,,1.554e-6,
371.83,2.729e-6,,2.729e-6,
371.85,3.859e-6,,3.859e-6,
371.88,6.215e-6,,6.215e-6,
371.9,8.297e-6,,8.297e-6,
371.93,1.225e-5,,1.225e-5,
371.95,1.544e-5,,1.544e-5,
371.98,2.091e-5,,2.091e-5,
372,2.486e-5,,2.486e-5,
372.03,3.088e-5,,3.088e-5,
372.05,3.466e-5,,3.466e-5,
372.08,3.947e-5,,3.947e-5,
372.1,4.182e-5,,4.182e-5,
372.13,4.367e-5,,4.367e-5,
372.15,4.367e-5,,4.367e-5,
372.18,4.182e-5,,4.182e-5,
372.2,3.947e-5,,3.947e-5,
372.23,3.466e-5,,3.466e-5,
372.25,3.088e-5,,3.088e-5,
372.28,2.486e-5,,2.486e-5,
372.3,2.091e-5,,2.091e-5,
372.33,1.544e-5,,1.544e-5,
372.35,1.225e-5,,1.225e-5,
372.38,8.297e-6,,8.297e-6,
372.4,6.215e-6,,6.215e-6,
372.43,3.859e-6,,3.859e-6,
372.45,2.729e-6,,2.729e-6,
