Wavelength (nm),Sum(calc),Mg I (1.1e-1),Mg II (8.9e-1),Mg III (5.4e-4)
293.64,3.283e+4,8.346e-4,3.283e+4,
293.66,3.283e+4,2.307e-3,3.283e+4,
293.69,3.062e+4,9.891e-3,3.062e+4,
293.71,2.791e+4,2.493e-2,2.791e+4,
293.73,2.451e+4,6.054e-2,2.451e+4,
293.76,1.881e+4,2.138e-1,1.881e+4,
293.78,1.506e+4,4.733e-1,1.506e+4,
293.81,1.006e+4,1.455e+0,1.006e+4,
293.83,7.340e+3,2.937e+0,7.337e+3,
293.86,4.272e+3,7.861e+0,4.264e+3,
293.88,2.849e+3,1.447e+1,2.835e+3,
293.91,1.467e+3,3.370e+1,1.433e+3,
293.93,9.251e+2,5.656e+1,8.686e+2,
293.96,4.968e+2,1.147e+2,3.821e+2,
293.98,3.865e+2,1.755e+2,2.110e+2,
294.01,3.906e+2,3.098e+2,8.079e+1,
294.03,4.728e+2,4.321e+2,4.066e+1,
294.06,6.777e+2,6.641e+2,1.354e+1,
294.08,8.507e+2,8.445e+2,6.213e+0,
294.11,1.132e+3,1.130e+3,1.801e+0,
294.13,1.311e+3,1.310e+3,7.528e-1,
294.15,1.464e+3,1.464e+3,3.033e-1,
294.18,1.613e+3,1.613e+3,7.233e-2,
294.2,1.643e+3,1.643e+3,2.656e-2,
294.23,1.576e+3,1.576e+3,5.511e-3,
294.25,1.464e+3,1.464e+3,1.844e-3,
294.28,1.222e+3,1.222e+3,3.330e-4,
294.3,1.035e+3,1.035e+3,1.016e-4,
294.33,7.524e+2,7.524e+2,1.595e-5,
294.35,5.808e+2,5.808e+2,4.435e-6,
294.38,3.676e+2,3.676e+2,6.062e-7,
294.4,2.587e+2,2.587e+2,1.536e-7,
294.43,1.425e+2,1.425e+2,1.826e-8,
294.45,9.146e+1,9.146e+1,4.217e-9,
294.48,4.386e+1,4.386e+1,4.364e-10,
294.5,2.566e+1,2.566e+1,9.183e-11,
294.52,1.447e+1,1.447e+1,1.862e-11,
294.55,5.714e+0,5.714e+0,1.586e-12,
294.57,2.937e+0,2.937e+0,2.931e-13,
294.6,1.010e+0,1.010e+0,2.172e-14,
294.62,4.733e-1,4.733e-1,2.169e-14,
294.65,1.417e-1,1.417e-1,2.164e-14,
294.67,6.054e-2,6.054e-2,2.161e-14,
294.7,1.577e-2,1.577e-2,2.157e-14,
294.72,6.145e-3,6.145e-3,2.154e-14,
294.75,1.394e-3,1.394e-3,2.150e-14,
294.77,4.951e-4,4.951e-4,2.147e-14,
294.8,9.777e-5,9.777e-5,2.143e-14,
294.82,3.166e-5,3.166e-5,2.140e-14,
294.85,5.442e-6,5.442e-6,2.135e-14,
294.87,1.607e-6,1.607e-6,2.132e-14,
294.89,4.571e-7,4.571e-7,2.129e-14,
294.92,6.472e-8,6.472e-8,2.125e-14,
294.94,1.679e-8,1.679e-8,2.122e-14,
294.97,2.069e-9,2.069e-9,2.118e-14,
294.99,4.893e-10,4.893e-10,2.115e-14,
295.02,5.250e-11,5.250e-11,2.111e-14,
295.04,1.132e-11,1.132e-11,2.108e-14,
295.07,1.057e-12,1.057e-12,2.103e-14,
295.09,2.078e-13,2.078e-13,2.100e-14,
295.12,1.690e-14,1.690e-14,2.096e-14,
295.14,3.028e-15,3.028e-15,2.093e-14,
308.1,2.566e-15,2.566e-15,2.110e-15,
308.12,1.369e-14,1.369e-14,2.081e-15,
308.15,1.585e-13,1.585e-13,2.037e-15,
308.17,7.780e-13,7.780e-13,2.008e-15,
308.2,7.944e-12,7.944e-12,1.965e-15,
308.22,3.586e-11,3.586e-11,1.936e-15,
308.25,3.229e-10,3.229e-10,1.892e-15,
308.27,1.341e-9,1.341e-9,1.863e-15,
308.3,1.065e-8,1.065e-8,1.820e-15,
308.32,4.065e-8,4.065e-8,1.791e-15,
308.35,2.848e-7,2.848e-7,1.747e-15,
308.37,9.999e-7,9.999e-7,1.718e-15,
308.4,6.178e-6,6.178e-6,1.674e-15,
308.42,1.995e-5,1.995e-5,1.645e-15,
308.44,6.230e-5,6.230e-5,1.616e-15,
308.47,3.228e-4,3.228e-4,1.573e-15,
308.49,9.272e-4,9.272e-4,1.544e-15,
308.52,4.238e-3,4.238e-3,1.500e-15,
308.54,1.119e-2,1.119e-2,1.471e-15,
308.57,4.513e-2,4.513e-2,1.427e-15,
308.59,1.096e-1,1.096e-1,1.398e-15,
308.62,3.898e-1,3.898e-1,1.355e-15,
308.64,8.709e-1,8.709e-1,1.326e-15,
308.67,2.732e+0,2.732e+0,1.282e-15,
308.69,5.613e+0,5.613e+0,1.253e-15,
308.72,1.553e+1,1.553e+1,1.210e-15,
308.74,2.936e+1,2.936e+1,1.181e-15,
308.77,7.170e+1,7.170e+1,1.137e-15,
308.79,1.247e+2,1.247e+2,1.108e-15,
308.82,2.689e+2,2.689e+2,1.064e-15,
308.84,4.307e+2,4.307e+2,1.035e-15,
308.86,6.677e+2,6.677e+2,1.006e-15,
308.89,1.213e+3,1.213e+3,9.627e-16,
308.91,1.736e+3,1.736e+3,9.337e-16,
308.94,2.803e+3,2.803e+3,8.901e-16,
308.96,3.717e+3,3.717e+3,8.611e-16,
308.99,5.383e+3,5.383e+3,8.175e-16,
309.01,6.669e+3,6.669e+3,7.885e-16,
309.04,8.801e+3,8.801e+3,7.449e-16,
309.06,1.033e+4,1.033e+4,7.158e-16,
309.09,1.273e+4,1.273e+4,6.723e-16,
309.11,1.441e+4,1.441e+4,6.432e-16,
309.14,1.704e+4,1.704e+4,5.997e-16,
309.16,1.885e+4,1.885e+4,5.706e-16,
309.19,2.157e+4,2.157e+4,5.270e-16,
309.21,2.327e+4,2.327e+4,4.980e-16,
309.23,2.475e+4,2.475e+4,4.690e-16,
309.26,2.627e+4,2.627e+4,4.254e-16,
309.28,2.663e+4,2.663e+4,3.963e-16,
309.31,2.599e+4,2.599e+4,3.528e-16,
309.33,2.478e+4,2.478e+4,3.237e-16,
309.36,2.199e+4,2.199e+4,2.802e-16,
309.38,1.975e+4,1.975e+4,2.511e-16,
309.41,1.638e+4,1.638e+4,2.075e-16,
309.43,1.449e+4,1.449e+4,1.785e-16,
309.46,1.277e+4,1.277e+4,1.349e-16,
309.48,1.263e+4,1.263e+4,9.276e-16,
309.51,1.417e+4,1.417e+4,1.057e-14,
309.53,1.636e+4,1.636e+4,5.137e-14,
309.56,2.112e+4,2.112e+4,5.171e-13,
309.58,2.496e+4,2.496e+4,2.313e-12,
309.61,3.093e+4,3.093e+4,2.056e-11,
309.63,3.453e+4,3.453e+4,8.465e-11,
309.65,3.740e+4,3.740e+4,3.371e-10,
309.68,3.972e+4,3.972e+4,2.518e-9,
309.7,3.969e+4,3.969e+4,9.232e-9,
309.73,3.726e+4,3.726e+4,6.090e-8,
309.75,3.428e+4,3.428e+4,2.055e-7,
309.78,2.841e+4,2.841e+4,1.197e-6,
309.8,2.404e+4,2.404e+4,3.719e-6,
309.83,1.758e+4,1.758e+4,1.913e-5,
309.85,1.369e+4,1.369e+4,5.471e-5,
309.88,8.836e+3,8.836e+3,2.486e-4,
309.9,6.329e+3,6.329e+3,6.542e-4,
309.93,3.604e+3,3.604e+3,2.625e-3,
309.95,2.375e+3,2.375e+3,6.360e-3,
309.98,1.194e+3,1.194e+3,2.254e-2,
310,7.236e+2,7.236e+2,5.026e-2,
310.02,4.244e+2,4.243e+2,1.084e-1,
310.05,1.793e+2,1.789e+2,3.229e-1,
310.07,9.716e+1,9.652e+1,6.412e-1,
310.1,3.761e+1,3.592e+1,1.686e+0,
310.12,2.091e+1,1.783e+1,3.082e+0,
310.15,1.301e+1,5.853e+0,7.159e+0,
310.17,1.472e+1,2.672e+0,1.205e+1,
310.2,2.548e+1,7.743e-1,2.471e+1,
310.22,3.860e+1,3.252e-1,3.827e+1,
310.25,6.941e+1,8.315e-2,6.933e+1,
310.27,9.888e+1,3.213e-2,9.884e+1,
310.3,1.581e+2,7.249e-3,1.581e+2,
310.32,2.075e+2,2.577e-3,2.075e+2,
310.35,2.932e+2,5.130e-4,2.932e+2,
310.37,3.543e+2,1.677e-4,3.543e+2,
310.39,4.140e+2,5.306e-5,4.140e+2,
310.42,4.916e+2,8.865e-6,4.916e+2,
310.44,5.289e+2,2.579e-6,5.289e+2,
310.47,5.546e+2,3.803e-7,5.546e+2,
310.49,5.492e+2,1.018e-7,5.492e+2,
310.52,5.087e+2,1.324e-8,5.087e+2,
310.54,4.637e+2,3.262e-9,4.637e+2,
310.57,3.793e+2,3.744e-10,3.793e+2,
310.59,3.183e+2,8.483e-11,3.183e+2,
310.62,2.299e+2,8.593e-12,2.299e+2,
310.64,1.776e+2,1.791e-12,1.776e+2,
310.67,1.133e+2,1.601e-13,1.133e+2,
310.69,8.055e+1,1.599e-13,8.055e+1,
310.72,4.539e+1,1.597e-13,4.539e+1,
310.74,2.971e+1,1.596e-13,2.971e+1,
310.77,1.478e+1,1.594e-13,1.478e+1,
310.79,8.907e+0,1.592e-13,8.907e+0,
310.81,5.192e+0,1.591e-13,5.192e+0,
310.84,2.171e+0,1.588e-13,2.171e+0,
310.86,1.165e+0,1.587e-13,1.165e+0,
310.89,4.302e-1,1.585e-13,4.302e-1,
310.91,2.125e-1,1.583e-13,2.125e-1,
310.94,6.931e-2,1.581e-13,6.931e-2,
310.96,3.151e-2,1.580e-13,3.151e-2,
310.99,9.078e-3,1.578e-13,9.078e-3,
311.01,3.799e-3,1.576e-13,3.799e-3,
311.04,9.666e-4,1.574e-13,9.666e-4,
311.06,3.724e-4,1.573e-13,3.724e-4,
311.09,8.367e-5,1.570e-13,8.367e-5,
311.11,2.967e-5,1.569e-13,2.967e-5,
311.14,5.888e-6,1.567e-13,5.888e-6,
311.16,1.922e-6,1.565e-13,1.922e-6,
311.18,6.070e-7,1.564e-13,6.070e-7,
311.21,1.012e-7,1.562e-13,1.012e-7,
311.23,2.943e-8,1.560e-13,2.943e-8,
311.26,4.334e-9,1.558e-13,4.334e-9,
311.28,1.160e-9,1.557e-13,1.160e-9,
311.31,1.509e-10,1.554e-13,1.509e-10,
311.33,3.716e-11,1.553e-13,3.716e-11,
311.36,4.270e-12,1.551e-13,4.270e-12,
311.38,9.681e-13,1.549e-13,9.681e-13,
311.41,9.823e-14,1.547e-13,9.823e-14,
311.43,2.050e-14,1.546e-13,2.050e-14,
311.46,1.837e-15,1.544e-13,1.837e-15,
311.48,3.530e-16,1.542e-13,3.530e-16,
332.14,4.727e-15,4.727e-15,1.848e-16,
332.16,2.177e-14,2.177e-14,1.846e-16,
332.19,2.040e-13,2.040e-13,1.844e-16,
332.21,8.742e-13,8.742e-13,1.842e-16,
332.24,7.350e-12,7.350e-12,1.840e-16,
332.26,2.931e-11,2.931e-11,1.838e-16,
332.29,2.212e-10,2.212e-10,1.836e-16,
332.31,8.210e-10,8.210e-10,1.834e-16,
332.34,5.560e-9,5.560e-9,1.832e-16,
332.36,1.920e-8,1.920e-8,1.830e-16,
332.39,1.167e-7,1.167e-7,1.828e-16,
332.41,3.751e-7,3.751e-7,1.826e-16,
332.44,2.046e-6,2.046e-6,1.824e-16,
332.46,6.118e-6,6.118e-6,1.822e-16,
332.48,1.777e-5,1.777e-5,1.820e-16,
332.51,8.336e-5,8.336e-5,1.818e-16,
332.53,2.253e-4,2.253e-4,1.816e-16,
332.56,9.485e-4,9.485e-4,1.814e-16,
332.58,2.385e-3,2.385e-3,1.812e-16,
332.61,9.014e-3,9.014e-3,1.810e-16,
332.63,2.109e-2,2.109e-2,1.808e-16,
332.66,7.154e-2,7.154e-2,1.806e-16,
332.68,1.558e-1,1.558e-1,1.804e-16,
332.71,4.742e-1,4.742e-1,1.802e-16,
332.73,9.607e-1,9.607e-1,1.800e-16,
332.76,2.625e+0,2.625e+0,1.797e-16,
332.78,4.949e+0,4.949e+0,1.796e-16,
332.81,1.214e+1,1.214e+1,1.793e-16,
332.83,2.129e+1,2.129e+1,1.792e-16,
332.86,4.686e+1,4.686e+1,1.789e-16,
332.88,7.648e+1,7.648e+1,1.788e-16,
332.9,1.213e+2,1.213e+2,1.786e-16,
332.93,2.295e+2,2.295e+2,1.784e-16,
332.95,3.386e+2,3.386e+2,1.782e-16,
332.98,5.751e+2,5.751e+2,1.780e-16,
333,7.896e+2,7.896e+2,1.778e-16,
333.03,1.204e+3,1.204e+3,1.775e-16,
333.05,1.538e+3,1.538e+3,1.774e-16,
333.08,2.104e+3,2.104e+3,1.771e-16,
333.1,2.501e+3,2.501e+3,1.770e-16,
333.13,3.071e+3,3.071e+3,1.767e-16,
333.15,3.397e+3,3.397e+3,1.766e-16,
333.18,3.745e+3,3.745e+3,1.763e-16,
333.2,3.855e+3,3.855e+3,1.762e-16,
333.23,3.818e+3,3.818e+3,1.759e-16,
333.25,3.662e+3,3.662e+3,1.758e-16,
333.27,3.417e+3,3.417e+3,1.756e-16,
333.3,2.935e+3,2.935e+3,1.754e-16,
333.32,2.580e+3,2.580e+3,1.752e-16,
333.35,2.071e+3,2.071e+3,1.749e-16,
333.37,1.791e+3,1.791e+3,1.748e-16,
333.4,1.522e+3,1.522e+3,1.745e-16,
333.42,1.471e+3,1.471e+3,1.744e-16,
333.45,1.616e+3,1.616e+3,1.741e-16,
333.47,1.868e+3,1.868e+3,1.740e-16,
333.5,2.466e+3,2.466e+3,1.737e-16,
333.52,2.989e+3,2.989e+3,1.736e-16,
333.55,3.897e+3,3.897e+3,1.733e-16,
333.57,4.530e+3,4.530e+3,1.732e-16,
333.6,5.413e+3,5.413e+3,1.729e-16,
333.62,5.892e+3,5.892e+3,1.727e-16,
333.64,6.236e+3,6.236e+3,1.726e-16,
333.67,6.438e+3,6.438e+3,1.723e-16,
333.69,6.345e+3,6.345e+3,1.722e-16,
333.72,5.884e+3,5.884e+3,1.719e-16,
333.74,5.397e+3,5.397e+3,1.718e-16,
333.77,4.494e+3,4.494e+3,1.715e-16,
333.79,3.837e+3,3.837e+3,1.714e-16,
333.82,2.868e+3,2.868e+3,1.711e-16,
333.84,2.279e+3,2.279e+3,1.710e-16,
333.87,1.529e+3,1.529e+3,1.707e-16,
333.89,1.131e+3,1.131e+3,1.705e-16,
333.92,6.814e+2,6.814e+2,1.703e-16,
333.94,4.690e+2,4.690e+2,1.701e-16,
333.97,2.537e+2,2.537e+2,1.699e-16,
333.99,1.625e+2,1.625e+2,1.697e-16,
334.02,7.893e+1,7.893e+1,1.695e-16,
334.04,4.705e+1,4.705e+1,1.693e-16,
334.06,2.725e+1,2.725e+1,1.692e-16,
334.09,1.138e+1,1.138e+1,1.689e-16,
334.11,6.135e+0,6.135e+0,1.688e-16,
334.14,2.301e+0,2.301e+0,1.685e-16,
334.16,1.154e+0,1.154e+0,1.683e-16,
334.19,3.886e-1,3.886e-1,1.681e-16,
334.21,1.814e-1,1.814e-1,1.679e-16,
334.24,5.484e-2,5.484e-2,1.677e-16,
334.26,2.383e-2,2.383e-2,1.675e-16,
334.29,6.467e-3,6.467e-3,1.673e-16,
334.31,2.615e-3,2.615e-3,1.671e-16,
334.34,6.372e-4,6.372e-4,1.669e-16,
334.36,2.398e-4,2.398e-4,1.667e-16,
334.39,5.247e-5,5.247e-5,1.665e-16,
334.41,1.838e-5,1.838e-5,1.663e-16,
334.43,6.254e-6,6.254e-6,1.662e-16,
334.46,1.177e-6,1.177e-6,1.659e-16,
334.48,3.726e-7,3.726e-7,1.657e-16,
334.51,6.294e-8,6.294e-8,1.655e-16,
334.53,1.855e-8,1.855e-8,1.653e-16,
334.56,2.814e-9,2.814e-9,1.651e-16,
334.58,7.718e-10,7.718e-10,1.649e-16,
334.61,1.051e-10,1.051e-10,1.647e-16,
334.63,2.683e-11,2.683e-11,1.645e-16,
334.66,3.280e-12,3.280e-12,1.643e-16,
334.68,7.793e-13,7.793e-13,1.641e-16,
334.71,8.552e-14,8.552e-14,1.639e-16,
334.73,1.891e-14,1.891e-14,1.637e-16,
352.75,1.702e-17,6.353e-15,1.702e-17,
352.77,7.118e-17,6.339e-15,7.118e-17,
352.8,5.804e-16,6.318e-15,5.804e-16,
352.82,2.277e-15,6.305e-15,2.277e-15,
352.85,1.687e-14,6.284e-15,1.687e-14,
352.87,6.211e-14,6.270e-15,6.211e-14,
352.9,4.181e-13,6.249e-15,4.181e-13,
352.92,1.444e-12,6.235e-15,1.444e-12,
352.95,8.831e-12,6.214e-15,8.831e-12,
352.97,2.861e-11,6.200e-15,2.861e-11,
353,1.590e-10,6.179e-15,1.590e-10,
353.02,4.832e-10,6.165e-15,4.832e-10,
353.04,1.432e-9,6.151e-15,1.432e-9,
353.07,6.957e-9,6.130e-15,6.957e-9,
353.09,1.933e-8,6.116e-15,1.933e-8,
353.12,8.538e-8,6.095e-15,8.538e-8,
353.14,2.226e-7,6.082e-15,2.226e-7,
353.17,8.932e-7,6.061e-15,8.932e-7,
353.19,2.184e-6,6.047e-15,2.184e-6,
353.22,7.964e-6,6.026e-15,7.964e-6,
353.24,1.827e-5,6.012e-15,1.827e-5,
353.27,6.053e-5,5.991e-15,6.053e-5,
353.29,1.303e-4,5.977e-15,1.303e-4,
353.32,3.922e-4,5.956e-15,3.922e-4,
353.34,7.919e-4,5.942e-15,7.919e-4,
353.37,2.166e-3,5.921e-15,2.166e-3,
353.39,4.103e-3,5.907e-15,4.103e-3,
353.41,7.575e-3,5.893e-15,7.575e-3,
353.44,1.812e-2,5.872e-15,1.812e-2,
353.46,3.138e-2,5.858e-15,3.138e-2,
353.49,6.820e-2,5.838e-15,6.820e-2,
353.51,1.108e-1,5.824e-15,1.108e-1,
353.54,2.188e-1,5.803e-15,2.188e-1,
353.56,3.336e-1,5.789e-15,3.336e-1,
353.59,5.985e-1,5.768e-15,5.985e-1,
353.61,8.559e-1,5.754e-15,8.559e-1,
353.64,1.395e+0,5.733e-15,1.395e+0,
353.66,1.872e+0,5.719e-15,1.872e+0,
353.69,2.773e+0,5.698e-15,2.773e+0,
353.71,3.490e+0,5.684e-15,3.490e+0,
353.74,4.696e+0,5.663e-15,4.696e+0,
353.76,5.545e+0,5.649e-15,5.545e+0,
353.78,6.382e+0,5.635e-15,6.382e+0,
353.81,7.511e+0,5.615e-15,7.511e+0,
353.83,8.109e+0,5.601e-15,8.109e+0,
353.86,8.672e+0,5.580e-15,8.672e+0,
353.88,8.783e+0,5.566e-15,8.783e+0,
353.91,8.534e+0,5.545e-15,8.534e+0,
353.93,8.109e+0,5.531e-15,8.109e+0,
353.96,7.159e+0,5.510e-15,7.159e+0,
353.98,6.382e+0,5.496e-15,6.382e+0,
354.01,5.119e+0,5.475e-15,5.119e+0,
354.03,4.281e+0,5.461e-15,4.281e+0,
354.06,3.120e+0,5.440e-15,3.120e+0,
354.08,2.448e+0,5.426e-15,2.448e+0,
354.11,1.621e+0,5.405e-15,1.621e+0,
354.13,1.193e+0,5.392e-15,1.193e+0,
354.16,7.180e-1,5.371e-15,7.180e-1,
354.18,4.957e-1,5.357e-15,4.957e-1,
354.2,3.336e-1,5.343e-15,3.336e-1,
354.23,1.755e-1,5.322e-15,1.755e-1,
354.25,1.108e-1,5.308e-15,1.108e-1,
354.28,5.299e-2,5.287e-15,5.299e-2,
354.3,3.138e-2,5.273e-15,3.138e-2,
354.33,1.363e-2,5.252e-15,1.363e-2,
354.35,7.575e-3,5.238e-15,7.575e-3,
354.38,2.990e-3,5.217e-15,2.990e-3,
354.4,1.559e-3,5.203e-15,1.559e-3,
354.43,5.591e-4,5.182e-15,5.591e-4,
354.45,2.734e-4,5.168e-15,2.734e-4,
354.48,8.909e-5,5.148e-15,8.909e-5,
354.5,4.087e-5,5.134e-15,4.087e-5,
354.53,1.210e-5,5.113e-15,1.210e-5,
354.55,5.208e-6,5.099e-15,5.208e-6,
354.57,2.184e-6,5.085e-15,2.184e-6,
354.6,5.657e-7,5.064e-15,5.657e-7,
354.62,2.226e-7,5.050e-15,2.226e-7,
354.65,5.238e-8,5.029e-15,5.238e-8,
354.67,1.933e-8,5.015e-15,1.933e-8,
354.7,4.134e-9,4.994e-15,4.134e-9,
354.72,1.432e-9,4.980e-15,1.432e-9,
354.75,2.781e-10,4.959e-15,2.781e-10,
354.77,9.034e-11,4.945e-15,9.034e-11,
354.8,1.595e-11,4.925e-15,1.595e-11,
354.82,4.860e-12,4.911e-15,4.860e-12,
354.85,7.794e-13,4.890e-15,7.794e-13,
354.87,2.229e-13,4.876e-15,2.229e-13,
354.9,3.248e-14,4.855e-15,3.248e-14,
354.92,8.710e-15,4.841e-15,8.710e-15,
354.94,2.277e-15,4.827e-15,2.277e-15,
354.97,2.902e-16,4.806e-15,2.902e-16,
354.99,7.118e-17,4.792e-15,7.118e-17,
361.61,1.782e-16,1.782e-16,8.480e-17,
361.63,7.127e-16,7.127e-16,8.484e-17,
361.66,5.446e-15,5.446e-15,8.490e-17,
361.68,2.049e-14,2.049e-14,8.494e-17,
361.71,1.429e-13,1.429e-13,8.501e-17,
361.73,5.062e-13,5.062e-13,8.505e-17,
361.76,3.223e-12,3.223e-12,8.511e-17,
361.78,1.074e-11,1.074e-11,8.515e-17,
361.81,6.242e-11,6.242e-11,8.521e-17,
361.83,1.957e-10,1.957e-10,8.525e-17,
361.86,1.038e-9,1.038e-9,8.532e-17,
361.88,3.064e-9,3.064e-9,8.536e-17,
361.91,1.484e-8,1.484e-8,8.542e-17,
361.93,4.121e-8,4.121e-8,8.546e-17,
361.95,1.117e-7,1.117e-7,8.550e-17,
361.98,4.760e-7,4.760e-7,8.556e-17,
362,1.214e-6,1.214e-6,8.560e-17,
362.03,4.724e-6,4.724e-6,8.566e-17,
362.05,1.134e-5,1.134e-5,8.571e-17,
362.08,4.027e-5,4.027e-5,8.577e-17,
362.1,9.093e-5,9.093e-5,8.581e-17,
362.13,2.948e-4,2.948e-4,8.587e-17,
362.15,6.266e-4,6.266e-4,8.591e-17,
362.18,1.855e-3,1.855e-3,8.597e-17,
362.2,3.709e-3,3.709e-3,8.601e-17,
362.23,1.002e-2,1.002e-2,8.608e-17,
362.25,1.886e-2,1.886e-2,8.612e-17,
362.28,4.651e-2,4.651e-2,8.618e-17,
362.3,8.236e-2,8.236e-2,8.622e-17,
362.32,1.423e-1,1.423e-1,8.626e-17,
362.35,3.090e-1,3.090e-1,8.632e-17,
362.37,5.025e-1,5.025e-1,8.636e-17,
362.4,9.958e-1,9.958e-1,8.643e-17,
362.42,1.524e+0,1.524e+0,8.647e-17,
362.45,2.757e+0,2.757e+0,8.653e-17,
362.47,3.970e+0,3.970e+0,8.657e-17,
362.5,6.555e+0,6.555e+0,8.663e-17,
362.52,8.884e+0,8.884e+0,8.667e-17,
362.55,1.339e+1,1.339e+1,8.673e-17,
362.57,1.708e+1,1.708e+1,8.678e-17,
362.6,2.350e+1,2.350e+1,8.684e-17,
362.62,2.820e+1,2.820e+1,8.688e-17,
362.65,3.542e+1,3.542e+1,8.694e-17,
362.67,4.000e+1,4.000e+1,8.698e-17,
362.69,4.408e+1,4.408e+1,8.702e-17,
362.72,4.874e+1,4.874e+1,8.708e-17,
362.74,5.055e+1,5.055e+1,8.713e-17,
362.77,5.101e+1,5.101e+1,8.719e-17,
362.79,4.978e+1,4.978e+1,8.723e-17,
362.82,4.586e+1,4.586e+1,8.729e-17,
362.84,4.212e+1,4.212e+1,8.733e-17,
362.87,3.542e+1,3.542e+1,8.739e-17,
362.89,3.061e+1,3.061e+1,8.743e-17,
362.92,2.350e+1,2.350e+1,8.750e-17,
362.94,1.911e+1,1.911e+1,8.754e-17,
362.97,1.339e+1,1.339e+1,8.760e-17,
362.99,1.025e+1,1.025e+1,8.764e-17,
363.02,6.555e+0,6.555e+0,8.770e-17,
363.04,4.721e+0,4.721e+0,8.774e-17,
363.07,2.757e+0,2.757e+0,8.780e-17,
363.09,1.868e+0,1.868e+0,8.785e-17,
363.11,1.236e+0,1.236e+0,8.789e-17,
363.14,6.350e-1,6.350e-1,8.795e-17,
363.16,3.952e-1,3.952e-1,8.799e-17,
363.19,1.854e-1,1.854e-1,8.805e-17,
363.21,1.086e-1,1.086e-1,8.809e-17,
363.24,4.651e-2,4.651e-2,8.815e-17,
363.26,2.563e-2,2.563e-2,8.820e-17,
363.29,1.002e-2,1.002e-2,8.826e-17,
363.31,5.197e-3,5.197e-3,8.830e-17,
363.34,1.855e-3,1.855e-3,8.836e-17,
363.36,9.051e-4,9.051e-4,8.840e-17,
363.39,2.948e-4,2.948e-4,8.846e-17,
363.41,1.354e-4,1.354e-4,8.850e-17,
363.44,4.027e-5,4.027e-5,8.857e-17,
363.46,1.740e-5,1.740e-5,8.861e-17,
363.48,7.340e-6,7.340e-6,8.865e-17,
363.51,1.921e-6,1.921e-6,8.871e-17,
363.53,7.625e-7,7.625e-7,8.875e-17,
363.56,1.822e-7,1.822e-7,8.881e-17,
363.58,6.804e-8,6.804e-8,8.885e-17,
363.61,1.484e-8,1.484e-8,8.892e-17,
363.63,5.216e-9,5.216e-9,8.896e-17,
363.66,1.038e-9,1.038e-9,8.902e-17,
363.68,3.434e-10,3.434e-10,8.906e-17,
363.71,6.242e-11,6.242e-11,8.912e-17,
363.73,1.943e-11,1.943e-11,8.916e-17,
363.76,3.223e-12,3.223e-12,8.922e-17,
363.78,9.439e-13,9.439e-13,8.927e-17,
363.81,1.429e-13,1.429e-13,8.933e-17,
363.83,3.939e-14,3.939e-14,8.937e-17,
363.86,5.446e-15,5.446e-15,8.943e-17,
363.88,1.412e-15,1.412e-15,8.947e-17,
363.9,3.575e-16,3.575e-16,8.951e-17,
381.72,1.216e-13,1.216e-13,1.262e-16,
381.75,8.736e-13,8.736e-13,1.262e-16,
381.77,3.166e-12,3.166e-12,1.263e-16,
381.8,2.096e-11,2.096e-11,1.263e-16,
381.82,7.193e-11,7.193e-11,1.264e-16,
381.85,4.389e-10,4.389e-10,1.264e-16,
381.87,1.426e-9,1.426e-9,1.265e-16,
381.9,8.017e-9,8.017e-9,1.266e-16,
381.92,2.467e-8,2.467e-8,1.266e-16,
381.95,1.278e-7,1.278e-7,1.267e-16,
381.97,3.722e-7,3.722e-7,1.267e-16,
382,1.777e-6,1.777e-6,1.268e-16,
382.02,4.902e-6,4.902e-6,1.268e-16,
382.05,2.156e-5,2.156e-5,1.269e-16,
382.07,5.631e-5,5.631e-5,1.269e-16,
382.09,1.439e-4,1.439e-4,1.269e-16,
382.12,5.645e-4,5.645e-4,1.270e-16,
382.14,1.366e-3,1.366e-3,1.270e-16,
382.17,4.937e-3,4.937e-3,1.271e-16,
382.19,1.131e-2,1.131e-2,1.271e-16,
382.22,3.767e-2,3.767e-2,1.272e-16,
382.24,8.174e-2,8.174e-2,1.273e-16,
382.27,2.508e-1,2.508e-1,1.273e-16,
382.29,5.154e-1,5.154e-1,1.274e-16,
382.32,1.457e+0,1.457e+0,1.274e-16,
382.34,2.835e+0,2.835e+0,1.275e-16,
382.37,7.385e+0,7.385e+0,1.275e-16,
382.39,1.361e+1,1.361e+1,1.276e-16,
382.42,3.266e+1,3.266e+1,1.276e-16,
382.44,5.698e+1,5.698e+1,1.277e-16,
382.46,9.725e+1,9.725e+1,1.277e-16,
382.49,2.082e+2,2.082e+2,1.278e-16,
382.51,3.365e+2,3.365e+2,1.278e-16,
382.54,6.638e+2,6.638e+2,1.279e-16,
382.56,1.016e+3,1.016e+3,1.279e-16,
382.59,1.848e+3,1.848e+3,1.280e-16,
382.61,2.679e+3,2.679e+3,1.280e-16,
382.64,4.490e+3,4.490e+3,1.281e-16,
382.66,6.167e+3,6.167e+3,1.281e-16,
382.69,9.537e+3,9.537e+3,1.282e-16,
382.71,1.242e+4,1.242e+4,1.282e-16,
382.74,1.774e+4,1.774e+4,1.283e-16,
382.76,2.193e+4,2.193e+4,1.283e-16,
382.79,2.903e+4,2.903e+4,1.284e-16,
