Wavelength (nm),Sum(calc),Ca I (3.8e-2),Ca II (9.5e-1),Ca III (1.3e-2)
215.49,3.892e-4,3.892e-4,8.424e-14,5.888e-15
215.52,4.291e-5,4.291e-5,8.416e-14,1.492e-15
215.54,9.048e-6,9.048e-6,8.411e-14,5.480e-16
215.57,7.696e-7,7.696e-7,8.403e-14,1.072e-16
215.59,1.365e-7,1.365e-7,8.398e-14,3.313e-17
215.62,8.960e-9,8.960e-9,8.390e-14,5.000e-18
215.64,1.337e-9,1.337e-9,8.385e-14,1.300e-18
215.67,6.769e-11,6.769e-11,8.377e-14,1.515e-19
215.69,8.497e-12,8.497e-12,8.372e-14,3.315e-20
215.71,9.953e-13,9.953e-13,8.367e-14,6.769e-21
215.74,3.505e-14,3.505e-14,8.359e-14,5.488e-22
215.76,9.433e-23,3.518e-14,8.354e-14,9.433e-23
215.79,6.465e-24,3.538e-14,8.346e-14,6.465e-24
215.81,4.432e-24,3.551e-14,8.341e-14,4.432e-24
215.84,5.023e-23,3.571e-14,8.333e-14,5.023e-23
215.86,2.680e-22,3.584e-14,8.328e-14,2.680e-22
215.89,2.909e-21,3.604e-14,8.320e-14,2.909e-21
215.91,1.309e-20,3.617e-14,8.315e-14,1.309e-20
215.94,1.099e-19,3.637e-14,8.307e-14,1.099e-19
215.96,4.170e-19,3.651e-14,8.302e-14,4.170e-19
215.99,2.710e-18,3.670e-14,8.294e-14,2.710e-18
216.01,8.665e-18,3.684e-14,8.289e-14,8.665e-18
216.04,4.358e-17,3.704e-14,8.281e-14,4.358e-17
216.06,1.174e-16,3.717e-14,8.276e-14,1.174e-16
216.08,2.956e-16,3.730e-14,8.271e-14,2.956e-16
216.11,1.038e-15,3.750e-14,8.263e-14,1.038e-15
216.13,2.202e-15,3.763e-14,8.258e-14,2.202e-15
216.16,5.986e-15,3.783e-14,8.250e-14,5.986e-15
216.18,1.070e-14,3.796e-14,8.245e-14,1.070e-14
216.21,2.252e-14,3.816e-14,8.237e-14,2.252e-14
216.23,3.393e-14,3.830e-14,8.232e-14,3.393e-14
216.26,5.523e-14,3.849e-14,8.224e-14,5.523e-14
216.28,7.017e-14,3.863e-14,8.219e-14,7.017e-14
216.31,8.838e-14,3.883e-14,8.211e-14,8.838e-14
216.33,9.463e-14,3.896e-14,8.206e-14,9.463e-14
216.36,9.223e-14,3.916e-14,8.198e-14,9.223e-14
216.38,8.324e-14,3.929e-14,8.193e-14,8.324e-14
216.41,6.279e-14,3.949e-14,8.185e-14,6.279e-14
216.43,4.776e-14,3.962e-14,8.180e-14,4.776e-14
216.46,2.788e-14,3.982e-14,8.172e-14,2.788e-14
216.48,1.788e-14,3.995e-14,8.167e-14,1.788e-14
216.5,1.070e-14,4.009e-14,8.162e-14,1.070e-14
216.53,4.364e-15,4.028e-14,8.154e-14,4.364e-15
216.55,2.202e-15,4.042e-14,8.149e-14,2.202e-15
216.58,6.948e-16,4.062e-14,8.141e-14,6.948e-16
216.6,2.956e-16,4.075e-14,8.136e-14,2.956e-16
216.63,7.215e-17,4.095e-14,8.128e-14,7.215e-17
216.65,2.587e-17,4.108e-14,8.123e-14,2.587e-17
216.68,4.891e-18,4.128e-14,8.115e-14,4.891e-18
216.7,1.493e-18,4.141e-14,8.110e-14,1.493e-18
216.73,3.588e-19,4.161e-14,8.102e-14,3.588e-19
216.75,6.252e-19,4.174e-14,8.097e-14,6.252e-19
216.78,4.028e-18,4.194e-14,8.089e-14,4.028e-18
216.8,1.363e-17,4.207e-14,8.084e-14,1.363e-17
216.83,7.517e-17,4.227e-14,8.076e-14,7.517e-17
216.85,2.162e-16,4.241e-14,8.071e-14,2.162e-16
216.87,5.821e-16,4.254e-14,8.066e-14,5.821e-16
216.9,2.273e-15,4.274e-14,8.058e-14,2.273e-15
216.92,5.190e-15,4.287e-14,8.053e-14,5.190e-15
216.95,1.582e-14,4.307e-14,8.045e-14,1.582e-14
216.97,3.061e-14,4.320e-14,8.040e-14,3.061e-14
217,7.275e-14,4.340e-14,8.032e-14,7.275e-14
217.02,1.192e-13,4.353e-14,8.027e-14,1.192e-13
217.05,2.208e-13,4.373e-14,8.019e-14,2.208e-13
217.07,3.063e-13,4.387e-14,8.014e-14,3.063e-13
217.1,4.415e-13,4.406e-14,8.006e-14,4.415e-13
217.12,5.182e-13,4.420e-14,8.001e-14,5.182e-13
217.15,5.810e-13,4.440e-14,7.993e-14,5.810e-13
217.17,5.767e-13,4.453e-14,7.988e-14,5.767e-13
217.2,5.027e-13,4.473e-14,7.980e-14,5.027e-13
217.22,4.217e-13,4.486e-14,7.975e-14,4.217e-13
217.25,2.856e-13,4.506e-14,7.967e-14,2.856e-13
217.27,2.025e-13,4.519e-14,7.962e-14,2.025e-13
217.29,1.342e-13,4.532e-14,7.956e-14,1.342e-13
217.32,6.380e-14,4.552e-14,7.949e-14,6.380e-14
217.34,3.572e-14,4.566e-14,7.943e-14,3.572e-14
217.37,1.318e-14,4.585e-14,7.936e-14,1.318e-14
217.39,6.232e-15,4.599e-14,7.930e-14,6.232e-15
217.42,1.785e-15,4.619e-14,7.923e-14,1.785e-15
217.44,7.128e-16,4.632e-14,7.917e-14,7.128e-16
217.47,1.591e-16,4.652e-14,7.910e-14,1.591e-16
217.49,5.610e-17,4.665e-14,7.904e-14,5.610e-17
217.52,2.552e-17,4.685e-14,7.897e-14,2.552e-17
217.54,5.226e-17,4.698e-14,7.891e-14,5.226e-17
217.57,2.324e-16,4.718e-14,7.884e-14,2.324e-16
217.59,5.965e-16,4.731e-14,7.878e-14,5.965e-16
217.62,2.166e-15,4.751e-14,7.871e-14,2.166e-15
217.64,4.702e-15,4.764e-14,7.865e-14,4.702e-15
217.66,9.544e-15,4.778e-14,7.860e-14,9.544e-15
217.69,2.432e-14,4.798e-14,7.852e-14,2.432e-14
217.71,4.171e-14,4.811e-14,7.847e-14,4.171e-14
217.74,8.255e-14,4.831e-14,7.839e-14,8.255e-14
217.76,1.196e-13,4.844e-14,7.834e-14,1.196e-13
217.79,1.838e-13,4.864e-14,7.826e-14,1.838e-13
217.81,2.251e-13,4.877e-14,7.821e-14,2.251e-13
217.84,2.686e-13,4.897e-14,7.813e-14,2.686e-13
217.86,2.778e-13,4.910e-14,7.808e-14,2.778e-13
217.89,2.576e-13,4.930e-14,7.800e-14,2.576e-13
217.91,2.251e-13,4.943e-14,7.795e-14,2.251e-13
217.94,1.622e-13,4.963e-14,7.787e-14,1.622e-13
217.96,1.201e-13,4.977e-14,7.782e-14,1.201e-13
217.99,6.838e-14,4.996e-14,7.774e-14,6.838e-14
218.01,4.468e-14,5.010e-14,7.769e-14,4.468e-14
218.04,2.527e-14,5.030e-14,7.761e-14,2.527e-14
218.06,2.140e-14,5.043e-14,7.756e-14,2.140e-14
218.08,2.305e-14,5.056e-14,7.751e-14,2.305e-14
218.11,3.259e-14,5.076e-14,7.743e-14,3.259e-14
218.13,4.136e-14,5.089e-14,7.738e-14,4.136e-14
218.16,5.393e-14,5.109e-14,7.730e-14,5.393e-14
218.18,5.954e-14,5.122e-14,7.725e-14,5.954e-14
218.21,6.102e-14,5.142e-14,7.717e-14,6.102e-14
218.23,5.705e-14,5.156e-14,7.712e-14,5.705e-14
218.26,4.547e-14,5.175e-14,7.704e-14,4.547e-14
218.28,3.594e-14,5.189e-14,7.699e-14,3.594e-14
218.31,2.226e-14,5.209e-14,7.691e-14,2.226e-14
218.33,1.487e-14,5.222e-14,7.686e-14,1.487e-14
218.36,7.162e-15,5.242e-14,7.678e-14,7.162e-15
218.38,4.045e-15,5.255e-14,7.673e-14,4.045e-15
218.41,1.514e-15,5.275e-14,7.665e-14,1.514e-15
218.43,7.227e-16,5.288e-14,7.660e-14,7.227e-16
218.45,3.226e-16,5.301e-14,7.655e-14,3.226e-16
218.48,8.483e-17,5.321e-14,7.647e-14,8.483e-17
218.5,3.201e-17,5.335e-14,7.642e-14,3.201e-17
218.53,6.542e-18,5.354e-14,7.634e-14,6.542e-18
218.55,2.087e-18,5.368e-14,7.629e-14,2.087e-18
218.58,3.315e-19,5.388e-14,7.621e-14,3.315e-19
218.6,8.939e-20,5.401e-14,7.616e-14,8.939e-20
218.63,1.112e-20,5.421e-14,7.608e-14,1.112e-20
218.65,2.931e-21,5.434e-14,7.603e-14,2.931e-21
218.68,4.283e-21,5.454e-14,7.595e-14,4.283e-21
218.7,1.698e-20,5.467e-14,7.590e-14,1.698e-20
218.73,1.282e-19,5.487e-14,7.582e-14,1.282e-19
218.75,4.550e-19,5.500e-14,7.577e-14,4.550e-19
218.78,2.683e-18,5.520e-14,7.569e-14,2.683e-18
218.8,8.058e-18,5.533e-14,7.564e-14,8.058e-18
218.83,3.701e-17,5.553e-14,7.556e-14,3.701e-17
218.85,9.409e-17,5.567e-14,7.551e-14,9.409e-17
218.87,2.238e-16,5.580e-14,7.546e-14,2.238e-16
218.9,7.244e-16,5.600e-14,7.538e-14,7.244e-16
218.92,1.458e-15,5.613e-14,7.533e-14,1.458e-15
218.95,3.677e-15,5.633e-14,7.525e-14,3.677e-15
218.97,6.267e-15,5.646e-14,7.520e-14,6.267e-15
219,1.231e-14,5.666e-14,7.512e-14,1.231e-14
219.02,1.776e-14,5.679e-14,7.507e-14,1.776e-14
219.05,2.715e-14,5.699e-14,7.499e-14,2.715e-14
219.07,3.316e-14,5.713e-14,7.494e-14,3.316e-14
219.1,1.144e-13,5.732e-14,7.486e-14,3.951e-14
219.12,7.296e-13,5.746e-14,6.888e-13,4.084e-14
219.15,1.702e-11,5.766e-14,1.698e-11,3.789e-14
219.17,1.324e-10,5.779e-14,1.324e-10,3.316e-14
219.2,2.545e-9,5.799e-14,2.545e-9,2.396e-14
219.22,1.682e-8,5.812e-14,1.682e-8,1.776e-14
219.24,1.040e-7,5.825e-14,1.040e-7,1.231e-14
219.27,1.412e-6,5.845e-14,1.412e-6,6.267e-15
219.29,7.398e-6,5.858e-14,7.398e-6,3.677e-15
219.32,7.837e-5,5.878e-14,7.837e-5,1.458e-15
219.34,3.479e-4,5.892e-14,3.479e-4,7.244e-16
219.37,2.875e-3,5.911e-14,2.875e-3,2.238e-16
219.39,1.081e-2,5.925e-14,1.081e-2,9.409e-17
219.42,6.970e-2,1.599e-12,6.970e-2,2.264e-17
219.44,2.222e-1,1.324e-11,2.222e-1,8.058e-18
219.47,1.117e+0,2.790e-10,1.117e+0,1.510e-18
219.49,3.017e+0,1.959e-9,3.017e+0,4.550e-19
219.52,1.183e+1,3.221e-8,1.183e+1,6.641e-20
219.54,2.708e+1,1.918e-7,2.708e+1,1.694e-20
219.57,8.283e+1,2.461e-6,8.283e+1,1.925e-21
219.59,1.607e+2,1.242e-5,1.607e+2,4.157e-22
219.62,3.833e+2,1.244e-4,3.833e+2,3.681e-23
219.64,6.299e+2,5.323e-4,6.299e+2,6.736e-24
219.66,9.690e+2,2.132e-3,9.690e+2,1.207e-24
219.69,1.633e+3,1.509e-2,1.633e+3,9.981e-25
219.71,2.128e+3,5.125e-2,2.128e+3,5.510e-24
219.74,2.797e+3,2.832e-1,2.797e+3,7.031e-23
219.76,3.090e+3,8.152e-1,3.089e+3,3.539e-22
219.79,3.170e+3,3.517e+0,3.167e+3,3.533e-21
219.81,2.972e+3,8.580e+0,2.964e+3,1.508e-20
219.84,2.399e+3,2.889e+1,2.370e+3,1.175e-19
219.86,1.939e+3,5.976e+1,1.879e+3,4.255e-19
219.89,1.329e+3,1.571e+2,1.172e+3,2.590e-18
219.91,1.063e+3,2.754e+2,7.878e+2,7.949e-18
219.94,9.483e+2,5.650e+2,3.833e+2,3.777e-17
219.96,1.058e+3,8.399e+2,2.182e+2,9.831e-17
219.99,1.428e+3,1.345e+3,8.283e+1,3.648e-16
220.01,1.735e+3,1.695e+3,3.996e+1,8.052e-16
220.03,2.017e+3,1.999e+3,1.805e+1,1.664e-15
220.06,2.268e+3,2.263e+3,4.837e+0,4.367e-15
220.08,2.265e+3,2.263e+3,1.851e+0,7.652e-15
220.11,1.999e+3,1.999e+3,3.870e-1,1.569e-14
220.13,1.695e+3,1.695e+3,1.255e-1,2.333e-14
220.16,1.169e+3,1.169e+3,2.046e-2,3.746e-14
220.18,8.399e+2,8.399e+2,5.622e-3,4.741e-14
220.21,4.521e+2,4.521e+2,7.151e-4,6.015e-14
220.23,2.754e+2,2.754e+2,1.665e-4,6.565e-14
220.26,1.157e+2,1.157e+2,1.652e-5,6.863e-14
220.28,5.976e+1,5.976e+1,3.266e-6,6.810e-14
220.31,1.960e+1,1.960e+1,3.594e-7,6.700e-14
220.33,8.580e+0,8.580e+0,6.723e-7,6.807e-14
220.36,2.196e+0,2.196e+0,7.944e-6,7.356e-14
220.38,8.152e-1,8.152e-1,3.962e-5,7.871e-14
220.41,1.633e-1,1.629e-1,3.904e-4,8.447e-14
220.43,5.290e-2,5.125e-2,1.653e-3,8.450e-14
220.45,2.165e-2,1.509e-2,6.555e-3,8.031e-14
220.48,4.790e-2,2.132e-3,4.577e-2,6.671e-14
220.5,1.546e-1,5.323e-4,1.541e-1,5.454e-14
220.53,8.412e-1,5.868e-5,8.411e-1,3.574e-14
220.55,2.403e+0,1.242e-5,2.403e+0,2.486e-14
220.58,1.026e+1,1.069e-6,1.026e+1,1.276e-14
220.6,2.487e+1,1.918e-7,2.487e+1,7.531e-15
220.63,8.302e+1,1.288e-8,8.302e+1,3.020e-15
220.65,1.708e+2,1.959e-9,1.708e+2,1.512e-15
220.68,4.459e+2,1.027e-10,4.459e+2,4.737e-16
220.7,7.788e+2,1.324e-11,7.788e+2,2.012e-16
220.73,1.589e+3,5.419e-13,1.589e+3,4.924e-17
220.75,2.356e+3,5.925e-14,2.356e+3,1.774e-17
220.78,3.760e+3,5.992e-14,3.760e+3,3.392e-18
220.8,4.730e+3,6.036e-14,4.730e+3,1.036e-18
220.82,5.573e+3,6.081e-14,5.573e+3,2.966e-19
220.85,6.303e+3,6.148e-14,6.303e+3,4.012e-20
220.87,6.303e+3,6.193e-14,6.303e+3,9.737e-21
220.9,5.573e+3,6.260e-14,5.573e+3,1.029e-21
220.92,4.730e+3,6.304e-14,4.730e+3,2.118e-22
220.95,3.271e+3,6.371e-14,3.271e+3,1.749e-23
220.97,2.356e+3,6.416e-14,2.356e+3,3.053e-24
221,1.274e+3,6.483e-14,1.274e+3,1.969e-25
221.02,7.788e+2,6.528e-14,7.788e+2,2.916e-26
221.05,3.292e+2,6.595e-14,3.292e+2,1.469e-27
221.07,1.708e+2,6.639e-14,1.708e+2,1.845e-28
221.1,5.647e+1,6.706e-14,5.647e+1,7.261e-30
221.12,2.487e+1,6.751e-14,2.487e+1,6.517e-30
221.15,6.428e+0,6.818e-14,6.428e+0,5.401e-30
221.17,2.403e+0,6.863e-14,2.403e+0,4.657e-30
221.2,4.856e-1,6.930e-14,4.856e-1,3.540e-30
221.22,1.541e-1,6.974e-14,1.541e-1,2.796e-30
221.24,4.577e-2,7.019e-14,4.577e-2,2.052e-30
221.27,6.555e-3,7.086e-14,6.555e-3,9.357e-31
221.29,1.653e-3,7.131e-14,1.653e-3,1.915e-31
221.32,1.851e-4,7.198e-14,1.851e-4,5.383e-30
221.34,3.962e-5,7.242e-14,3.962e-5,4.589e-29
221.37,3.469e-6,7.309e-14,3.469e-6,1.011e-27
221.39,6.302e-7,7.354e-14,6.302e-7,7.328e-27
221.42,4.314e-8,7.421e-14,4.314e-8,1.266e-25
221.44,6.652e-9,7.466e-14,6.652e-9,7.799e-25
221.47,3.561e-10,7.533e-14,3.561e-10,1.056e-23
221.49,4.660e-11,7.577e-14,4.660e-11,5.531e-23
221.52,1.951e-12,7.644e-14,1.951e-12,5.871e-22
221.54,2.166e-13,7.689e-14,2.166e-13,2.614e-21
221.57,2.175e-20,7.756e-14,2.186e-13,2.175e-20
221.59,8.234e-20,7.800e-14,2.199e-13,8.234e-20
221.61,2.921e-19,7.845e-14,2.211e-13,2.921e-19
221.64,1.728e-18,7.912e-14,2.231e-13,1.728e-18
221.66,5.212e-18,7.957e-14,2.244e-13,5.212e-18
221.69,2.417e-17,8.024e-14,2.263e-13,2.417e-17
221.71,6.198e-17,8.068e-14,2.276e-13,6.198e-17
221.74,2.253e-16,8.135e-14,2.295e-13,2.253e-16
221.76,4.911e-16,8.180e-14,2.308e-13,4.911e-16
221.79,1.400e-15,8.247e-14,2.327e-13,1.400e-15
221.81,2.594e-15,8.292e-14,2.340e-13,2.594e-15
221.84,5.793e-15,8.359e-14,2.360e-13,5.793e-15
221.86,9.127e-15,8.403e-14,2.372e-13,9.127e-15
221.89,1.598e-14,8.470e-14,2.392e-13,1.598e-14
221.91,2.140e-14,8.515e-14,2.405e-13,2.140e-14
221.94,2.937e-14,8.582e-14,2.424e-13,2.937e-14
221.96,3.345e-14,8.627e-14,2.437e-13,3.345e-14
221.99,3.598e-14,8.694e-14,2.456e-13,3.598e-14
222.01,3.483e-14,8.738e-14,2.469e-13,3.483e-14
222.03,3.160e-14,8.783e-14,2.482e-13,3.160e-14
222.06,2.417e-14,8.850e-14,2.501e-13,2.417e-14
222.08,1.864e-14,8.895e-14,2.514e-13,1.864e-14
222.11,1.118e-14,8.962e-14,2.533e-13,1.118e-14
222.13,7.331e-15,9.006e-14,2.546e-13,7.331e-15
222.16,3.446e-15,9.073e-14,2.565e-13,3.446e-15
222.18,1.921e-15,9.118e-14,2.578e-13,1.921e-15
222.21,7.077e-16,9.185e-14,2.598e-13,7.077e-16
222.23,3.354e-16,9.230e-14,2.611e-13,3.354e-16
222.26,9.686e-17,9.297e-14,2.630e-13,9.686e-17
222.28,3.902e-17,9.341e-14,2.643e-13,3.902e-17
222.31,8.835e-18,9.408e-14,2.662e-13,8.835e-18
222.33,3.026e-18,9.453e-14,2.675e-13,3.026e-18
222.36,5.370e-19,9.520e-14,2.694e-13,5.370e-19
222.38,1.564e-19,9.565e-14,2.707e-13,1.564e-19
222.4,4.266e-20,9.609e-14,2.720e-13,4.266e-20
222.43,5.384e-21,9.676e-14,2.739e-13,5.384e-21
222.45,1.249e-21,9.721e-14,2.752e-13,1.249e-21
222.48,1.235e-22,9.788e-14,2.771e-13,1.235e-22
222.5,2.437e-23,9.833e-14,2.784e-13,2.437e-23
222.53,1.889e-24,9.900e-14,2.804e-13,1.889e-24
222.55,3.168e-25,9.944e-14,2.817e-13,3.168e-25
222.58,1.925e-26,1.001e-13,2.836e-13,1.925e-26
222.6,2.744e-27,1.006e-13,2.849e-13,2.744e-27
222.63,1.308e-28,1.012e-13,2.868e-13,1.308e-28
222.65,1.584e-29,1.017e-13,2.881e-13,1.584e-29
226.85,1.955e-13,1.955e-13,5.584e-13,1.448e-29
226.87,1.648e-12,1.648e-12,5.597e-13,1.447e-29
226.9,3.595e-11,3.595e-11,5.616e-13,1.446e-29
226.92,2.598e-10,2.598e-10,5.629e-13,1.446e-29
226.95,4.495e-9,4.495e-9,5.649e-13,1.445e-29
226.97,2.783e-8,2.783e-8,5.661e-13,1.216e-28
227,3.818e-7,3.818e-7,5.681e-13,2.645e-27
227.02,2.026e-6,2.026e-6,5.694e-13,1.908e-26
227.05,2.204e-5,2.204e-5,5.713e-13,3.291e-25
227.07,1.002e-4,1.002e-4,5.726e-13,2.034e-24
227.1,8.649e-4,8.649e-4,5.745e-13,2.785e-23
227.12,3.369e-3,3.369e-3,5.758e-13,1.475e-22
227.14,1.233e-2,1.233e-2,5.771e-13,7.345e-22
227.17,7.696e-2,7.696e-2,5.790e-13,7.270e-21
227.19,2.414e-1,2.414e-1,5.803e-13,3.103e-20
227.22,1.195e+0,1.195e+0,5.822e-13,2.436e-19
227.24,3.212e+0,3.212e+0,5.835e-13,8.910e-19
227.27,1.261e+1,1.261e+1,5.855e-13,5.550e-18
227.29,2.904e+1,2.904e+1,5.867e-13,1.739e-17
227.32,9.040e+1,9.040e+1,5.887e-13,8.595e-17
227.34,1.784e+2,1.784e+2,5.900e-13,2.308e-16
227.37,4.405e+2,4.405e+2,5.919e-13,9.049e-16
227.39,7.449e+2,7.449e+2,5.932e-13,2.083e-15
227.42,1.459e+3,1.459e+3,5.951e-13,6.477e-15
227.44,2.114e+3,2.114e+3,5.964e-13,1.277e-14
227.47,3.283e+3,3.283e+3,5.983e-13,3.152e-14
227.49,4.076e+3,4.076e+3,5.996e-13,5.327e-14
227.52,5.021e+3,5.021e+3,6.015e-13,1.043e-13
227.54,5.341e+3,5.341e+3,6.028e-13,1.510e-13
227.56,5.341e+3,5.341e+3,6.041e-13,2.056e-13
227.59,4.757e+3,4.757e+3,6.061e-13,2.910e-13
227.61,4.076e+3,4.076e+3,6.073e-13,3.396e-13
227.64,2.879e+3,2.879e+3,6.093e-13,3.813e-13
227.66,2.114e+3,2.114e+3,6.106e-13,3.813e-13
227.69,1.184e+3,1.184e+3,6.125e-13,3.396e-13
227.71,7.449e+2,7.449e+2,6.138e-13,2.910e-13
227.74,3.310e+2,3.310e+2,6.157e-13,2.056e-13
227.76,1.784e+2,1.784e+2,6.170e-13,1.510e-13
227.79,6.287e+1,6.287e+1,6.189e-13,8.464e-14
227.81,2.904e+1,2.904e+1,6.202e-13,5.327e-14
227.84,8.116e+0,8.116e+0,6.221e-13,2.369e-14
227.86,3.212e+0,3.212e+0,6.234e-13,1.277e-14
227.89,7.121e-1,7.121e-1,6.254e-13,4.507e-15
227.91,2.414e-1,2.414e-1,6.266e-13,2.084e-15
227.93,7.696e-2,7.696e-2,6.279e-13,9.070e-16
227.96,1.233e-2,1.233e-2,6.299e-13,2.363e-16
227.98,3.369e-3,3.369e-3,6.312e-13,9.545e-17
228.01,4.282e-4,4.282e-4,6.331e-13,3.682e-17
228.03,1.002e-4,1.002e-4,6.344e-13,3.452e-17
228.06,1.010e-5,1.010e-5,6.363e-13,4.790e-17
228.08,2.026e-6,2.026e-6,6.376e-13,6.035e-17
228.11,1.620e-7,1.620e-7,6.395e-13,7.749e-17
228.13,2.783e-8,2.783e-8,6.408e-13,8.495e-17
228.16,1.765e-9,1.765e-9,6.427e-13,8.693e-17
228.18,2.598e-10,2.598e-10,6.440e-13,8.174e-17
228.21,1.307e-11,1.307e-11,6.460e-13,6.643e-17
228.23,1.648e-12,1.648e-12,6.472e-13,5.357e-17
228.26,6.580e-14,6.577e-14,6.492e-13,3.457e-17
228.28,2.390e-17,6.586e-14,6.505e-13,2.390e-17
228.31,1.225e-17,6.599e-14,6.524e-13,1.225e-17
228.33,7.264e-18,6.608e-14,6.537e-13,7.264e-18
228.35,4.050e-18,6.617e-14,6.550e-13,4.050e-18
228.38,1.503e-18,6.630e-14,6.569e-13,1.503e-18
228.4,7.187e-19,6.639e-14,6.582e-13,7.187e-19
228.43,2.118e-19,6.653e-14,6.601e-13,2.118e-19
228.45,8.685e-20,6.662e-14,6.614e-13,8.685e-20
228.48,2.032e-20,6.675e-14,6.633e-13,2.032e-20
228.5,7.147e-21,6.684e-14,6.646e-13,7.147e-21
228.53,1.328e-21,6.697e-14,6.666e-13,1.328e-21
228.55,4.005e-22,6.706e-14,6.678e-13,4.005e-22
228.58,5.909e-23,6.720e-14,6.698e-13,5.909e-23
228.6,1.528e-23,6.729e-14,6.711e-13,1.528e-23
228.63,1.791e-24,6.742e-14,6.730e-13,1.791e-24
228.65,3.971e-25,6.751e-14,6.743e-13,3.971e-25
228.68,3.695e-26,6.765e-14,6.762e-13,3.695e-26
228.7,7.026e-27,6.774e-14,6.775e-13,7.026e-27
228.72,1.256e-27,6.783e-14,6.788e-13,1.256e-27
228.75,8.466e-29,6.796e-14,6.807e-13,8.466e-29
228.77,1.298e-29,6.805e-14,6.820e-13,1.298e-29
228.8,6.947e-31,6.818e-14,6.839e-13,6.947e-31
228.82,9.134e-32,6.827e-14,6.852e-13,9.134e-32
228.85,3.881e-33,6.841e-14,6.872e-13,3.881e-33
229.12,1.960e-34,6.962e-14,7.045e-13,1.960e-34
229.14,1.633e-33,6.970e-14,7.058e-13,1.633e-33
229.17,3.507e-32,6.984e-14,7.077e-13,3.507e-32
229.19,2.512e-31,6.993e-14,7.090e-13,2.512e-31
229.22,4.298e-30,7.006e-14,7.110e-13,4.298e-30
229.24,2.646e-29,7.015e-14,7.123e-13,2.646e-29
229.27,3.607e-28,7.029e-14,7.142e-13,3.607e-28
229.29,1.908e-27,7.038e-14,7.155e-13,1.908e-27
229.32,2.073e-26,7.051e-14,7.174e-13,2.073e-26
229.34,9.425e-26,7.060e-14,7.187e-13,9.425e-26
229.37,8.158e-25,7.073e-14,7.206e-13,8.158e-25
229.39,3.188e-24,7.082e-14,7.219e-13,3.188e-24
229.42,2.198e-23,7.096e-14,7.238e-13,2.198e-23
229.44,7.384e-23,7.105e-14,7.251e-13,7.384e-23
229.47,4.057e-22,7.118e-14,7.271e-13,4.057e-22
229.49,1.171e-21,7.127e-14,7.283e-13,1.171e-21
229.51,3.182e-21,7.136e-14,7.296e-13,3.182e-21
229.54,1.272e-20,7.150e-14,7.316e-13,1.272e-20
229.56,2.971e-20,7.158e-14,7.328e-13,2.971e-20
229.59,9.464e-20,7.172e-14,7.348e-13,9.464e-20
229.61,1.899e-19,7.181e-14,7.361e-13,1.899e-19
229.64,4.821e-19,7.194e-14,7.380e-13,4.821e-19
229.66,8.316e-19,7.203e-14,7.393e-13,8.316e-19
229.69,1.682e-18,7.217e-14,7.412e-13,1.682e-18
229.71,2.493e-18,7.226e-14,7.425e-13,2.493e-18
229.74,4.018e-18,7.239e-14,7.444e-13,4.018e-18
229.76,5.119e-18,7.248e-14,7.457e-13,5.119e-18
229.79,6.572e-18,7.261e-14,7.477e-13,6.572e-18
229.81,7.198e-18,7.270e-14,7.489e-13,7.198e-18
229.84,7.363e-18,7.284e-14,7.509e-13,7.363e-18
229.86,6.930e-18,7.293e-14,7.522e-13,6.930e-18
229.89,5.649e-18,7.306e-14,7.541e-13,5.649e-18
229.91,4.570e-18,7.315e-14,7.554e-13,4.570e-18
229.93,3.479e-18,7.324e-14,7.567e-13,3.479e-18
229.96,2.063e-18,7.337e-14,7.586e-13,2.063e-18
229.98,1.350e-18,7.346e-14,7.599e-13,1.350e-18
230.01,6.380e-19,7.360e-14,7.618e-13,6.380e-19
230.03,3.588e-19,7.369e-14,7.631e-13,3.588e-19
230.06,1.351e-19,7.382e-14,7.650e-13,1.351e-19
230.08,6.530e-20,7.391e-14,7.663e-13,6.530e-20
230.11,1.959e-20,7.405e-14,7.682e-13,1.959e-20
230.13,8.139e-21,7.414e-14,7.695e-13,8.139e-21
230.16,1.945e-21,7.427e-14,7.715e-13,1.945e-21
230.18,6.946e-22,7.436e-14,7.728e-13,6.946e-22
230.21,1.323e-22,7.449e-14,7.747e-13,1.323e-22
230.23,4.060e-23,7.458e-14,7.760e-13,4.060e-23
230.26,6.161e-24,7.472e-14,7.779e-13,6.161e-24
230.28,1.625e-24,7.481e-14,7.792e-13,1.625e-24
230.3,4.034e-25,7.490e-14,7.805e-13,4.034e-25
230.33,4.454e-26,7.503e-14,7.824e-13,4.454e-26
230.35,9.502e-27,7.512e-14,7.837e-13,9.502e-27
230.38,8.477e-28,7.525e-14,7.856e-13,8.477e-28
230.4,2.461e-28,7.534e-14,7.869e-13,2.461e-28
230.43,1.855e-27,7.548e-14,7.888e-13,1.855e-27
230.45,1.255e-26,7.557e-14,7.901e-13,1.255e-26
230.48,1.992e-25,7.570e-14,7.921e-13,1.992e-25
230.5,1.167e-24,7.579e-14,7.934e-13,1.167e-24
230.53,1.480e-23,7.593e-14,7.953e-13,1.480e-23
230.55,7.468e-23,7.602e-14,7.966e-13,7.468e-23
230.58,7.570e-22,7.615e-14,7.985e-13,7.570e-22
230.6,3.292e-21,7.624e-14,7.998e-13,3.292e-21
230.63,2.672e-20,7.637e-14,8.017e-13,2.672e-20
230.65,1.003e-19,7.646e-14,8.030e-13,1.003e-19
