236.45882, ,103 165.320  ,4.5,,,,,,,,,,,,,
236.46523,1.80E+06,105 238.815  ,2.5,,,,,,,,,,,,,
236.470983,1.61E+08,105 220.610  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.47473,8.00E+06,104 426.460  ,2.5,,,,,,,,,,,,,
236.482785,5.90E+07,42 658.2444 ,3.5,,,,,,,,,,,,,
236.490745,1.20E+08,105 234.246  ,2.5,,,,,,,,,,,,,
236.50196,7.20E+07,103 617.577  ,6.5,,,,,,,,,,,,,
236.50522,1.40E+07,92 426.967  ,4.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.52432,1.70E+07,105 211.079  ,4.5,,,,,,,,,,,,,
236.5294,2.50E+08,108 642.450  ,2.5,,,,,,,,,,,,,
236.532026,2.23E+08,103 597.409  ,2.5,,,,,,,,,,,,,
236.53546, ,114 307.099  ,2.5,,,,,,,,,,,,,
236.55391,1.00E+06,105 205.808  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.16E+08,85 495.366  ,2.5,,,,,,,,,,,,,
236.576526,5.70E+08,108 929.031  ,4.5,,,,,,,,,,,,,
236.59414,1.70E+06,104 411.671  ,4.5,,,,,,,,,,,,,
236.60438,4.40E+06,73 016.184  ,3.5,,,,,,,,,,,,,
236.632,4.10E+07,108 859.487  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.632,3.70E+07,104 569.226  ,2.5,,,,,,,,,,,,,
236.64291,6.80E+07,103 832.057  ,6.5,,,,,,,,,,,,,
236.65001, ,105 205.808  ,2.5,,,,,,,,,,,,,
236.659349,1.01E+07,45 079.9019 ,2.5,,,,,,,,,,,,,
236.66972, ,104 411.671  ,4.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.67668,4.30E+06,92 314.764  ,0.5,,,,,,,,,,,,,
236.68714,1.90E+06,108 648.712  ,6.5,,,,,,,,,,,,,
236.6875,3.50E+06,63 948.803  ,4.5,,,,,,,,,,,,,
236.68883,1.15E+08,108 613.977  ,2.5,,,,,,,,,,,,,
236.71358, ,114 470.803  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.72377, ,103 265.738  ,0.5,,,,,,,,,,,,,
236.74668, ,114 464.872  ,1.5,,,,,,,,,,,,,
236.75503, ,114 393.845  ,1.5,,,,,,,,,,,,,
236.7786, ,114 482.464  ,4.5,,,,,,,,,,,,,
236.806,2.80E+07,92 358.625  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.806, ,108 804.711  ,3.5,,,,,,,,,,,,,
236.81359, ,104 189.382  ,1.5,,,,,,,,,,,,,
236.82331,4.80E+06,84 870.911  ,2.5,,,,,,,,,,,,,
236.83809,2.90E+07,105 155.093  ,4.5,,,,,,,,,,,,,
236.84237, ,104 380.941  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.859607,6.06E+07,45 044.1916 ,1.5,,,,,,,,,,,,,
236.8762, ,114 333.701  ,3.5,,,,,,,,,,,,,
236.8805,3.90E+06,103 191.968  ,3.5,,,,,,,,,,,,,
236.89288,1.02E+08,108 577.597  ,4.5,,,,,,,,,,,,,
236.8974, ,114 242.513  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.9047,5.00E+06,92 274.123  ,2.5,,,,,,,,,,,,,
236.9237,4.20E+06,64 831.951  ,4.5,,,,,,,,,,,,,
236.95004, ,108 712.415  ,2.5,,,,,,,,,,,,,
236.9524, ,114 428.410  ,3.5,,,,,,,,,,,,,
236.966245,3.80E+07,105 460.233  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.972709,5.40E+08,108 775.110  ,5.5,,,,,,,,,,,,,
236.977738,4.20E+07,108 648.712  ,6.5,,,,,,,,,,,,,
236.98081,2.90E+07,104 507.058  ,2.5,,,,,,,,,,,,,
236.9862, ,114 352.875  ,2.5,,,,,,,,,,,,,
236.9862,1.10E+07,86 416.370  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
236.98802,2.50E+07,104 873.232  ,3.5,,,,,,,,,,,,,
236.991465,8.00E+07,105 127.773  ,2.5,,,,,,,,,,,,,
236.995313,5.90E+08,84 296.881  ,5.5,,,,,,,,,,,,,
237.0027, ,114 393.845  ,1.5,,,,,,,,,,,,,
237.0129,1.19E+08,103 706.526  ,7.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.01827,5.80E+07,105 123.005  ,3.5,,,,,,,,,,,,,
237.02611,5.30E+06,105 449.557  ,3.5,,,,,,,,,,,,,
237.049867,1.73E+07,45 289.8248 ,1.5,,,,,,,,,,,,,
237.06109,4.50E+06,65 109.691  ,3.5,,,,,,,,,,,,,
237.06981,9.50E+07,108 181.564  ,5.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.080045,7.50E+07,109 683.303  ,5.5,,,,,,,,,,,,,
237.0879,1.90E+07,105 127.773  ,2.5,,,,,,,,,,,,,
237.09412,1.20E+08,103 751.672  ,5.5,,,,,,,,,,,,,
237.11746,3.10E+07,108 537.623  ,3.5,,,,,,,,,,,,,
237.14564, ,114 393.845  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.15937,5.60E+06,86 599.791  ,2.5,,,,,,,,,,,,,
237.16565,5.00E+06,84 266.594  ,3.5,,,,,,,,,,,,,
237.17418,1.39E+08,103 191.968  ,3.5,,,,,,,,,,,,,
237.1835, ,106 097.530  ,4.5,,,,,,,,,,,,,
237.1835, ,61 035.285  ,0.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.1989,1.70E+07,92 358.625  ,1.5,,,,,,,,,,,,,
237.2019, ,104 120.244  ,2.5,,,,,,,,,,,,,
237.20875,2.10E+07,104 209.618  ,2.5,,,,,,,,,,,,,
237.22511, ,105 414.186  ,2.5,,,,,,,,,,,,,
237.2294,1.50E+07,92 216.391  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.2294, ,104 189.382  ,1.5,,,,,,,,,,,,,
237.23187,1.70E+07,108 662.300  ,1.5,,,,,,,,,,,,,
237.2359,6.60E+05,62 945.045  ,3.5,,,,,,,,,,,,,
237.24244, ,114 307.099  ,2.5,,,,,,,,,,,,,
237.263283,9.40E+07,75 600.900  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.274, ,108 804.711  ,3.5,,,,,,,,,,,,,
237.27872,3.30E+06,62 962.215  ,1.5,,,,,,,,,,,,,
237.28072,2.80E+07,92 274.123  ,2.5,,,,,,,,,,,,,
237.28572, ,114 482.464  ,4.5,,,,,,,,,,,,,
237.30516,1.80E+07,104 192.487  ,4.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.316,1.30E+07,92 282.470  ,3.5,,,,,,,,,,,,,
237.32312, ,114 475.826  ,2.5,,,,,,,,,,,,,
237.3379,2.40E+07,106 208.574  ,2.5,,,,,,,,,,,,,
237.34359,7.20E+07,108 642.450  ,2.5,,,,,,,,,,,,,
237.35147, ,114 470.803  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.3608,7.30E+07,92 329.905  ,2.5,,,,,,,,,,,,,
237.373538,4.25E+07,42 114.8380 ,4.5,,,,,,,,,,,,,
237.37802,3.50E+06,108 577.597  ,4.5,,,,,,,,,,,,,
237.40711,4.00E+07,109 625.216  ,4.5,,,,,,,,,,,,,
237.4126,2.50E+06,91 208.892  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.4126, ,85 728.846  ,1.5,,,,,,,,,,,,,
237.420854,9.80E+07,105 379.425  ,2.5,,,,,,,,,,,,,
237.43452,1.70E+07,104 426.460  ,2.5,,,,,,,,,,,,,
237.439109,2.10E+08,104 765.459  ,5.5,,,,,,,,,,,,,
237.4593, ,108 712.415  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.4593,2.40E+06,75 600.900  ,3.5,,,,,,,,,,,,,
237.465303,2.31E+08,103 191.968  ,3.5,,,,,,,,,,,,,
237.47447,4.80E+06,106 045.712  ,5.5,,,,,,,,,,,,,
237.48461, ,114 333.701  ,3.5,,,,,,,,,,,,,
237.48745,5.30E+07,92 282.470  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.499564,7.40E+07,106 924.441  ,4.5,,,,,,,,,,,,,
237.50423,1.10E+07,108 613.977  ,2.5,,,,,,,,,,,,,
237.50697,3.20E+07,104 174.285  ,5.5,,,,,,,,,,,,,
237.5139,1.21E+08,103 617.577  ,6.5,,,,,,,,,,,,,
237.519368,9.80E+07,45 206.4704 ,0.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.547423,6.60E+07,104 209.618  ,2.5,,,,,,,,,,,,,
237.5523, ,103 118.421  ,1.5,,,,,,,,,,,,,
237.55465,2.70E+07,92 225.549  ,1.5,,,,,,,,,,,,,
237.6066, ,92 216.391  ,1.5,,,,,,,,,,,,,
237.6066, ,114 242.513  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.6106,7.20E+07,103 600.428  ,5.5,,,,,,,,,,,,,
237.6158, ,114 596.462  ,1.5,,,,,,,,,,,,,
237.6297, ,92 282.470  ,3.5,,,,,,,,,,,,,
237.642906,6.40E+08,84 035.172  ,6.5,,,,,,,,,,,,,
237.67588,2.70E+07,92 274.123  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.6916, ,102 503.71   ,1.5,,,,,,,,,,,,,
237.71345,2.30E+07,108 667.282  ,0.5,,,,,,,,,,,,,
237.72714,1.10E+07,108 463.918  ,6.5,,,,,,,,,,,,,
237.74089,1.00E+07,103 039.222  ,3.5,,,,,,,,,,,,,
237.74614,8.80E+07,104 993.879  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.77676, ,114 395.468  ,3.5,,,,,,,,,,,,,
237.7814, ,104 107.939  ,3.5,,,,,,,,,,,,,
237.78652, ,60 402.333  ,2.5,,,,,,,,,,,,,
237.78841,1.20E+07,108 630.427  ,5.5,,,,,,,,,,,,,
237.79523,1.50E+07,106 846.649  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.81261,2.19E+08,108 709.424  ,3.5,,,,,,,,,,,,,
237.8285, ,104 192.487  ,4.5,,,,,,,,,,,,,
237.83732,2.90E+06,106 866.770  ,2.5,,,,,,,,,,,,,
237.85227,2.40E+07,69 650.481  ,2.5,,,,,,,,,,,,,
237.85397,4.30E+07,108 642.450  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.8554,1.70E+07,84 266.594  ,3.5,,,,,,,,,,,,,
237.8653,6.90E+06,108 105.938  ,1.5,,,,,,,,,,,,,
237.86971,1.49E+07,84 685.245  ,3.5,,,,,,,,,,,,,
237.87195, ,114 646.097  ,3.5,,,,,,,,,,,,,
237.882028,1.22E+08,104 107.939  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.89165,1.50E+07,84 424.422  ,1.5,,,,,,,,,,,,,
237.89691,7.50E+07,104 315.373  ,6.5,,,,,,,,,,,,,
237.90023,1.10E+07,64 831.951  ,4.5,,,,,,,,,,,,,
237.91429,7.20E+06,68 000.785  ,4.5,,,,,,,,,,,,,
237.91692,5.40E+07,79 245.926  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.92049,3.10E+07,105 291.014  ,3.5,,,,,,,,,,,,,
237.927622,2.73E+07,44 446.9051 ,3.5,,,,,,,,,,,,,
237.93108,8.00E+07,79 243.462  ,1.5,,,,,,,,,,,,,
237.93108,5.70E+06,104 174.285  ,5.5,,,,,,,,,,,,,
237.935848,1.11E+08,108 537.623  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.94052, ,115 030.664  ,4.5,,,,,,,,,,,,,
 ,3.70E+07,92 171.690  ,4.5,,,,,,,,,,,,,
237.94222,1.17E+08,108 391.507  ,4.5,,,,,,,,,,,,,
237.95044,3.80E+07,92 225.549  ,1.5,,,,,,,,,,,,,
237.96078,1.90E+07,104 839.990  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
237.96926,3.40E+07,103 102.849  ,3.5,,,,,,,,,,,,,
237.9767, ,102 449.14   ,2.5,,,,,,,,,,,,,
237.97998,7.30E+07,110 008.310  ,4.5,,,,,,,,,,,,,
238.00016, ,114 242.513  ,2.5,,,,,,,,,,,,,
238.01521,5.90E+07,108 613.977  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.020486,4.60E+08,108 463.918  ,6.5,,,,,,,,,,,,,
238.0366,3.30E+06,103 039.222  ,3.5,,,,,,,,,,,,,
238.0504,1.45E+08,105 460.233  ,1.5,,,,,,,,,,,,,
238.06545,1.40E+06,102 394.764  ,3.5,,,,,,,,,,,,,
238.06732,3.00E+07,84 326.967  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.076131,3.10E+07,42 658.2444 ,3.5,,,,,,,,,,,,,
238.08749,1.89E+08,108 577.597  ,4.5,,,,,,,,,,,,,
238.09052,5.60E+07,108 365.344  ,3.5,,,,,,,,,,,,,
238.10112,2.10E+06,69 606.567  ,3.5,,,,,,,,,,,,,
238.1098,3.50E+06,84 424.422  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.1142,9.00E+06,92 171.690  ,4.5,,,,,,,,,,,,,
238.12663, ,114 333.701  ,3.5,,,,,,,,,,,,,
238.1574,3.00E+06,108 387.934  ,5.5,,,,,,,,,,,,,
238.1717, ,114 212.377  ,3.5,,,,,,,,,,,,,
238.19195,1.40E+07,108 642.450  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.195806,7.10E+07,86 416.370  ,3.5,,,,,,,,,,,,,
238.203733,3.13E+08,41 968.0698 ,5.5,,,,,,,,,,,,,
238.21648,1.50E+08,105 238.815  ,2.5,,,,,,,,,,,,,
238.22055,9.00E+06,104 209.618  ,2.5,,,,,,,,,,,,,
238.22597, ,114 393.845  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.235798,3.20E+06,45 079.9019 ,2.5,,,,,,,,,,,,,
238.24237,3.40E+07,105 234.246  ,2.5,,,,,,,,,,,,,
238.24929,1.29E+08,104 622.308  ,6.5,,,,,,,,,,,,,
238.25725,8.00E+07,105 518.142  ,1.5,,,,,,,,,,,,,
238.26492,3.80E+07,105 230.291  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.289687,1.60E+07,62 293.177  ,6.5,,,,,,,,,,,,,
238.29616, ,104 000.810  ,3.5,,,,,,,,,,,,,
238.306019,9.40E+06,42 334.8444 ,2.5,,,,,,,,,,,,,
238.31172,9.30E+07,105 414.186  ,2.5,,,,,,,,,,,,,
238.3144,4.30E+07,108 537.623  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.319806,1.54E+08,105 220.610  ,3.5,,,,,,,,,,,,,
238.32184,2.20E+07,91 048.225  ,1.5,,,,,,,,,,,,,
238.324495,3.59E+07,44 784.7859 ,2.5,,,,,,,,,,,,,
238.3355,5.00E+06,104 189.382  ,1.5,,,,,,,,,,,,,
238.35132, ,96 217.720  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.3538,2.70E+07,108 613.977  ,2.5,,,,,,,,,,,,,
238.36138, ,114 464.872  ,1.5,,,,,,,,,,,,,
238.3744, ,114 290.252  ,4.5,,,,,,,,,,,,,
238.3744, ,103 094.888  ,3.5,,,,,,,,,,,,,
238.37795,8.00E+06,102 824.994  ,4.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.39018, ,106 767.226  ,3.5,,,,,,,,,,,,,
238.40391,2.30E+06,105 205.808  ,2.5,,,,,,,,,,,,,
238.41006,7.00E+05,84 266.594  ,3.5,,,,,,,,,,,,,
238.43159,4.10E+07,108 391.507  ,4.5,,,,,,,,,,,,,
238.438768,3.20E+07,45 044.1916 ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.442283,6.00E+08,108 337.798  ,7.5,,,,,,,,,,,,,
238.4473, ,114 094.244  ,2.5,,,,,,,,,,,,,
238.451904,1.81E+08,108 387.934  ,5.5,,,,,,,,,,,,,
238.45719,8.00E+06,104 868.522  ,4.5,,,,,,,,,,,,,
238.46429,3.80E+07,106 208.574  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.47233,8.00E+06,103 986.338  ,3.5,,,,,,,,,,,,,
238.48583,2.10E+08,105 477.924  ,0.5,,,,,,,,,,,,,
238.500586,3.60E+06,44 753.8179 ,3.5,,,,,,,,,,,,,
238.50938,9.90E+07,105 379.425  ,2.5,,,,,,,,,,,,,
238.5382,3.20E+06,103 002.660  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.56079,2.50E+07,108 577.597  ,4.5,,,,,,,,,,,,,
238.5647, ,115 047.887  ,2.5,,,,,,,,,,,,,
238.58657,4.50E+07,109 901.523  ,3.5,,,,,,,,,,,,,
238.58657,1.30E+06,105 460.233  ,1.5,,,,,,,,,,,,,
238.60029,5.00E+07,104 023.921  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.6218, ,64 834.069  ,1.5,,,,,,,,,,,,,
238.637405,1.35E+08,86 124.348  ,4.5,,,,,,,,,,,,,
238.6463,4.00E+07,106 722.187  ,4.5,,,,,,,,,,,,,
238.68691,1.80E+07,104 828.163  ,2.5,,,,,,,,,,,,,
238.70838,6.00E+07,104 569.226  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.71723, ,104 839.990  ,1.5,,,,,,,,,,,,,
238.736712,2.40E+08,85 495.366  ,2.5,,,,,,,,,,,,,
238.74126,8.00E+06,109 389.879  ,5.5,,,,,,,,,,,,,
238.74347,1.80E+07,72 261.742  ,5.5,,,,,,,,,,,,,
238.74832,5.30E+06,104 023.921  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.76142,1.30E+07,104 192.487  ,4.5,,,,,,,,,,,,,
238.76425,1.10E+07,84 527.806  ,4.5,,,,,,,,,,,,,
238.7725,1.80E+06,102 824.994  ,4.5,,,,,,,,,,,,,
238.78471,4.60E+06,104 828.163  ,2.5,,,,,,,,,,,,,
238.82261,2.10E+07,62 689.874  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.82474,1.81E+08,108 859.487  ,1.5,,,,,,,,,,,,,
238.8292, ,113 822.902  ,1.5,,,,,,,,,,,,,
238.83425,1.00E+08,108 105.938  ,1.5,,,,,,,,,,,,,
238.838782,2.02E+07,62 662.252  ,5.5,,,,,,,,,,,,,
238.862863,1.05E+08,42 237.0575 ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.862863,5.10E+07,105 317.400  ,1.5,,,,,,,,,,,,,
238.86831, ,114 470.803  ,2.5,,,,,,,,,,,,,
238.8749,4.30E+06,105 123.005  ,3.5,,,,,,,,,,,,,
238.89883,1.70E+07,86 599.791  ,2.5,,,,,,,,,,,,,
238.90136, ,102 802.353  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.93646, ,103 172.173  ,2.5,,,,,,,,,,,,,
238.9406,9.00E+05,103 921.637  ,3.5,,,,,,,,,,,,,
238.94363,2.20E+07,86 767.614  ,2.5,,,,,,,,,,,,,
238.9625,7.00E+05,103 986.338  ,3.5,,,,,,,,,,,,,
238.97993, ,114 482.464  ,4.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
238.98667,2.20E+06,68 000.785  ,4.5,,,,,,,,,,,,,
238.99981, ,114 352.875  ,2.5,,,,,,,,,,,,,
239.009685,5.50E+08,104 119.740  ,7.5,,,,,,,,,,,,,
239.0211, ,73 189.114  ,1.5,,,,,,,,,,,,,
239.02483, ,114 475.826  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.0308,1.30E+07,73 187.318  ,0.5,,,,,,,,,,,,,
239.0435,1.70E+06,73 189.114  ,1.5,,,,,,,,,,,,,
239.0539, ,114 470.803  ,2.5,,,,,,,,,,,,,
239.0539,7.00E+06,73 187.318  ,0.5,,,,,,,,,,,,,
239.06324,9.00E+06,104 507.058  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.07575,1.17E+08,86 599.791  ,2.5,,,,,,,,,,,,,
239.077203,4.20E+07,106 924.441  ,4.5,,,,,,,,,,,,,
239.09764,6.20E+06,106 097.530  ,4.5,,,,,,,,,,,,,
239.11056, ,114 428.410  ,3.5,,,,,,,,,,,,,
239.1306, ,62 322.445  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.147824,3.77E+06,44 232.5398 ,4.5,,,,,,,,,,,,,
239.15387,2.30E+07,104 630.429  ,1.5,,,,,,,,,,,,,
239.15529,1.20E+07,73 189.114  ,1.5,,,,,,,,,,,,,
239.16793,2.80E+07,108 387.934  ,5.5,,,,,,,,,,,,,
239.17218,2.60E+07,104 042.692  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.17414,5.00E+06,104 120.244  ,2.5,,,,,,,,,,,,,
239.19584,5.30E+07,104 739.057  ,2.5,,,,,,,,,,,,,
239.20889,2.22E+08,104 481.606  ,3.5,,,,,,,,,,,,,
239.21206,2.40E+07,103 874.261  ,4.5,,,,,,,,,,,,,
239.214902,6.60E+07,106 900.373  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.22382, ,113 753.876  ,3.5,,,,,,,,,,,,,
239.2333, ,69 102.427  ,2.5,,,,,,,,,,,,,
239.24452,9.00E+06,104 107.939  ,3.5,,,,,,,,,,,,,
239.257926,2.40E+08,106 208.574  ,2.5,,,,,,,,,,,,,
239.26153, ,114 307.099  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.28929, ,114 428.410  ,3.5,,,,,,,,,,,,,
239.29393,1.50E+07,104 739.057  ,2.5,,,,,,,,,,,,,
239.29611, ,114 428.410  ,3.5,,,,,,,,,,,,,
239.29908, ,114 395.468  ,3.5,,,,,,,,,,,,,
239.3039, ,64 806.494  ,0.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.3096, ,114 393.845  ,1.5,,,,,,,,,,,,,
239.3096,3.40E+06,104 736.462  ,0.5,,,,,,,,,,,,,
239.31226,9.00E+05,105 238.815  ,2.5,,,,,,,,,,,,,
239.32459,5.40E+06,104 064.664  ,6.5,,,,,,,,,,,,,
239.33412,5.00E+07,108 181.564  ,5.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.33836, ,105 234.246  ,2.5,,,,,,,,,,,,,
239.4001,9.40E+06,83 726.416  ,4.5,,,,,,,,,,,,,
239.40268,5.90E+07,105 317.400  ,1.5,,,,,,,,,,,,,
239.40744,6.60E+06,106 866.770  ,2.5,,,,,,,,,,,,,
239.4175,1.20E+06,73 143.346  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.436, ,73 751.276  ,4.5,,,,,,,,,,,,,
239.4472, ,103 921.637  ,3.5,,,,,,,,,,,,,
239.46273, ,63 559.498  ,0.5,,,,,,,,,,,,,
239.46273,1.00E+07,102 584.984  ,5.5,,,,,,,,,,,,,
239.47777, ,114 395.468  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.483266,2.40E+08,104 572.924  ,1.5,,,,,,,,,,,,,
239.48889,9.00E+06,62 083.118  ,4.5,,,,,,,,,,,,,
239.5026,1.60E+06,105 205.808  ,2.5,,,,,,,,,,,,,
239.51369,3.10E+07,90 839.488  ,0.5,,,,,,,,,,,,,
239.53604,1.30E+07,105 775.517  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.541909,2.67E+07,42 401.3198 ,1.5,,,,,,,,,,,,,
239.54954,9.40E+07,106 018.682  ,4.5,,,,,,,,,,,,,
239.55453,7.00E+07,103 814.552  ,3.5,,,,,,,,,,,,,
239.562504,2.59E+08,42 114.8380 ,4.5,,,,,,,,,,,,,
239.610105,2.32E+08,108 133.473  ,6.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.6252, ,108 391.507  ,4.5,,,,,,,,,,,,,
239.63193, ,114 242.513  ,2.5,,,,,,,,,,,,,
239.653508, ,114 333.701  ,3.5,,,,,,,,,,,,,
239.6627, ,95 995.817  ,2.5,,,,,,,,,,,,,
239.671947,2.10E+07,67 516.328  ,5.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.6836, ,102 802.353  ,2.5,,,,,,,,,,,,,
239.6836,3.30E+06,108 709.424  ,3.5,,,,,,,,,,,,,
239.70173,3.00E+07,103 771.342  ,4.5,,,,,,,,,,,,,
239.72665,1.15E+08,104 023.921  ,2.5,,,,,,,,,,,,,
239.72973, ,114 352.875  ,2.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.7753, ,108 365.344  ,3.5,,,,,,,,,,,,,
239.78236,3.10E+07,84 131.624  ,0.5,,,,,,,,,,,,,
239.7903,1.00E+06,73 054.913  ,2.5,,,,,,,,,,,,,
239.8036,3.10E+06,103 771.342  ,4.5,,,,,,,,,,,,,
239.8036,5.50E+06,105 775.517  ,3.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.8103,9.00E+05,106 796.679  ,2.5,,,,,,,,,,,,,
239.83989, ,114 333.701  ,3.5,,,,,,,,,,,,,
239.8542,1.00E+07,103 191.968  ,3.5,,,,,,,,,,,,,
239.864918,1.94E+08,86 124.348  ,4.5,,,,,,,,,,,,,
239.90324,3.20E+06,105 230.291  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.90811,2.70E+07,108 133.473  ,6.5,,,,,,,,,,,,,
239.90811,3.40E+06,103 002.660  ,2.5,,,,,,,,,,,,,
239.915119,1.06E+08,84 326.967  ,2.5,,,,,,,,,,,,,
239.924102,1.39E+08,42 334.8444 ,2.5,,,,,,,,,,,,,
239.926637,1.51E+08,86 710.911  ,1.5,,,,,,,,,,,,, 
 , , ,#VALUE!,,,,,,,,,,,,,
239.94288,1.90E+07,103 986.338  ,3.5,,,,,,,,,,,,,
239.950601,5.90E+07,86 416.370  ,3.5,,,,,,,,,,,,,
239.9648,2.10E+06,73 143.346  ,3.5,,,,,,,,,,,,,
239.97755, ,114 009.908  ,3.5,,,,,,,,,,,,,
