 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.58E+07,119 578.23 ,4.5,,,,,,,,,,,,,
 ,2.25E+07,119 578.23 ,3.5,,,,,,,,,,,,,
634.71,5.84E+07,81 251.32 ,1.5,,,,,,,,,,,,,
637.136,6.80E+07,81 191.34 ,0.5,,,,,,,,,,,,,
666.052,3.64E+07,131 988.05 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
666.5,2.16E+07,131 861.93 ,1.5,,,,,,,,,,,,,
667.188,4.80E+07,132 162.29 ,3.5,,,,,,,,,,,,,
 ,1.24E+06,118 522.93 ,2.5,,,,,,,,,,,,,
 ,6.19E+04,118 522.93 ,2.5,,,,,,,,,,,,,
 ,1.30E+06,118 522.86 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
669.938,4.20E+07,131 784.9  ,0.5,,,,,,,,,,,,,
 ,2.70E+07,131 861.93 ,1.5,,,,,,,,,,,,,
671.704, , ,#VALUE!,,,,,,,,,,,,,
675.028,1.49E+07,131 988.05 ,2.5,,,,,,,,,,,,,
 ,8.31E+06,131 784.9  ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.44E+06,131 861.93 ,1.5,,,,,,,,,,,,,
681.845,1.08E+07,118 522.86 ,1.5,,,,,,,,,,,,,
 ,1.30E+07,118 522.93 ,2.5,,,,,,,,,,,,,
682.982,2.16E+06,118 522.86 ,1.5,,,,,,,,,,,,,
 ,5.38E+06,117 914.80 ,0.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,1.07E+07,117 914.80 ,0.5,,,,,,,,,,,,,
 ,6.20E+00,79 355.02 ,2.5,,,,,,,,,,,,,
 ,6.18E+00,79 338.50 ,1.5,,,,,,,,,,,,,
 ,2.10E+04,113 976.72 ,1.5,,,,,,,,,,,,,
 ,1.89E+05,113 976.72 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,6.75E+04,113 962.08 ,0.5,,,,,,,,,,,,,
784.88,3.73E+07,113 760.32 ,2.5,,,,,,,,,,,,,
 ,2.66E+06,113 760.32 ,2.5,,,,,,,,,,,,,
784.972,3.99E+07,113 760.15 ,3.5,,,,,,,,,,,,,
 ,2.41E+05,126 396.47 ,3.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,3.85E+06,126 396.47 ,4.5,,,,,,,,,,,,,
 ,3.37E+06,126 396.47 ,3.5,,,,,,,,,,,,,
 ,1.48E-02,55 325.18 ,2.5,,,,,,,,,,,,,
 ,1.49E-02,55 309.35 ,1.5,,,,,,,,,,,,,
 ,6.56E-04,55 309.35 ,1.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,4.41E+06,124 822.14 ,2.5,,,,,,,,,,,,,
 ,3.15E+05,124 822.14 ,2.5,,,,,,,,,,,,,
 ,4.73E+06,124 822.08 ,3.5,,,,,,,,,,,,,
 ,1.35E-03,55 325.18 ,2.5,,,,,,,,,,,,,
 ,3.13E-05,55 325.18 ,2.5,,,,,,,,,,,,,
 , , ,#VALUE!,,,,,,,,,,,,,
 ,2.52E+00,55 309.35 ,1.5,,,,,,,,,,,,,
 ,8.18E-06,55 309.35 ,1.5,,,,,,,,,,,,,
