396.672,4.71E+07,190 130.7 ,1,,,,,,,,,,,,,,,
397.258,5.88E+08,227 123.2 ,2,,,,,,,,,,,,,,,
397.258,4.43E+07,189 657.4 ,2,,,,,,,,,,,,,,,
399.18,2.29E+07,212 571.2 ,2,,,,,,,,,,,,,,,
399.51,4.61E+07,187 527.0 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
400.124,1.50E+08,190 130.7 ,1,,,,,,,,,,,,,,,
401.21,4.37E+07,188 150.3 ,2,,,,,,,,,,,,,,,
401.752,6.75E+07,215 014.6 ,1,,,,,,,,,,,,,,,
402.488,1.10E+08,212 988.6 ,1,,,,,,,,,,,,,,,
403.969,4.08E+07,189 239.5 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
404.259,9.30E+07,189 657.4 ,2,,,,,,,,,,,,,,,
406.523,2.30E+07,214 722.7 ,0,,,,,,,,,,,,,,,
409.369,1.60E+08,212 571.2 ,2,,,,,,,,,,,,,,,
411.214,1.36E+07,189 239.5 ,1,,,,,,,,,,,,,,,
411.499,2.34E+08,187 527.0 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
413.472,2.31E+08,186 681.4 ,2,,,,,,,,,,,,,,,
414.919,1.68E+08,187 527.0 ,1,,,,,,,,,,,,,,,
414.919,4.41E+07,189 239.5 ,1,,,,,,,,,,,,,,,
418.624,1.03E+09,186 383.8 ,3,,,,,,,,,,,,,,,
420.949,4.37E+07,212 988.6 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
422.297,2.30E+08,190 130.7 ,1,,,,,,,,,,,,,,,
422.567,9.42E+07,188 150.3 ,2,,,,,,,,,,,,,,,
426.34,3.91E+08,186 681.4 ,2,,,,,,,,,,,,,,,
428.489,9.52E+06,212 571.2 ,2,,,,,,,,,,,,,,,
428.489,6.97E+06,212 988.6 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
428.87,1.16E+07,189 768.0 ,0,,,,,,,,,,,,,,,
430.5,8.66E+07,188 150.3 ,2,,,,,,,,,,,,,,,
430.527,4.52E+07,212 988.6 ,1,,,,,,,,,,,,,,,
430.91,4.19E+08,189 657.4 ,2,,,,,,,,,,,,,,,
434.003,6.52E+07,187 527.0 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
436.296,5.88E+07,212 571.2 ,2,,,,,,,,,,,,,,,
438.816,1.80E+08,189 239.5 ,1,,,,,,,,,,,,,,,
442.373,7.76E+06,187 527.0 ,1,,,,,,,,,,,,,,,
445.5,2.93E+07,212 571.2 ,2,,,,,,,,,,,,,,,
446.665,5.20E+07,187 527.0 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
450.533,8.27E+04,237 204.7 ,1,,,,,,,,,,,,,,,
450.533,6.16E+07,186 681.4 ,2,,,,,,,,,,,,,,,
459.565,1.24E+07,186 681.4 ,2,,,,,,,,,,,,,,,
460.845,2.10E+08,188 150.3 ,2,,,,,,,,,,,,,,,
465.938,1.49E+07,186 383.8 ,3,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
474.492,4.28E+05,187 527.0 ,1,,,,,,,,,,,,,,,
482.923,2.52E+08,183 204.1 ,1,,,,,,,,,,,,,,,
493.875,4.29E+07,215 014.6 ,1,,,,,,,,,,,,,,,
494.324,1.25E+07,186 681.4 ,2,,,,,,,,,,,,,,,
500.56,1.11E+08,183 204.1 ,1,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
505.627,3.28E+07,183 204.1 ,1,,,,,,,,,,,,,,,
531.024,1.50E+07,189 657.4 ,2,,,,,,,,,,,,,,,
547.013,2.07E+07,183 204.1 ,1,,,,,,,,,,,,,,,
548.806,2.63E+07,212 988.6 ,1,,,,,,,,,,,,,,,
551.269,2.06E+06,189 657.4 ,2,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
553.601,2.11E+06,183 204.1 ,1,,,,,,,,,,,,,,,
564.273,1.38E+07,189 239.5 ,1,,,,,,,,,,,,,,,
577.232,8.32E+06,188 150.3 ,2,,,,,,,,,,,,,,,
596.964,1.35E+06,183 204.1 ,1,,,,,,,,,,,,,,,
601.241,1.19E+06,188 150.3 ,2,,,,,,,,,,,,,,,
 , , , ,,,,,,,,,,,,,,,
612.027,1.68E+08,186 383.8 ,3,,,,,,,,,,,,,,,
624.659,6.13E+07,187 527.0 ,1,,,,,,,,,,,,,,,
630.729,8.91E+07,186 681.4 ,2,,,,,,,,,,,,,,,
642.796,1.56E+07,186 383.8 ,3,,,,,,,,,,,,,,,
659.5,1.18E+07,186 681.4 ,2,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
