Wavelength (nm),Sum(calc),Li I (4.0e-2),Li II (9.6e-1),Li III (5.9e-34)
208.2606,3.868e-279,,,3.868e-279
208.2608,1.392e-284,,,1.392e-284
208.261,4.242e-290,,,4.242e-290
208.2611,6.958e-293,,,6.958e-293
208.2613,1.653e-298,,,1.653e-298
208.2615,3.327e-304,,,3.327e-304
208.2617,5.670e-310,,,5.670e-310
208.2618,6.956e-313,,,6.956e-313
208.262,9.243e-319,,,9.243e-319
208.2622,0,,,0
208.2623,0,,,0
208.2625,0,,,0
208.2627,0,,,0
208.2629,0,,,0
208.263,0,,,0
208.2632,0,,,0
208.2634,0,,,0
208.2636,0,,,0
208.2637,0,,,0
208.2639,0,,,0
208.2641,0,,,0
208.2642,0,,,0
208.2644,0,,,0
208.2646,0,,,0
208.2648,0,,,0
208.2649,0,,,0
208.2651,0,,,0
208.2653,0,,,0
208.2654,0,,,0
208.2656,0,,,0
208.2658,0,,,0
208.266,0,,,0
208.2661,0,,,0
208.2663,0,,,0
208.2665,0,,,0
208.2667,0,,,0
208.2668,0,,,0
208.267,0,,,0
208.2672,0,,,0
208.2673,0,,,0
208.2675,0,,,0
208.2677,0,,,0
208.2679,0,,,0
208.268,0,,,0
208.2682,0,,,0
208.2684,0,,,0
208.2686,0,,,0
208.2687,0,,,0
208.2689,0,,,0
208.2691,0,,,0
208.2692,0,,,0
208.2694,0,,,0
208.2696,0,,,0
208.2698,0,,,0
208.2699,0,,,0
208.2701,0,,,0
208.2703,0,,,0
208.2704,0,,,0
208.2706,0,,,0
208.2708,0,,,0
208.271,0,,,0
208.2711,0,,,0
208.2713,0,,,0
208.2715,0,,,0
208.2717,0,,,0
208.2718,0,,,0
208.272,0,,,0
208.2722,0,,,0
208.2723,0,,,0
208.2725,0,,,0
208.2727,0,,,0
208.2729,0,,,0
208.273,0,,,0
208.2732,0,,,0
208.2734,0,,,0
208.2736,0,,,0
208.2737,0,,,0
208.2739,0,,,0
208.2741,0,,,0
208.2742,0,,,0
208.2744,0,,,0
208.2746,0,,,0
208.2748,0,,,0
208.2749,0,,,0
208.2751,0,,,0
208.2753,0,,,0
208.2754,0,,,0
208.2756,0,,,0
208.2758,0,,,0
208.276,0,,,0
208.2761,0,,,0
208.2763,0,,,0
208.2765,0,,,0
208.2767,0,,,0
208.2768,0,,,0
208.277,0,,,0
208.2772,0,,,0
208.2773,0,,,0
208.2775,0,,,0
208.2777,0,,,0
208.2779,0,,,0
208.278,0,,,0
208.2782,0,,,0
208.2784,0,,,0
208.2786,0,,,0
208.2787,0,,,0
208.2789,0,,,0
208.2791,0,,,0
208.2792,0,,,0
208.2794,0,,,0
208.2796,0,,,0
208.2798,0,,,0
208.2799,0,,,0
208.2801,0,,,0
208.2803,0,,,0
208.2804,0,,,0
208.2806,0,,,0
208.2808,0,,,0
208.281,0,,,0
208.2811,0,,,0
208.2813,0,,,0
208.2815,0,,,0
208.2817,0,,,0
208.2818,0,,,0
208.282,0,,,0
208.2822,0,,,0
208.2823,0,,,0
208.2825,0,,,0
208.2827,0,,,0
208.2829,0,,,0
208.283,0,,,0
208.2832,0,,,0
208.2834,0,,,0
208.2836,0,,,0
208.2837,0,,,0
208.2839,0,,,0
208.2841,0,,,0
208.2842,0,,,0
208.2844,0,,,0
208.2846,0,,,0
208.2848,0,,,0
208.2849,0,,,0
208.2851,0,,,0
208.2853,0,,,0
208.2854,0,,,0
208.2856,0,,,0
208.2858,0,,,0
208.286,0,,,0
208.2861,0,,,0
208.2863,0,,,0
208.2865,0,,,0
208.2867,0,,,0
208.2868,0,,,0
208.287,0,,,0
208.2872,0,,,0
208.2873,0,,,0
208.2875,0,,,0
208.2877,0,,,0
208.2879,0,,,0
208.288,0,,,0
208.2882,0,,,0
208.2884,0,,,0
208.2886,0,,,0
208.2887,0,,,0
208.2889,0,,,0
208.2891,0,,,0
208.2892,0,,,0
208.2894,0,,,0
208.2896,0,,,0
208.2898,0,,,0
208.2899,0,,,0
208.2901,0,,,0
208.2903,0,,,0
208.2905,0,,,0
208.2906,0,,,0
208.2908,0,,,0
208.291,0,,,0
208.2911,0,,,0
208.2913,0,,,0
208.2915,0,,,0
208.2917,0,,,0
208.2918,0,,,0
208.292,0,,,0
208.2922,0,,,0
208.2923,0,,,0
208.2925,0,,,0
208.2927,0,,,0
208.2929,0,,,0
208.293,0,,,0
208.2932,0,,,0
208.2934,0,,,0
208.2936,0,,,0
208.2937,0,,,0
208.2939,0,,,0
208.2941,0,,,0
208.2942,0,,,0
208.2944,0,,,0
208.2946,0,,,0
208.2948,0,,,0
208.2949,0,,,0
208.2951,0,,,0
208.2953,0,,,0
208.2955,0,,,0
208.2956,0,,,0
208.2958,0,,,0
208.296,0,,,0
208.2961,0,,,0
208.2963,0,,,0
208.2965,0,,,0
208.2967,0,,,0
208.2968,0,,,0
208.297,0,,,0
208.2972,0,,,0
208.2973,0,,,0
208.2975,0,,,0
208.2977,0,,,0
208.2979,0,,,0
208.298,0,,,0
208.2982,0,,,0
208.2984,0,,,0
208.2986,0,,,0
208.2987,0,,,0
208.2989,0,,,0
208.2991,0,,,0
208.2992,0,,,0
208.2994,0,,,0
208.2996,0,,,0
208.2998,0,,,0
208.2999,0,,,0
208.3001,0,,,0
208.3003,0,,,0
208.3005,0,,,0
208.3006,0,,,0
208.3008,0,,,0
208.301,0,,,0
208.3011,0,,,0
208.3013,0,,,0
208.3015,0,,,0
208.3017,0,,,0
208.3018,0,,,0
208.302,0,,,0
208.3022,0,,,0
208.3023,0,,,0
208.3025,0,,,0
208.3027,0,,,0
208.3029,0,,,0
208.303,0,,,0
208.3032,0,,,0
208.3034,0,,,0
208.3036,0,,,0
208.3037,0,,,0
208.3039,0,,,0
208.3041,0,,,0
208.3042,0,,,0
208.3044,0,,,0
208.3046,0,,,0
208.3048,0,,,0
208.3049,0,,,0
208.3051,0,,,0
208.3053,0,,,0
208.3055,0,,,0
208.3056,0,,,0
208.3058,0,,,0
208.306,0,,,0
208.3061,0,,,0
208.3063,0,,,0
208.3065,0,,,0
208.3067,0,,,0
208.3068,0,,,0
208.307,0,,,0
208.3072,0,,,0
208.3073,0,,,0
208.3075,0,,,0
208.3077,0,,,0
208.3079,0,,,0
208.308,0,,,0
208.3082,0,,,0
208.3084,0,,,0
208.3086,0,,,0
208.3087,0,,,0
208.3089,0,,,0
208.3091,0,,,0
208.3092,0,,,0
208.3094,0,,,0
208.3096,0,,,0
208.3098,0,,,0
208.3099,0,,,0
208.3101,0,,,0
208.3103,0,,,0
208.3105,0,,,0
208.3106,0,,,0
208.3108,0,,,0
208.311,0,,,0
208.3111,0,,,0
208.3113,0,,,0
208.3115,0,,,0
208.3117,0,,,0
208.3118,0,,,0
208.312,0,,,0
208.3122,0,,,0
208.3123,0,,,0
208.3125,0,,,0
208.3127,0,,,0
208.3129,0,,,0
208.313,0,,,0
208.3132,0,,,0
208.3134,0,,,0
208.3136,0,,,0
208.3137,0,,,0
208.3139,0,,,0
208.3141,0,,,0
208.3142,0,,,0
208.3144,0,,,0
208.3146,0,,,0
208.3148,0,,,0
208.3149,0,,,0
208.3151,0,,,0
208.3153,0,,,0
208.3155,0,,,0
208.3156,0,,,0
208.3158,0,,,0
208.316,0,,,0
208.3161,0,,,0
208.3163,0,,,0
232.9087,0,,0,0
232.9088,0,,0,0
232.909,0,,0,0
232.9092,0,,0,0
232.9094,0,,0,0
232.9095,0,,0,0
232.9097,0,,0,0
232.9099,0,,0,0
232.9101,0,,0,0
232.9102,0,,0,0
232.9104,0,,0,0
232.9106,0,,0,0
232.9107,0,,0,0
232.9109,0,,0,0
232.9111,0,,0,0
232.9113,0,,0,0
232.9114,0,,0,0
232.9116,0,,0,0
232.9118,0,,0,0
232.9119,0,,0,0
232.9121,0,,0,0
232.9123,0,,0,0
232.9125,0,,0,0
232.9126,0,,0,0
232.9128,0,,0,0
232.913,0,,0,0
232.9132,0,,0,0
232.9133,0,,0,0
232.9135,0,,0,0
232.9137,0,,0,0
232.9138,0,,0,0
232.914,0,,0,0
232.9142,0,,0,0
232.9144,0,,0,0
232.9145,0,,0,0
232.9147,0,,0,0
232.9149,0,,0,0
232.9151,0,,0,0
232.9152,0,,0,0
232.9154,0,,0,0
232.9156,0,,0,0
232.9157,0,,0,0
232.9159,0,,0,0
232.9161,0,,0,0
232.9163,0,,0,0
232.9164,0,,0,0
232.9166,0,,0,0
232.9168,0,,0,0
232.9169,0,,0,0
232.9171,0,,0,0
232.9173,0,,0,0
232.9175,0,,0,0
232.9176,0,,0,0
232.9178,0,,0,0
232.918,0,,0,0
232.9182,0,,0,0
232.9183,0,,0,0
232.9185,0,,0,0
232.9187,0,,0,0
232.9188,0,,0,0
232.919,0,,0,0
232.9192,0,,0,0
232.9194,0,,0,0
232.9195,0,,0,0
232.9197,0,,0,0
232.9199,0,,0,0
232.9201,0,,0,0
232.9202,0,,0,0
232.9204,0,,0,0
232.9206,0,,0,0
232.9207,0,,0,0
232.9209,0,,0,0
232.9211,0,,0,0
232.9213,0,,0,0
232.9214,0,,0,0
232.9216,0,,0,0
232.9218,0,,0,0
232.9219,0,,0,0
232.9221,0,,0,0
232.9223,0,,0,0
232.9225,0,,0,0
232.9226,0,,0,0
232.9228,0,,0,0
232.923,0,,0,0
232.9232,0,,0,0
232.9233,0,,0,0
232.9235,0,,0,0
232.9237,0,,0,0
232.9238,0,,0,0
232.924,0,,0,0
232.9242,0,,0,0
232.9244,0,,0,0
232.9245,0,,0,0
232.9247,0,,0,0
232.9249,0,,0,0
232.9251,0,,0,0
232.9252,0,,0,0
232.9254,0,,0,0
232.9256,0,,0,0
232.9257,0,,0,0
232.9259,0,,0,0
232.9261,0,,0,0
232.9263,0,,0,0
232.9264,0,,0,0
232.9266,0,,0,0
232.9268,0,,0,0
232.9269,0,,0,0
232.9271,0,,0,0
232.9273,0,,0,0
232.9275,0,,0,0
232.9276,0,,0,0
232.9278,0,,0,0
232.928,0,,0,0
232.9282,0,,0,0
232.9283,0,,0,0
232.9285,0,,0,0
232.9287,0,,0,0
232.9288,0,,0,0
232.929,0,,0,0
232.9292,0,,0,0
232.9294,0,,0,0
232.9295,0,,0,0
232.9297,0,,0,0
232.9299,0,,0,0
232.9301,0,,0,0
232.9302,0,,0,0
232.9304,0,,0,0
232.9306,0,,0,0
232.9307,0,,0,0
232.9309,0,,0,0
232.9311,0,,0,0
232.9313,0,,0,0
232.9314,0,,0,0
232.9316,0,,0,0
232.9318,0,,0,0
232.9319,0,,0,0
232.9321,0,,0,0
232.9323,0,,0,0
232.9325,0,,0,0
232.9326,0,,0,0
232.9328,0,,0,0
232.933,0,,0,0
232.9332,0,,0,0
232.9333,0,,0,0
232.9335,0,,0,0
232.9337,0,,0,0
232.9338,0,,0,0
232.934,0,,0,0
232.9342,0,,0,0
232.9344,0,,0,0
232.9345,0,,0,0
232.9347,0,,0,0
232.9349,0,,0,0
232.9351,0,,0,0
232.9352,0,,0,0
232.9354,0,,0,0
232.9356,0,,0,0
232.9357,0,,0,0
232.9359,0,,0,0
232.9361,0,,0,0
232.9363,0,,0,0
232.9364,0,,0,0
232.9366,0,,0,0
232.9368,0,,0,0
232.9369,0,,0,0
232.9371,0,,0,0
232.9373,0,,0,0
232.9375,0,,0,0
232.9376,0,,0,0
232.9378,0,,0,0
232.938,0,,0,0
232.9382,0,,0,0
232.9383,0,,0,0
232.9385,0,,0,0
232.9387,0,,0,0
232.9388,0,,0,0
232.939,0,,0,0
232.9392,0,,0,0
232.9394,0,,0,0
232.9395,0,,0,0
232.9397,0,,0,0
232.9399,0,,0,0
232.9401,0,,0,0
232.9402,0,,0,0
232.9404,0,,0,0
232.9406,0,,0,0
232.9407,0,,0,0
232.9409,0,,0,0
232.9411,0,,0,0
232.9413,0,,0,0
232.9414,0,,0,0
232.9416,0,,0,0
232.9418,0,,0,0
232.9419,0,,0,0
232.9421,0,,0,0
232.9423,0,,0,0
232.9425,0,,0,0
232.9426,0,,0,0
232.9428,0,,0,0
232.943,0,,0,0
232.9432,0,,0,0
232.9433,0,,0,0
232.9435,0,,0,0
232.9437,0,,0,0
232.9438,0,,0,0
232.944,0,,0,0
232.9442,0,,0,0
232.9444,0,,0,0
232.9445,0,,0,0
232.9447,0,,0,0
232.9449,0,,0,0
232.9451,0,,0,0
232.9452,0,,0,0
232.9454,0,,0,0
232.9456,0,,0,0
232.9457,0,,0,0
232.9459,0,,0,0
232.9461,0,,0,0
232.9463,0,,0,0
232.9464,0,,0,0
232.9466,0,,0,0
232.9468,0,,0,0
232.9469,0,,0,0
232.9471,0,,0,0
232.9473,0,,0,0
232.9475,0,,0,0
232.9476,0,,0,0
232.9478,0,,0,0
232.948,0,,0,0
232.9482,0,,0,0
232.9483,0,,0,0
232.9485,0,,0,0
232.9487,0,,0,0
232.9488,0,,0,0
232.949,0,,0,0
232.9492,0,,0,0
232.9494,0,,0,0
232.9495,0,,0,0
232.9497,0,,0,0
232.9499,0,,0,0
232.9501,0,,0,0
232.9502,0,,0,0
232.9504,0,,0,0
232.9506,0,,0,0
232.9507,0,,0,0
232.9509,0,,0,0
232.9511,0,,0,0
232.9513,0,,0,0
232.9514,0,,0,0
232.9516,0,,0,0
232.9518,0,,0,0
232.9519,0,,0,0
232.9521,0,,0,0
232.9523,0,,0,0
232.9525,0,,0,0
232.9526,0,,0,0
232.9528,0,,0,0
232.953,0,,0,0
232.9532,0,,0,0
232.9533,0,,0,0
232.9535,0,,0,0
232.9537,0,,0,0
232.9538,0,,0,0
232.954,0,,0,0
232.9542,0,,0,0
232.9544,0,,0,0
232.9545,0,,0,0
232.9547,0,,0,0
232.9549,0,,0,0
232.9551,0,,0,0
232.9552,0,,0,0
232.9554,0,,0,0
232.9556,0,,0,0
232.9557,0,,0,0
232.9559,0,,0,0
232.9561,0,,0,0
232.9563,0,,0,0
232.9564,0,,0,0
232.9566,0,,0,0
232.9568,0,,0,0
232.9569,0,,0,0
232.9571,0,,0,0
232.9573,0,,0,0
232.9575,0,,0,0
232.9576,0,,0,0
232.9578,0,,0,0
232.958,0,,0,0
232.9582,0,,0,0
232.9583,0,,0,0
232.9585,0,,0,0
232.9587,0,,0,0
232.9588,0,,0,0
232.959,0,,0,0
232.9592,0,,0,0
232.9594,0,,0,0
232.9595,0,,0,0
232.9597,1.433e-322,,1.433e-322,0
232.9599,9.945e-317,,9.945e-317,0
232.9601,6.126e-311,,6.126e-311,0
232.9602,4.574e-308,,4.574e-308,0
232.9604,2.309e-302,,2.309e-302,0
232.9606,1.021e-296,,1.021e-296,0
232.9607,6.459e-294,,6.459e-294,0
232.9609,2.341e-288,,2.341e-288,0
232.9611,7.427e-283,,7.427e-283,0
232.9613,2.064e-277,,2.064e-277,0
232.9614,1.035e-274,,1.035e-274,0
232.9616,2.358e-269,,2.358e-269,0
232.9618,4.704e-264,,4.704e-264,0
232.9619,1.999e-261,,1.999e-261,0
232.9621,3.268e-256,,3.268e-256,0
232.9623,4.679e-251,,4.679e-251,0
232.9625,5.867e-246,,5.867e-246,0
232.9626,1.977e-243,,1.977e-243,0
232.9628,2.032e-238,,2.032e-238,0
232.963,1.828e-233,,1.828e-233,0
232.9632,1.441e-228,,1.441e-228,0
232.9633,3.850e-226,,3.850e-226,0
232.9635,2.487e-221,,2.487e-221,0
232.9637,1.407e-216,,1.407e-216,0
232.9638,3.184e-214,,3.184e-214,0
232.964,1.476e-209,,1.476e-209,0
232.9642,5.995e-205,,5.995e-205,0
232.9644,2.132e-200,,2.132e-200,0
232.9645,3.825e-198,,3.825e-198,0
232.9647,1.115e-193,,1.115e-193,0
232.9649,2.846e-189,,2.846e-189,0
232.9651,6.362e-185,,6.362e-185,0
232.9652,9.051e-183,,9.051e-183,0
232.9654,1.658e-178,,1.658e-178,0
232.9656,2.661e-174,,2.661e-174,0
232.9657,3.207e-172,,3.207e-172,0
232.9659,4.217e-168,,4.217e-168,0
232.9661,4.857e-164,,4.857e-164,0
232.9663,4.898e-160,,4.898e-160,0
232.9664,4.681e-158,,4.681e-158,0
232.9666,3.869e-154,,3.869e-154,0
232.9668,2.801e-150,,2.801e-150,0
232.9669,2.268e-148,,2.268e-148,0
232.9671,1.345e-144,,1.345e-144,0
232.9673,6.991e-141,,6.991e-141,0
232.9675,3.181e-137,,3.181e-137,0
232.9676,2.042e-135,,2.042e-135,0
232.9678,7.616e-132,,7.616e-132,0
232.968,2.488e-128,,2.488e-128,0
232.9682,7.116e-125,,7.116e-125,0
232.9683,3.621e-123,,3.621e-123,0
232.9685,8.490e-120,,8.490e-120,0
232.9687,1.743e-116,,1.743e-116,0
232.9688,7.515e-115,,7.515e-115,0
232.969,1.265e-111,,1.265e-111,0
232.9692,1.864e-108,,1.864e-108,0
232.9694,2.405e-105,,2.405e-105,0
232.9695,8.222e-104,,8.222e-104,0
232.9697,8.697e-101,,8.697e-101,0
232.9699,8.057e-98,,8.057e-98,0
232.9701,6.537e-95,,6.537e-95,0
232.9702,1.771e-93,,1.771e-93,0
232.9704,1.178e-90,,1.178e-90,0
232.9706,6.859e-88,,6.859e-88,0
232.9707,1.575e-86,,1.575e-86,0
232.9709,7.516e-84,,7.516e-84,0
232.9711,3.141e-81,,3.141e-81,0
232.9713,1.150e-78,,1.150e-78,0
232.9714,2.093e-77,,2.093e-77,0
232.9716,6.280e-75,,6.280e-75,0
232.9718,1.650e-72,,1.650e-72,0
232.9719,2.545e-71,,2.545e-71,0
232.9721,5.479e-69,,5.479e-69,0
232.9723,1.033e-66,,1.033e-66,0
232.9725,1.707e-64,,1.707e-64,0
232.9726,2.087e-63,,2.087e-63,0
232.9728,2.824e-61,,2.824e-61,0
232.973,3.348e-59,,3.348e-59,0
232.9732,3.476e-57,,3.476e-57,0
232.9733,3.370e-56,,3.370e-56,0
232.9735,2.867e-54,,2.867e-54,0
232.9737,2.136e-52,,2.136e-52,0
232.9738,1.755e-51,,1.755e-51,0
232.974,1.072e-49,,1.072e-49,0
232.9742,5.732e-48,,5.732e-48,0
232.9744,2.685e-46,,2.685e-46,0
232.9745,1.748e-45,,1.748e-45,0
232.9747,6.711e-44,,6.711e-44,0
232.9749,2.256e-42,,2.256e-42,0
232.9751,6.643e-41,,6.643e-41,0
232.9752,3.430e-40,,3.430e-40,0
232.9754,8.277e-39,,8.277e-39,0
232.9756,1.749e-37,,1.749e-37,0
232.9757,7.651e-37,,7.651e-37,0
232.9759,1.325e-35,,1.325e-35,0
232.9761,2.010e-34,,2.010e-34,0
232.9763,2.670e-33,,2.670e-33,0
232.9764,9.261e-33,,9.261e-33,0
232.9766,1.008e-31,,1.008e-31,0
232.9768,9.614e-31,,9.614e-31,0
232.9769,2.825e-30,,2.825e-30,0
232.9771,2.207e-29,,2.207e-29,0
232.9773,1.511e-28,,1.511e-28,0
232.9775,9.055e-28,,9.055e-28,0
232.9776,2.109e-27,,2.109e-27,0
232.9778,1.036e-26,,1.036e-26,0
232.978,4.458e-26,,4.458e-26,0
232.9782,1.680e-25,,1.680e-25,0
232.9783,3.102e-25,,3.102e-25,0
232.9785,9.579e-25,,9.579e-25,0
232.9787,2.590e-24,,2.590e-24,0
232.9788,4.053e-24,,4.053e-24,0
232.979,8.983e-24,,8.983e-24,0
232.9792,1.744e-23,,1.744e-23,0
232.9794,2.964e-23,,2.964e-23,0
232.9795,3.677e-23,,3.677e-23,0
232.9797,5.123e-23,,5.123e-23,0
232.9799,6.251e-23,,6.251e-23,0
232.9801,6.680e-23,,6.680e-23,0
232.9802,6.570e-23,,6.570e-23,0
232.9804,5.754e-23,,5.754e-23,0
232.9806,4.413e-23,,4.413e-23,0
232.9807,3.677e-23,,3.677e-23,0
232.9809,2.311e-23,,2.311e-23,0
232.9811,1.273e-23,,1.273e-23,0
232.9813,6.136e-24,,6.136e-24,0
232.9814,4.056e-24,,4.056e-24,0
232.9816,1.615e-24,,1.615e-24,0
232.9818,6.070e-25,,6.070e-25,0
232.9819,4.110e-25,,4.110e-25,0
232.9821,4.206e-25,,4.206e-25,0
232.9823,9.829e-25,,9.829e-25,0
232.9825,2.437e-24,,2.437e-24,0
232.9826,3.684e-24,,3.684e-24,0
232.9828,7.636e-24,,7.636e-24,0
232.983,1.387e-23,,1.387e-23,0
232.9832,2.206e-23,,2.206e-23,0
232.9833,2.648e-23,,2.648e-23,0
232.9835,3.452e-23,,3.452e-23,0
232.9837,3.942e-23,,3.942e-23,0
232.9838,4.008e-23,,4.008e-23,0
232.984,3.751e-23,,3.751e-23,0
232.9842,3.074e-23,,3.074e-23,0
232.9844,2.206e-23,,2.206e-23,0
232.9845,1.779e-23,,1.779e-23,0
232.9847,1.046e-23,,1.046e-23,0
232.9849,5.391e-24,,5.391e-24,0
232.9851,2.432e-24,,2.432e-24,0
232.9852,1.554e-24,,1.554e-24,0
232.9854,5.748e-25,,5.748e-25,0
232.9856,1.862e-25,,1.862e-25,0
232.9857,1.008e-25,,1.008e-25,0
232.9859,2.676e-26,,2.676e-26,0
232.9861,6.219e-27,,6.219e-27,0
232.9863,1.266e-27,,1.266e-27,0
232.9864,5.436e-28,,5.436e-28,0
232.9866,9.069e-29,,9.069e-29,0
232.9868,1.325e-29,,1.325e-29,0
232.9869,4.820e-30,,4.820e-30,0
232.9871,5.772e-31,,5.772e-31,0
232.9873,6.054e-32,,6.054e-32,0
232.9875,5.561e-33,,5.561e-33,0
232.9876,1.604e-33,,1.604e-33,0
232.9878,1.207e-34,,1.207e-34,0
232.988,7.959e-36,,7.959e-36,0
232.9882,4.596e-37,,4.596e-37,0
232.9883,1.051e-37,,1.051e-37,0
232.9885,4.972e-39,,4.972e-39,0
232.9887,2.061e-40,,2.061e-40,0
232.9888,3.992e-41,,3.992e-41,0
232.989,1.356e-42,,1.356e-42,0
232.9892,4.033e-44,,4.033e-44,0
232.9894,1.051e-45,,1.051e-45,0
232.9895,1.614e-46,,1.614e-46,0
232.9897,3.445e-48,,3.445e-48,0
232.9899,6.443e-50,,6.443e-50,0
232.9901,1.055e-51,,1.055e-51,0
232.9902,1.285e-52,,1.285e-52,0
232.9904,1.724e-54,,1.724e-54,0
232.9906,2.027e-56,,2.027e-56,0
232.9907,2.091e-57,,2.091e-57,0
232.9909,2.014e-59,,2.014e-59,0
232.9911,1.700e-61,,1.700e-61,0
232.9913,1.256e-63,,1.256e-63,0
232.9914,1.027e-64,,1.027e-64,0
232.9916,6.220e-67,,6.220e-67,0
232.9918,3.299e-69,,3.299e-69,0
232.9919,2.286e-70,,2.286e-70,0
232.9921,9.936e-73,,9.936e-73,0
232.9923,3.783e-75,,3.783e-75,0
232.9925,1.261e-77,,1.261e-77,0
232.9926,6.928e-79,,6.928e-79,0
232.9928,1.893e-81,,1.893e-81,0
232.993,4.530e-84,,4.530e-84,0
232.9932,9.494e-87,,9.494e-87,0
232.9933,4.135e-88,,4.135e-88,0
232.9935,7.103e-91,,7.103e-91,0
232.9937,1.068e-93,,1.068e-93,0
232.9938,3.943e-95,,3.943e-95,0
232.994,4.861e-98,,4.861e-98,0
232.9942,5.249e-101,,5.249e-101,0
232.9944,4.963e-104,,4.963e-104,0
232.9945,1.452e-105,,1.452e-105,0
232.9947,1.125e-108,,1.125e-108,0
232.9949,7.638e-112,,7.638e-112,0
232.9951,4.540e-115,,4.540e-115,0
232.9952,1.053e-116,,1.053e-116,0
232.9954,5.131e-120,,5.131e-120,0
232.9956,2.189e-123,,2.189e-123,0
232.9957,4.302e-125,,4.302e-125,0
232.9959,1.504e-128,,1.504e-128,0
232.9961,4.606e-132,,4.606e-132,0
232.9963,1.235e-135,,1.235e-135,0
232.9964,1.925e-137,,1.925e-137,0
232.9966,4.231e-141,,4.231e-141,0
232.9968,8.145e-145,,8.145e-145,0
232.9969,1.075e-146,,1.075e-146,0
232.9971,1.696e-150,,1.696e-150,0
232.9973,2.344e-154,,2.344e-154,0
232.9975,2.837e-158,,2.837e-158,0
232.9976,2.969e-160,,2.969e-160,0
232.9978,2.944e-164,,2.944e-164,0
232.998,2.557e-168,,2.557e-168,0
232.9982,1.945e-172,,1.945e-172,0
232.9983,1.614e-174,,1.614e-174,0
232.9985,1.006e-178,,1.006e-178,0
232.9987,5.495e-183,,5.495e-183,0
232.9988,3.863e-185,,3.863e-185,0
232.999,1.729e-189,,1.729e-189,0
232.9992,6.774e-194,,6.774e-194,0
232.9994,2.325e-198,,2.325e-198,0
232.9995,1.296e-200,,1.296e-200,0
232.9997,3.645e-205,,3.645e-205,0
232.9999,8.980e-210,,8.980e-210,0
233.0001,1.937e-214,,1.937e-214,0
233.0002,8.563e-217,,8.563e-217,0
233.0004,1.514e-221,,1.514e-221,0
233.0006,2.345e-226,,2.345e-226,0
233.0007,8.779e-229,,8.779e-229,0
233.0009,1.114e-233,,1.114e-233,0
233.0011,1.238e-238,,1.238e-238,0
233.0013,1.205e-243,,1.205e-243,0
233.0014,3.579e-246,,3.579e-246,0
233.0016,2.855e-251,,2.855e-251,0
233.0018,1.995e-256,,1.995e-256,0
233.0019,5.017e-259,,5.017e-259,0
233.0021,2.873e-264,,2.873e-264,0
233.0023,1.441e-269,,1.441e-269,0
233.0025,6.328e-275,,6.328e-275,0
233.0026,1.262e-277,,1.262e-277,0
233.0028,4.542e-283,,4.542e-283,0
233.003,1.432e-288,,1.432e-288,0
233.0032,3.953e-294,,3.953e-294,0
233.0033,6.250e-297,,6.250e-297,0
233.0035,1.414e-302,,1.414e-302,0
233.0037,2.803e-308,,2.803e-308,0
233.0038,3.754e-311,,3.754e-311,0
233.004,6.097e-317,,6.097e-317,0
233.0042,8.893e-323,,8.893e-323,0
233.0044,0,,0,0
233.0045,0,,0,0
233.0047,0,,0,0
233.0049,0,,0,0
233.0051,0,,0,0
233.0052,0,,0,0
233.0054,0,,0,0
233.0056,0,,0,0
233.0057,0,,0,0
233.0059,0,,0,0
233.0061,0,,0,0
233.0063,0,,0,0
233.0064,0,,0,0
233.0066,0,,0,0
233.0068,0,,0,0
233.007,0,,0,0
233.0071,0,,0,0
233.0073,0,,0,0
233.0075,0,,0,0
233.0076,0,,0,0
233.0078,0,,0,0
233.008,0,,0,0
233.0082,0,,0,0
233.0083,0,,0,0
233.0085,0,,0,0
233.0087,0,,0,0
233.0088,0,,0,0
233.009,0,,0,0
233.0092,0,,0,0
233.0094,0,,0,0
233.0095,0,,0,0
233.0097,0,,0,0
233.0099,0,,0,0
233.0101,0,,0,0
233.0102,0,,0,0
233.0104,0,,0,0
233.0106,0,,0,0
233.0107,0,,0,0
233.0109,0,,0,0
233.0111,0,,0,0
233.0113,0,,0,0
233.0114,0,,0,0
233.0116,0,,0,0
233.0118,0,,0,0
233.012,0,,0,0
233.0121,0,,0,0
233.0123,0,,0,0
233.0125,0,,0,0
233.0126,0,,0,0
233.0128,0,,0,0
233.013,0,,0,0
233.0132,0,,0,0
233.0133,0,,0,0
233.0135,0,,0,0
233.0137,0,,0,0
233.0138,0,,0,0
233.014,0,,0,0
233.0142,0,,0,0
233.0144,0,,0,0
233.0145,0,,0,0
233.0147,0,,0,0
233.0149,0,,0,0
233.0151,0,,0,0
233.0152,0,,0,0
233.0154,0,,0,0
233.0156,0,,0,0
233.0157,0,,0,0
233.0159,0,,0,0
233.0161,0,,0,0
233.0163,0,,0,0
233.0164,0,,0,0
233.0166,0,,0,0
233.0168,0,,0,0
233.017,0,,0,0
233.0171,0,,0,0
233.0173,0,,0,0
233.0175,0,,0,0
233.0176,0,,0,0
233.0178,0,,0,0
233.018,0,,0,0
233.0182,0,,0,0
233.0183,0,,0,0
233.0185,0,,0,0
233.0187,0,,0,0
233.0188,0,,0,0
233.019,0,,0,0
233.0192,0,,0,0
233.0194,0,,0,0
233.0195,0,,0,0
233.0197,0,,0,0
233.0199,0,,0,0
233.0201,0,,0,0
233.0202,0,,0,0
233.0204,0,,0,0
