Wavelength (nm),Sum(calc),Al I (2.4e-2),Al II (4.8e-1),Al III (3.5e-4),Cr I (1.4e-2),Cr II (4.8e-1)
768.179,1.746e-5,5.060e-19,5.097e-22,1.746e-5,,
768.181,1.912e-5,5.061e-19,5.094e-22,1.912e-5,,
768.182,1.993e-5,5.061e-19,5.092e-22,1.993e-5,,
768.184,2.148e-5,5.061e-19,5.088e-22,2.148e-5,,
768.186,2.291e-5,5.061e-19,5.085e-22,2.291e-5,,
768.187,2.356e-5,5.061e-19,5.083e-22,2.356e-5,,
768.189,2.473e-5,5.061e-19,5.080e-22,2.473e-5,,
768.191,2.567e-5,5.061e-19,5.076e-22,2.567e-5,,
768.192,2.605e-5,5.061e-19,5.075e-22,2.605e-5,,
768.194,2.661e-5,5.061e-19,5.071e-22,2.661e-5,,
768.196,2.690e-5,5.062e-19,5.068e-22,2.690e-5,,
768.197,2.694e-5,5.062e-19,5.066e-22,2.694e-5,,
768.199,2.679e-5,5.062e-19,5.063e-22,2.679e-5,,
768.201,2.637e-5,5.062e-19,5.059e-22,2.637e-5,,
768.202,2.605e-5,5.062e-19,5.058e-22,2.605e-5,,
768.204,2.523e-5,5.062e-19,5.054e-22,2.523e-5,,
768.206,2.417e-5,5.062e-19,5.051e-22,2.417e-5,,
768.207,2.356e-5,5.062e-19,5.049e-22,2.356e-5,,
768.209,2.222e-5,5.062e-19,5.046e-22,2.222e-5,,
768.211,2.072e-5,5.062e-19,5.042e-22,2.072e-5,,
768.212,1.993e-5,5.063e-19,5.040e-22,1.993e-5,,
768.214,1.830e-5,5.063e-19,5.037e-22,1.830e-5,,
768.216,1.662e-5,5.063e-19,5.034e-22,1.662e-5,,
768.217,1.577e-5,5.063e-19,5.032e-22,1.577e-5,,
768.219,1.410e-5,5.063e-19,5.028e-22,1.410e-5,,
768.221,1.246e-5,5.063e-19,5.025e-22,1.246e-5,,
768.222,1.167e-5,5.063e-19,5.023e-22,1.167e-5,,
768.224,1.016e-5,5.063e-19,5.020e-22,1.016e-5,,
768.226,8.742e-6,5.063e-19,5.016e-22,8.742e-6,,
768.227,8.078e-6,5.063e-19,5.015e-22,8.078e-6,,
768.229,6.843e-6,5.064e-19,5.011e-22,6.843e-6,,
768.231,5.735e-6,5.064e-19,5.008e-22,5.735e-6,,
768.232,5.229e-6,5.064e-19,5.006e-22,5.229e-6,,
768.234,4.313e-6,5.064e-19,5.003e-22,4.313e-6,,
768.236,3.519e-6,5.064e-19,4.999e-22,3.519e-6,,
768.237,3.166e-6,5.064e-19,4.998e-22,3.166e-6,,
768.239,2.542e-6,5.064e-19,4.994e-22,2.542e-6,,
768.241,2.020e-6,5.064e-19,4.991e-22,2.020e-6,,
768.242,1.793e-6,5.064e-19,4.989e-22,1.793e-6,,
768.244,1.402e-6,5.065e-19,4.986e-22,1.402e-6,,
768.246,1.084e-6,5.065e-19,4.982e-22,1.084e-6,,
768.247,9.495e-7,5.065e-19,4.980e-22,9.495e-7,,
768.249,7.227e-7,5.065e-19,4.977e-22,7.227e-7,,
768.251,5.442e-7,5.065e-19,4.974e-22,5.442e-7,,
768.252,4.703e-7,5.065e-19,4.972e-22,4.703e-7,,
768.254,3.485e-7,5.065e-19,4.968e-22,3.485e-7,,
768.256,2.555e-7,5.065e-19,4.965e-22,2.555e-7,,
768.257,2.179e-7,5.065e-19,4.963e-22,2.179e-7,,
768.259,1.572e-7,5.065e-19,4.960e-22,1.572e-7,,
768.261,1.122e-7,5.066e-19,4.956e-22,1.122e-7,,
768.262,9.441e-8,5.066e-19,4.955e-22,9.441e-8,,
768.264,6.631e-8,5.066e-19,4.951e-22,6.631e-8,,
768.266,4.608e-8,5.066e-19,4.948e-22,4.608e-8,,
768.267,3.826e-8,5.066e-19,4.946e-22,3.826e-8,,
768.269,2.616e-8,5.066e-19,4.943e-22,2.616e-8,,
768.271,1.770e-8,5.066e-19,4.939e-22,1.770e-8,,
768.272,1.450e-8,5.066e-19,4.938e-22,1.450e-8,,
768.274,9.655e-9,5.066e-19,4.934e-22,9.655e-9,,
768.276,6.360e-9,5.067e-19,4.931e-22,6.360e-9,,
768.277,5.141e-9,5.067e-19,4.929e-22,5.141e-9,,
768.279,3.332e-9,5.067e-19,4.926e-22,3.332e-9,,
768.281,2.137e-9,5.067e-19,4.922e-22,2.137e-9,,
768.282,1.704e-9,5.067e-19,4.921e-22,1.704e-9,,
768.284,1.076e-9,5.067e-19,4.917e-22,1.076e-9,,
768.286,6.716e-10,5.067e-19,4.914e-22,6.716e-10,,
768.287,5.285e-10,5.067e-19,4.912e-22,5.285e-10,,
768.289,3.247e-10,5.067e-19,4.909e-22,3.247e-10,,
768.291,1.974e-10,5.067e-19,4.905e-22,1.974e-10,,
768.292,1.533e-10,5.068e-19,4.903e-22,1.533e-10,,
768.294,9.170e-11,5.068e-19,4.900e-22,9.170e-11,,
768.296,5.427e-11,5.068e-19,4.897e-22,5.427e-11,,
768.298,3.178e-11,5.068e-19,4.893e-22,3.178e-11,,
768.299,2.422e-11,5.068e-19,4.891e-22,2.422e-11,,
768.301,1.395e-11,5.068e-19,4.888e-22,1.395e-11,,
768.303,7.955e-12,5.068e-19,4.885e-22,7.955e-12,,
768.304,5.982e-12,5.068e-19,4.883e-22,5.982e-12,,
768.306,3.356e-12,5.068e-19,4.879e-22,3.356e-12,,
768.308,1.862e-12,5.069e-19,4.876e-22,1.862e-12,,
768.309,1.382e-12,5.069e-19,4.874e-22,1.382e-12,,
768.311,7.548e-13,5.069e-19,4.871e-22,7.548e-13,,
768.313,4.078e-13,5.069e-19,4.867e-22,4.078e-13,,
768.314,2.986e-13,5.069e-19,4.866e-22,2.986e-13,,
768.316,1.588e-13,5.069e-19,4.862e-22,1.588e-13,,
768.318,8.353e-14,5.069e-19,4.859e-22,8.353e-14,,
768.319,6.034e-14,5.069e-19,4.857e-22,6.034e-14,,
768.321,3.124e-14,5.069e-19,4.854e-22,3.124e-14,,
768.323,1.600e-14,5.069e-19,4.850e-22,1.600e-14,,
768.324,1.140e-14,5.070e-19,4.849e-22,1.140e-14,,
768.326,5.748e-15,5.070e-19,4.845e-22,5.748e-15,,
768.328,2.867e-15,5.070e-19,4.842e-22,2.867e-15,,
768.329,2.016e-15,5.070e-19,4.840e-22,2.016e-15,,
768.331,9.893e-16,5.070e-19,4.837e-22,9.893e-16,,
768.333,4.803e-16,5.070e-19,4.833e-22,4.803e-16,,
768.334,3.333e-16,5.070e-19,4.831e-22,3.333e-16,,
768.336,1.593e-16,5.070e-19,4.828e-22,1.593e-16,,
768.338,7.527e-17,5.070e-19,4.825e-22,7.527e-17,,
768.339,5.154e-17,5.070e-19,4.823e-22,5.154e-17,,
768.341,2.398e-17,5.071e-19,4.819e-22,2.398e-17,,
768.343,1.103e-17,5.071e-19,4.816e-22,1.103e-17,,
768.344,7.455e-18,5.071e-19,4.814e-22,7.455e-18,,
768.346,3.376e-18,5.071e-19,4.811e-22,3.376e-18,,
768.348,1.513e-18,5.071e-19,4.807e-22,1.513e-18,,
768.349,1.008e-18,5.071e-19,4.806e-22,1.008e-18,,
768.351,4.446e-19,5.071e-19,4.802e-22,4.446e-19,,
768.353,1.939e-19,5.071e-19,4.799e-22,1.939e-19,,
768.354,1.276e-19,5.071e-19,4.797e-22,1.276e-19,,
768.356,5.476e-20,5.072e-19,4.794e-22,5.476e-20,,
768.358,2.326e-20,5.072e-19,4.790e-22,2.326e-20,,
768.359,1.510e-20,5.072e-19,4.789e-22,1.510e-20,,
768.361,6.309e-21,5.072e-19,4.785e-22,6.309e-21,,
768.363,2.608e-21,5.072e-19,4.782e-22,2.608e-21,,
768.364,1.671e-21,5.072e-19,4.780e-22,1.671e-21,,
768.366,6.797e-22,5.072e-19,4.777e-22,6.797e-22,,
768.368,2.736e-22,5.072e-19,4.773e-22,2.736e-22,,
768.369,1.729e-22,5.072e-19,4.772e-22,1.729e-22,,
768.371,6.850e-23,5.072e-19,4.768e-22,6.850e-23,,
768.373,2.685e-23,5.073e-19,4.765e-22,2.685e-23,,
768.374,1.674e-23,5.073e-19,4.763e-22,1.674e-23,,
768.376,6.456e-24,5.073e-19,4.760e-22,6.456e-24,,
768.378,2.463e-24,5.073e-19,4.756e-22,2.463e-24,,
768.379,1.516e-24,5.073e-19,4.754e-22,1.516e-24,,
768.381,5.691e-25,5.073e-19,4.751e-22,5.691e-25,,
768.383,2.114e-25,5.073e-19,4.748e-22,2.114e-25,,
768.384,1.283e-25,5.073e-19,4.746e-22,1.283e-25,,
768.386,4.692e-26,5.073e-19,4.742e-22,4.692e-26,,
768.388,1.697e-26,5.074e-19,4.739e-22,1.697e-26,,
768.389,1.016e-26,5.074e-19,4.737e-22,1.016e-26,,
768.391,3.618e-27,5.074e-19,4.734e-22,3.618e-27,,
770.056,1.882e-22,5.178e-19,1.882e-22,5.552e-27,,
770.058,5.315e-22,5.178e-19,5.315e-22,5.554e-27,,
770.06,1.485e-21,5.178e-19,1.485e-21,5.556e-27,,
770.061,2.473e-21,5.178e-19,2.473e-21,5.558e-27,,
770.063,6.799e-21,5.178e-19,6.799e-21,5.560e-27,,
770.065,1.850e-20,5.178e-19,1.850e-20,5.562e-27,,
770.066,3.039e-20,5.178e-19,3.039e-20,5.563e-27,,
770.068,8.138e-20,5.178e-19,8.138e-20,5.566e-27,,
770.07,2.156e-19,5.179e-19,2.156e-19,5.568e-27,,
770.071,3.495e-19,5.179e-19,3.495e-19,5.569e-27,,
770.073,9.113e-19,5.179e-19,9.113e-19,5.572e-27,,
770.075,2.351e-18,5.179e-19,2.351e-18,5.574e-27,,
770.076,3.761e-18,5.179e-19,3.761e-18,5.575e-27,,
770.078,9.548e-18,5.179e-19,9.548e-18,5.577e-27,,
770.08,2.398e-17,5.179e-19,2.398e-17,5.580e-27,,
770.081,3.786e-17,5.179e-19,3.786e-17,5.581e-27,,
770.083,9.360e-17,5.179e-19,9.360e-17,5.583e-27,,
770.085,2.289e-16,5.179e-19,2.289e-16,5.585e-27,,
770.086,3.566e-16,5.180e-19,3.566e-16,5.587e-27,,
770.088,8.585e-16,5.180e-19,8.585e-16,5.589e-27,,
770.09,2.045e-15,5.180e-19,2.045e-15,5.591e-27,,
770.091,3.143e-15,5.180e-19,3.143e-15,5.592e-27,,
770.093,7.367e-15,5.180e-19,7.367e-15,5.595e-27,,
770.095,1.708e-14,5.180e-19,1.708e-14,5.597e-27,,
770.096,2.591e-14,5.180e-19,2.591e-14,5.598e-27,,
770.098,5.914e-14,5.180e-19,5.914e-14,5.601e-27,,
770.1,1.336e-13,5.180e-19,1.336e-13,5.603e-27,,
770.101,1.999e-13,5.180e-19,1.999e-13,5.604e-27,,
770.103,4.443e-13,5.181e-19,4.443e-13,5.606e-27,,
770.105,9.769e-13,5.181e-19,9.769e-13,5.609e-27,,
770.106,1.443e-12,5.181e-19,1.443e-12,5.610e-27,,
770.108,3.122e-12,5.181e-19,3.122e-12,5.612e-27,,
770.11,6.685e-12,5.181e-19,6.685e-12,5.615e-27,,
770.111,9.744e-12,5.181e-19,9.744e-12,5.616e-27,,
770.113,2.053e-11,5.181e-19,2.053e-11,5.618e-27,,
770.115,4.281e-11,5.181e-19,4.281e-11,5.620e-27,,
770.116,6.156e-11,5.181e-19,6.156e-11,5.622e-27,,
770.118,1.263e-10,5.182e-19,1.263e-10,5.624e-27,,
770.12,2.564e-10,5.182e-19,2.564e-10,5.626e-27,,
770.121,3.639e-10,5.182e-19,3.639e-10,5.627e-27,,
770.123,7.271e-10,5.182e-19,7.271e-10,5.630e-27,,
770.125,1.437e-9,5.182e-19,1.437e-9,5.632e-27,,
770.126,2.013e-9,5.182e-19,2.013e-9,5.633e-27,,
770.128,3.916e-9,5.182e-19,3.916e-9,5.635e-27,,
770.13,7.537e-9,5.182e-19,7.537e-9,5.638e-27,,
770.131,1.042e-8,5.182e-19,1.042e-8,5.639e-27,,
770.133,1.973e-8,5.182e-19,1.973e-8,5.641e-27,,
770.135,3.698e-8,5.183e-19,3.698e-8,5.644e-27,,
770.136,5.043e-8,5.183e-19,5.043e-8,5.645e-27,,
770.138,9.302e-8,5.183e-19,9.302e-8,5.647e-27,,
770.14,1.698e-7,5.183e-19,1.698e-7,5.649e-27,,
770.141,2.284e-7,5.183e-19,2.284e-7,5.651e-27,,
770.143,4.103e-7,5.183e-19,4.103e-7,5.653e-27,,
770.145,7.291e-7,5.183e-19,7.291e-7,5.655e-27,,
770.146,9.681e-7,5.183e-19,9.681e-7,5.656e-27,,
770.148,1.693e-6,5.183e-19,1.693e-6,5.659e-27,,
770.15,2.930e-6,5.184e-19,2.930e-6,5.661e-27,,
770.151,3.839e-6,5.184e-19,3.839e-6,5.662e-27,,
770.153,6.538e-6,5.184e-19,6.538e-6,5.664e-27,,
770.155,1.102e-5,5.184e-19,1.102e-5,5.667e-27,,
770.156,1.424e-5,5.184e-19,1.424e-5,5.668e-27,,
770.158,2.362e-5,5.184e-19,2.362e-5,5.670e-27,,
770.16,3.875e-5,5.184e-19,3.875e-5,5.673e-27,,
770.161,4.944e-5,5.184e-19,4.944e-5,5.674e-27,,
770.163,7.983e-5,5.184e-19,7.983e-5,5.676e-27,,
770.165,1.275e-4,5.184e-19,1.275e-4,5.678e-27,,
770.166,1.606e-4,5.185e-19,1.606e-4,5.680e-27,,
770.168,2.524e-4,5.185e-19,2.524e-4,5.682e-27,,
770.17,3.927e-4,5.185e-19,3.927e-4,5.684e-27,,
770.171,4.878e-4,5.185e-19,4.878e-4,5.685e-27,,
770.173,7.469e-4,5.185e-19,7.469e-4,5.688e-27,,
770.175,1.131e-3,5.185e-19,1.131e-3,5.690e-27,,
770.176,1.387e-3,5.185e-19,1.387e-3,5.691e-27,,
770.178,2.068e-3,5.185e-19,2.068e-3,5.694e-27,,
770.18,3.050e-3,5.185e-19,3.050e-3,5.696e-27,,
770.181,3.689e-3,5.185e-19,3.689e-3,5.697e-27,,
770.183,5.355e-3,5.186e-19,5.355e-3,5.699e-27,,
770.185,7.691e-3,5.186e-19,7.691e-3,5.702e-27,,
770.186,9.181e-3,5.186e-19,9.181e-3,5.703e-27,,
770.188,1.298e-2,5.186e-19,1.298e-2,5.705e-27,,
770.19,1.815e-2,5.186e-19,1.815e-2,5.707e-27,,
770.191,2.138e-2,5.186e-19,2.138e-2,5.709e-27,,
770.193,2.942e-2,5.186e-19,2.942e-2,5.711e-27,,
770.195,4.007e-2,5.186e-19,4.007e-2,5.713e-27,,
770.196,4.657e-2,5.186e-19,4.657e-2,5.714e-27,,
770.198,6.241e-2,5.187e-19,6.241e-2,5.717e-27,,
770.2,8.276e-2,5.187e-19,8.276e-2,5.719e-27,,
770.201,9.492e-2,5.187e-19,9.492e-2,5.720e-27,,
770.203,1.239e-1,5.187e-19,1.239e-1,5.723e-27,,
770.205,1.599e-1,5.187e-19,1.599e-1,5.725e-27,,
770.206,1.810e-1,5.187e-19,1.810e-1,5.726e-27,,
770.208,2.300e-1,5.187e-19,2.300e-1,5.728e-27,,
770.21,2.892e-1,5.187e-19,2.892e-1,5.731e-27,,
770.211,3.230e-1,5.187e-19,3.230e-1,5.732e-27,,
770.213,3.996e-1,5.187e-19,3.996e-1,5.734e-27,,
770.215,4.892e-1,5.188e-19,4.892e-1,5.736e-27,,
770.216,5.391e-1,5.188e-19,5.391e-1,5.738e-27,,
770.218,6.496e-1,5.188e-19,6.496e-1,5.740e-27,,
770.22,7.743e-1,5.188e-19,7.743e-1,5.742e-27,,
770.221,8.421e-1,5.188e-19,8.421e-1,5.743e-27,,
770.223,9.879e-1,5.188e-19,9.879e-1,5.746e-27,,
770.225,1.147e+0,5.188e-19,1.147e+0,5.748e-27,,
770.226,1.231e+0,5.188e-19,1.231e+0,5.749e-27,,
770.228,1.406e+0,5.188e-19,1.406e+0,5.752e-27,,
770.23,1.589e+0,5.189e-19,1.589e+0,5.754e-27,,
770.231,1.682e+0,5.189e-19,1.682e+0,5.755e-27,,
770.233,1.871e+0,5.189e-19,1.871e+0,5.757e-27,,
770.235,2.060e+0,5.189e-19,2.060e+0,5.760e-27,,
770.236,2.152e+0,5.189e-19,2.152e+0,5.761e-27,,
770.238,2.331e+0,5.189e-19,2.331e+0,5.763e-27,,
770.24,2.498e+0,5.189e-19,2.498e+0,5.766e-27,,
770.241,2.576e+0,5.189e-19,2.576e+0,5.767e-27,,
770.243,2.717e+0,5.189e-19,2.717e+0,5.769e-27,,
770.245,2.835e+0,5.189e-19,2.835e+0,5.771e-27,,
770.246,2.884e+0,5.189e-19,2.884e+0,5.772e-27,,
770.248,2.962e+0,5.190e-19,2.962e+0,5.775e-27,,
770.25,3.010e+0,5.190e-19,3.010e+0,5.777e-27,,
770.251,3.022e+0,5.190e-19,3.022e+0,5.778e-27,,
770.253,3.022e+0,5.190e-19,3.022e+0,5.781e-27,,
770.255,2.990e+0,5.190e-19,2.990e+0,5.783e-27,,
770.256,2.962e+0,5.190e-19,2.962e+0,5.784e-27,,
770.258,2.884e+0,5.190e-19,2.884e+0,5.786e-27,,
770.26,2.779e+0,5.190e-19,2.779e+0,5.789e-27,,
770.261,2.717e+0,5.190e-19,2.717e+0,5.790e-27,,
770.263,2.576e+0,5.191e-19,2.576e+0,5.792e-27,,
770.265,2.416e+0,5.191e-19,2.416e+0,5.795e-27,,
770.266,2.331e+0,5.191e-19,2.331e+0,5.796e-27,,
770.268,2.152e+0,5.191e-19,2.152e+0,5.798e-27,,
770.27,1.966e+0,5.191e-19,1.966e+0,5.800e-27,,
770.271,1.871e+0,5.191e-19,1.871e+0,5.802e-27,,
770.273,1.682e+0,5.191e-19,1.682e+0,5.804e-27,,
770.275,1.496e+0,5.191e-19,1.496e+0,5.806e-27,,
770.276,1.406e+0,5.191e-19,1.406e+0,5.807e-27,,
770.278,1.231e+0,5.191e-19,1.231e+0,5.810e-27,,
770.28,1.066e+0,5.192e-19,1.066e+0,5.812e-27,,
770.281,9.879e-1,5.192e-19,9.879e-1,5.813e-27,,
770.283,8.421e-1,5.192e-19,8.421e-1,5.815e-27,,
770.285,7.102e-1,5.192e-19,7.102e-1,5.818e-27,,
770.286,6.496e-1,5.192e-19,6.496e-1,5.819e-27,,
770.288,5.391e-1,5.192e-19,5.391e-1,5.821e-27,,
770.29,4.427e-1,5.192e-19,4.427e-1,5.824e-27,,
770.291,3.996e-1,5.192e-19,3.996e-1,5.825e-27,,
770.293,3.230e-1,5.192e-19,3.230e-1,5.827e-27,,
770.295,2.582e-1,5.193e-19,2.582e-1,5.829e-27,,
770.296,2.300e-1,5.193e-19,2.300e-1,5.831e-27,,
770.298,1.810e-1,5.193e-19,1.810e-1,5.833e-27,,
770.3,1.409e-1,5.193e-19,1.409e-1,5.835e-27,,
770.302,1.086e-1,5.193e-19,1.086e-1,5.838e-27,,
770.303,9.492e-2,5.193e-19,9.492e-2,5.839e-27,,
770.305,7.196e-2,5.193e-19,7.196e-2,5.841e-27,,
770.307,5.398e-2,5.193e-19,5.398e-2,5.843e-27,,
770.308,4.657e-2,5.193e-19,4.657e-2,5.845e-27,,
770.31,3.438e-2,5.193e-19,3.438e-2,5.847e-27,,
770.312,2.511e-2,5.194e-19,2.511e-2,5.849e-27,,
770.313,2.138e-2,5.194e-19,2.138e-2,5.850e-27,,
770.315,1.537e-2,5.194e-19,1.537e-2,5.853e-27,,
770.317,1.093e-2,5.194e-19,1.093e-2,5.855e-27,,
770.318,9.181e-3,5.194e-19,9.181e-3,5.856e-27,,
770.32,6.426e-3,5.194e-19,6.426e-3,5.858e-27,,
770.322,4.451e-3,5.194e-19,4.451e-3,5.861e-27,,
770.323,3.689e-3,5.194e-19,3.689e-3,5.862e-27,,
770.325,2.514e-3,5.194e-19,2.514e-3,5.864e-27,,
770.327,1.696e-3,5.195e-19,1.696e-3,5.867e-27,,
770.328,1.387e-3,5.195e-19,1.387e-3,5.868e-27,,
770.33,9.205e-4,5.195e-19,9.205e-4,5.870e-27,,
770.332,6.044e-4,5.195e-19,6.044e-4,5.872e-27,,
770.333,4.878e-4,5.195e-19,4.878e-4,5.874e-27,,
770.335,3.153e-4,5.195e-19,3.153e-4,5.876e-27,,
770.337,2.016e-4,5.195e-19,2.016e-4,5.878e-27,,
770.338,1.606e-4,5.195e-19,1.606e-4,5.879e-27,,
770.34,1.010e-4,5.195e-19,1.010e-4,5.882e-27,,
770.342,6.290e-5,5.195e-19,6.290e-5,5.884e-27,,
770.343,4.944e-5,5.196e-19,4.944e-5,5.885e-27,,
770.345,3.029e-5,5.196e-19,3.029e-5,5.887e-27,,
770.347,1.836e-5,5.196e-19,1.836e-5,5.890e-27,,
770.348,1.424e-5,5.196e-19,1.424e-5,5.891e-27,,
770.35,8.498e-6,5.196e-19,8.498e-6,5.893e-27,,
770.352,5.016e-6,5.196e-19,5.016e-6,5.896e-27,,
770.353,3.839e-6,5.196e-19,3.839e-6,5.897e-27,,
770.355,2.230e-6,5.196e-19,2.230e-6,5.899e-27,,
770.357,1.282e-6,5.196e-19,1.282e-6,5.901e-27,,
770.358,9.681e-7,5.196e-19,9.681e-7,5.903e-27,,
770.36,5.477e-7,5.197e-19,5.477e-7,5.905e-27,,
770.362,3.065e-7,5.197e-19,3.065e-7,5.907e-27,,
770.363,2.284e-7,5.197e-19,2.284e-7,5.908e-27,,
770.365,1.258e-7,5.197e-19,1.258e-7,5.911e-27,,
770.367,6.858e-8,5.197e-19,6.858e-8,5.913e-27,,
770.368,5.043e-8,5.197e-19,5.043e-8,5.914e-27,,
770.37,2.705e-8,5.197e-19,2.705e-8,5.917e-27,,
770.372,1.435e-8,5.197e-19,1.435e-8,5.919e-27,,
770.373,1.042e-8,5.197e-19,1.042e-8,5.920e-27,,
770.375,5.440e-9,5.198e-19,5.440e-9,5.922e-27,,
770.377,2.811e-9,5.198e-19,2.811e-9,5.925e-27,,
770.378,2.013e-9,5.198e-19,2.013e-9,5.926e-27,,
770.38,1.024e-9,5.198e-19,1.024e-9,5.928e-27,,
770.382,5.151e-10,5.198e-19,5.151e-10,5.930e-27,,
770.383,3.639e-10,5.198e-19,3.639e-10,5.932e-27,,
770.385,1.802e-10,5.198e-19,1.802e-10,5.934e-27,,
770.387,8.830e-11,5.198e-19,8.830e-11,5.936e-27,,
770.388,6.156e-11,5.198e-19,6.156e-11,5.937e-27,,
770.39,2.969e-11,5.198e-19,2.969e-11,5.940e-27,,
770.392,1.416e-11,5.199e-19,1.416e-11,5.942e-27,,
770.393,9.744e-12,5.199e-19,9.744e-12,5.943e-27,,
770.395,4.575e-12,5.199e-19,4.575e-12,5.946e-27,,
770.397,2.125e-12,5.199e-19,2.125e-12,5.948e-27,,
770.398,1.443e-12,5.199e-19,1.443e-12,5.949e-27,,
770.4,6.597e-13,5.199e-19,6.597e-13,5.951e-27,,
770.402,2.985e-13,5.199e-19,2.985e-13,5.954e-27,,
770.403,2.001e-13,5.199e-19,2.001e-13,5.955e-27,,
770.405,8.948e-14,5.199e-19,8.948e-14,5.957e-27,,
770.407,4.036e-14,5.200e-19,4.036e-14,5.959e-27,,
770.408,2.770e-14,5.200e-19,2.770e-14,5.961e-27,,
770.41,1.547e-14,5.200e-19,1.547e-14,5.963e-27,,
770.412,1.474e-14,5.200e-19,1.474e-14,5.965e-27,,
770.413,1.826e-14,5.200e-19,1.826e-14,5.966e-27,,
770.415,3.619e-14,5.200e-19,3.619e-14,5.969e-27,,
770.417,8.006e-14,5.200e-19,8.006e-14,5.971e-27,,
770.418,1.200e-13,5.200e-19,1.200e-13,5.972e-27,,
770.42,2.686e-13,5.200e-19,2.686e-13,5.975e-27,,
770.422,5.963e-13,5.200e-19,5.963e-13,5.977e-27,,
770.423,8.851e-13,5.201e-19,8.851e-13,5.978e-27,,
770.425,1.935e-12,5.201e-19,1.935e-12,5.980e-27,,
770.427,4.184e-12,5.201e-19,4.184e-12,5.983e-27,,
770.428,6.128e-12,5.201e-19,6.128e-12,5.984e-27,,
770.43,1.304e-11,5.201e-19,1.304e-11,5.986e-27,,
770.432,2.747e-11,5.201e-19,2.747e-11,5.989e-27,,
770.433,3.970e-11,5.201e-19,3.970e-11,5.990e-27,,
770.435,8.228e-11,5.201e-19,8.228e-11,5.992e-27,,
770.437,1.687e-10,5.201e-19,1.687e-10,5.994e-27,,
770.438,2.407e-10,5.201e-19,2.407e-10,5.996e-27,,
770.44,4.857e-10,5.202e-19,4.857e-10,5.998e-27,,
770.442,9.698e-10,5.202e-19,9.698e-10,6.000e-27,,
770.443,1.365e-9,5.202e-19,1.365e-9,6.001e-27,,
770.445,2.682e-9,5.202e-19,2.682e-9,6.004e-27,,
770.447,5.216e-9,5.202e-19,5.216e-9,6.006e-27,,
770.448,7.244e-9,5.202e-19,7.244e-9,6.007e-27,,
770.45,1.386e-8,5.202e-19,1.386e-8,6.009e-27,,
770.452,2.625e-8,5.202e-19,2.625e-8,6.012e-27,,
770.453,3.597e-8,5.202e-19,3.597e-8,6.013e-27,,
770.455,6.703e-8,5.203e-19,6.703e-8,6.015e-27,,
770.457,1.236e-7,5.203e-19,1.236e-7,6.018e-27,,
770.458,1.671e-7,5.203e-19,1.671e-7,6.019e-27,,
770.46,3.032e-7,5.203e-19,3.032e-7,6.021e-27,,
770.462,5.444e-7,5.203e-19,5.444e-7,6.023e-27,,
770.463,7.265e-7,5.203e-19,7.265e-7,6.025e-27,,
770.465,1.284e-6,5.203e-19,1.284e-6,6.027e-27,,
770.467,2.244e-6,5.203e-19,2.244e-6,6.029e-27,,
770.468,2.955e-6,5.203e-19,2.955e-6,6.030e-27,,
770.47,5.084e-6,5.203e-19,5.084e-6,6.033e-27,,
770.472,8.655e-6,5.204e-19,8.655e-6,6.035e-27,,
770.473,1.125e-5,5.204e-19,1.125e-5,6.036e-27,,
770.475,1.884e-5,5.204e-19,1.884e-5,6.038e-27,,
770.477,3.123e-5,5.204e-19,3.123e-5,6.041e-27,,
770.478,4.005e-5,5.204e-19,4.005e-5,6.042e-27,,
770.48,6.534e-5,5.204e-19,6.534e-5,6.044e-27,,
770.482,1.055e-4,5.204e-19,1.055e-4,6.047e-27,,
770.483,1.334e-4,5.204e-19,1.334e-4,6.048e-27,,
770.485,2.120e-4,5.204e-19,2.120e-4,6.050e-27,,
770.487,3.332e-4,5.205e-19,3.332e-4,6.052e-27,,
770.488,4.160e-4,5.205e-19,4.160e-4,6.054e-27,,
770.49,6.435e-4,5.205e-19,6.435e-4,6.056e-27,,
770.492,9.849e-4,5.205e-19,9.849e-4,6.058e-27,,
770.493,1.214e-3,5.205e-19,1.214e-3,6.059e-27,,
770.495,1.828e-3,5.205e-19,1.828e-3,6.062e-27,,
770.497,2.724e-3,5.205e-19,2.724e-3,6.064e-27,,
770.498,3.312e-3,5.205e-19,3.312e-3,6.065e-27,,
770.5,4.858e-3,5.205e-19,4.858e-3,6.068e-27,,
770.502,7.050e-3,5.205e-19,7.050e-3,6.070e-27,,
770.503,8.459e-3,5.206e-19,8.459e-3,6.071e-27,,
770.505,1.208e-2,5.206e-19,1.208e-2,6.073e-27,,
770.507,1.707e-2,5.206e-19,1.707e-2,6.076e-27,,
770.508,2.021e-2,5.206e-19,2.021e-2,6.077e-27,,
770.51,2.811e-2,5.206e-19,2.811e-2,6.079e-27,,
770.512,3.868e-2,5.206e-19,3.868e-2,6.081e-27,,
770.513,4.519e-2,5.206e-19,4.519e-2,6.083e-27,,
770.515,6.120e-2,5.206e-19,6.120e-2,6.085e-27,,
770.517,8.200e-2,5.206e-19,8.200e-2,6.087e-27,,
770.518,9.454e-2,5.206e-19,9.454e-2,6.088e-27,,
770.52,1.247e-1,5.207e-19,1.247e-1,6.091e-27,,
770.522,1.626e-1,5.207e-19,1.626e-1,6.093e-27,,
770.523,1.850e-1,5.207e-19,1.850e-1,6.094e-27,,
