Wavelength (nm),Sum(calc),Ca I (3.8e-2),Ca II (9.5e-1),Ca III (1.3e-2)
249.7,1.521e-43,1.983e-35,2.070e-31,1.521e-43
249.701,1.232e-42,1.984e-35,2.071e-31,1.232e-42
249.703,7.409e-41,1.984e-35,2.071e-31,7.409e-41
249.705,3.971e-39,1.984e-35,2.071e-31,3.971e-39
249.706,2.785e-38,1.985e-35,2.071e-31,2.785e-38
249.708,1.255e-36,1.985e-35,2.071e-31,1.255e-36
249.71,5.043e-35,1.985e-35,2.071e-31,5.043e-35
249.711,3.061e-34,1.986e-35,2.071e-31,3.061e-34
249.713,1.034e-32,1.986e-35,2.071e-31,1.034e-32
249.715,3.112e-31,1.986e-35,2.072e-31,3.112e-31
249.716,1.635e-30,1.987e-35,2.072e-31,1.635e-30
249.718,4.140e-29,1.987e-35,2.072e-31,4.140e-29
249.72,9.339e-28,1.987e-35,2.072e-31,9.339e-28
249.721,4.248e-27,1.988e-35,2.072e-31,4.248e-27
249.723,8.058e-26,1.988e-35,2.072e-31,8.058e-26
249.725,1.362e-24,1.988e-35,2.072e-31,1.362e-24
249.726,5.363e-24,1.989e-35,2.072e-31,5.363e-24
249.728,7.624e-23,1.989e-35,2.072e-31,7.624e-23
249.73,9.658e-22,1.989e-35,2.073e-31,9.658e-22
249.731,3.292e-21,1.990e-35,2.073e-31,3.292e-21
249.733,3.507e-20,1.990e-35,2.073e-31,3.507e-20
249.735,3.329e-19,1.990e-35,2.073e-31,3.329e-19
249.736,9.821e-19,1.991e-35,2.073e-31,9.821e-19
249.738,7.841e-18,1.991e-35,2.073e-31,7.841e-18
249.74,5.577e-17,1.991e-35,2.073e-31,5.577e-17
249.741,1.425e-16,1.992e-35,2.073e-31,1.425e-16
249.743,8.522e-16,1.992e-35,2.074e-31,8.522e-16
249.745,4.543e-15,1.992e-35,2.074e-31,4.543e-15
249.746,1.004e-14,1.993e-35,2.074e-31,1.004e-14
249.748,4.503e-14,1.993e-35,2.074e-31,4.503e-14
249.75,1.799e-13,1.994e-35,2.074e-31,1.799e-13
249.751,3.443e-13,1.994e-35,2.074e-31,3.443e-13
249.753,1.157e-12,1.994e-35,2.074e-31,1.157e-12
249.755,3.462e-12,1.995e-35,2.074e-31,3.462e-12
249.756,5.736e-12,1.995e-35,2.075e-31,5.736e-12
249.758,1.444e-11,1.995e-35,2.075e-31,1.444e-11
249.76,3.239e-11,1.996e-35,2.075e-31,3.239e-11
249.761,4.646e-11,1.996e-35,2.075e-31,4.646e-11
249.763,8.764e-11,1.996e-35,2.075e-31,8.764e-11
249.765,1.473e-10,1.997e-35,2.075e-31,1.473e-10
249.766,1.829e-10,1.997e-35,2.075e-31,1.829e-10
249.768,2.586e-10,1.997e-35,2.075e-31,2.586e-10
249.77,3.257e-10,1.998e-35,2.076e-31,3.257e-10
249.771,3.501e-10,1.998e-35,2.076e-31,3.501e-10
249.773,3.709e-10,1.998e-35,2.076e-31,3.709e-10
249.775,3.501e-10,1.999e-35,2.076e-31,3.501e-10
249.776,3.257e-10,1.999e-35,2.076e-31,3.257e-10
249.778,2.586e-10,1.999e-35,2.076e-31,2.586e-10
249.78,1.829e-10,2.000e-35,2.076e-31,1.829e-10
249.781,1.473e-10,2.000e-35,2.076e-31,1.473e-10
249.783,8.764e-11,2.000e-35,2.076e-31,8.764e-11
249.785,4.646e-11,2.001e-35,2.077e-31,4.646e-11
249.786,3.239e-11,2.001e-35,2.077e-31,3.239e-11
249.788,1.444e-11,2.001e-35,2.077e-31,1.444e-11
249.79,5.736e-12,2.002e-35,2.077e-31,5.736e-12
249.791,3.462e-12,2.002e-35,2.077e-31,3.462e-12
249.793,1.157e-12,2.002e-35,2.077e-31,1.157e-12
249.795,3.443e-13,2.003e-35,2.077e-31,3.443e-13
249.796,1.799e-13,2.003e-35,2.077e-31,1.799e-13
249.798,4.503e-14,2.003e-35,2.078e-31,4.503e-14
249.8,1.004e-14,2.004e-35,2.078e-31,1.004e-14
249.801,4.543e-15,2.004e-35,2.078e-31,4.543e-15
249.803,8.522e-16,2.004e-35,2.078e-31,8.522e-16
249.805,1.425e-16,2.005e-35,2.078e-31,1.425e-16
249.806,5.577e-17,2.005e-35,2.078e-31,5.577e-17
249.808,7.841e-18,2.005e-35,2.078e-31,7.841e-18
249.81,9.821e-19,2.006e-35,2.078e-31,9.821e-19
249.811,3.329e-19,2.006e-35,2.078e-31,3.329e-19
249.813,3.507e-20,2.006e-35,2.079e-31,3.507e-20
249.815,3.292e-21,2.007e-35,2.079e-31,3.292e-21
249.816,9.658e-22,2.007e-35,2.079e-31,9.658e-22
249.818,7.624e-23,2.007e-35,2.079e-31,7.624e-23
249.82,5.363e-24,2.008e-35,2.079e-31,5.363e-24
249.821,1.362e-24,2.008e-35,2.079e-31,1.362e-24
249.823,8.058e-26,2.008e-35,2.079e-31,8.058e-26
249.825,4.248e-27,2.009e-35,2.079e-31,4.248e-27
249.826,9.339e-28,2.009e-35,2.080e-31,9.339e-28
249.828,4.140e-29,2.009e-35,2.080e-31,4.140e-29
249.83,1.635e-30,2.010e-35,2.080e-31,1.635e-30
249.831,3.112e-31,2.010e-35,2.080e-31,3.112e-31
249.833,1.034e-32,2.010e-35,2.080e-31,1.034e-32
249.835,3.061e-34,2.011e-35,2.080e-31,3.061e-34
249.836,5.043e-35,2.011e-35,2.080e-31,5.043e-35
249.838,1.255e-36,2.011e-35,2.080e-31,1.255e-36
249.84,2.785e-38,2.012e-35,2.081e-31,2.785e-38
249.841,3.971e-39,2.012e-35,2.081e-31,3.971e-39
249.843,7.409e-41,2.012e-35,2.081e-31,7.409e-41
249.845,1.232e-42,2.013e-35,2.081e-31,1.232e-42
249.846,1.521e-43,2.013e-35,2.081e-31,1.521e-43
249.848,2.126e-45,2.013e-35,2.081e-31,2.126e-45
249.85,2.648e-47,2.014e-35,2.081e-31,2.648e-47
249.851,2.830e-48,2.014e-35,2.081e-31,2.830e-48
249.853,2.965e-50,2.014e-35,2.081e-31,2.965e-50
249.855,2.767e-52,2.015e-35,2.082e-31,2.767e-52
249.856,2.560e-53,2.015e-35,2.082e-31,2.560e-53
254.065,1.370e-53,2.870e-35,2.385e-31,1.370e-53
254.067,1.479e-51,2.870e-35,2.385e-31,1.479e-51
254.068,1.473e-50,2.871e-35,2.385e-31,1.473e-50
254.07,1.346e-48,2.871e-35,2.385e-31,1.346e-48
254.072,1.099e-46,2.871e-35,2.385e-31,1.099e-46
254.073,9.529e-46,2.872e-35,2.385e-31,9.529e-46
254.075,6.586e-44,2.872e-35,2.385e-31,6.586e-44
254.077,4.072e-42,2.872e-35,2.386e-31,4.072e-42
254.078,3.071e-41,2.873e-35,2.386e-31,3.071e-41
254.08,1.606e-39,2.873e-35,2.386e-31,1.606e-39
254.082,7.516e-38,2.873e-35,2.386e-31,7.516e-38
254.083,4.931e-37,2.874e-35,2.386e-31,4.931e-37
254.085,1.952e-35,2.874e-35,2.386e-31,1.952e-35
254.087,6.911e-34,2.874e-35,2.386e-31,6.911e-34
254.088,3.944e-33,2.875e-35,2.386e-31,3.944e-33
254.09,1.182e-31,2.875e-35,2.386e-31,1.182e-31
254.092,3.167e-30,2.875e-35,2.387e-31,3.167e-30
254.093,1.572e-29,2.876e-35,2.387e-31,1.572e-29
254.095,3.564e-28,2.876e-35,2.387e-31,3.564e-28
254.097,7.228e-27,2.876e-35,2.387e-31,7.228e-27
254.098,3.122e-26,2.877e-35,2.387e-31,3.122e-26
254.1,5.357e-25,2.877e-35,2.387e-31,5.357e-25
254.102,8.221e-24,2.877e-35,2.387e-31,8.221e-24
254.103,3.089e-23,2.878e-35,2.387e-31,3.089e-23
254.105,4.011e-22,2.878e-35,2.388e-31,4.011e-22
254.107,4.659e-21,2.878e-35,2.388e-31,4.659e-21
254.108,1.523e-20,2.879e-35,2.388e-31,1.523e-20
254.11,1.496e-19,2.879e-35,2.388e-31,1.496e-19
254.112,1.315e-18,2.879e-35,2.388e-31,1.315e-18
254.113,3.740e-18,2.880e-35,2.388e-31,3.740e-18
254.115,2.781e-17,2.880e-35,2.388e-31,2.781e-17
254.117,1.850e-16,2.880e-35,2.388e-31,1.850e-16
254.118,4.577e-16,2.881e-35,2.389e-31,4.577e-16
254.12,2.576e-15,2.881e-35,2.389e-31,2.576e-15
254.122,1.297e-14,2.881e-35,2.389e-31,1.297e-14
254.123,2.791e-14,2.882e-35,2.389e-31,2.791e-14
254.125,1.189e-13,2.882e-35,2.389e-31,1.189e-13
254.127,4.528e-13,2.883e-35,2.389e-31,4.528e-13
254.128,8.477e-13,2.883e-35,2.389e-31,8.477e-13
254.13,2.733e-12,2.883e-35,2.389e-31,2.733e-12
254.132,7.879e-12,2.884e-35,2.390e-31,7.879e-12
254.133,1.283e-11,2.884e-35,2.390e-31,1.283e-11
254.135,3.130e-11,2.884e-35,2.390e-31,3.130e-11
254.137,6.830e-11,2.885e-35,2.390e-31,6.830e-11
254.138,9.676e-11,2.885e-35,2.390e-31,9.676e-11
254.14,1.786e-10,2.885e-35,2.390e-31,1.786e-10
254.142,2.950e-10,2.886e-35,2.390e-31,2.950e-10
254.143,3.635e-10,2.886e-35,2.390e-31,3.635e-10
254.145,5.079e-10,2.886e-35,2.390e-31,5.079e-10
254.147,6.348e-10,2.887e-35,2.391e-31,6.348e-10
254.148,6.806e-10,2.887e-35,2.391e-31,6.806e-10
254.15,7.196e-10,2.887e-35,2.391e-31,7.196e-10
254.152,6.806e-10,2.888e-35,2.391e-31,6.806e-10
254.153,6.348e-10,2.888e-35,2.391e-31,6.348e-10
254.155,5.079e-10,2.888e-35,2.391e-31,5.079e-10
254.157,3.635e-10,2.889e-35,2.391e-31,3.635e-10
254.158,2.950e-10,2.889e-35,2.391e-31,2.950e-10
254.16,1.786e-10,2.889e-35,2.392e-31,1.786e-10
254.162,9.676e-11,2.890e-35,2.392e-31,9.676e-11
254.163,6.830e-11,2.890e-35,2.392e-31,6.830e-11
254.165,3.130e-11,2.890e-35,2.392e-31,3.130e-11
254.167,1.283e-11,2.891e-35,2.392e-31,1.283e-11
254.168,7.879e-12,2.891e-35,2.392e-31,7.879e-12
254.17,2.733e-12,2.891e-35,2.392e-31,2.733e-12
254.172,8.477e-13,2.892e-35,2.392e-31,8.477e-13
254.173,4.528e-13,2.892e-35,2.392e-31,4.528e-13
254.175,1.189e-13,2.892e-35,2.393e-31,1.189e-13
254.177,2.791e-14,2.893e-35,2.393e-31,2.791e-14
254.178,1.297e-14,2.893e-35,2.393e-31,1.297e-14
254.18,2.576e-15,2.893e-35,2.393e-31,2.576e-15
254.182,4.577e-16,2.894e-35,2.393e-31,4.577e-16
254.183,1.850e-16,2.894e-35,2.393e-31,1.850e-16
254.185,2.781e-17,2.894e-35,2.393e-31,2.781e-17
254.187,3.740e-18,2.895e-35,2.393e-31,3.740e-18
254.188,1.315e-18,2.895e-35,2.394e-31,1.315e-18
254.19,1.496e-19,2.895e-35,2.394e-31,1.496e-19
254.192,1.523e-20,2.896e-35,2.394e-31,1.523e-20
254.193,4.659e-21,2.896e-35,2.394e-31,4.659e-21
254.195,4.011e-22,2.896e-35,2.394e-31,4.011e-22
254.197,3.089e-23,2.897e-35,2.394e-31,3.089e-23
254.198,8.221e-24,2.897e-35,2.394e-31,8.221e-24
254.2,5.357e-25,2.897e-35,2.394e-31,5.357e-25
254.202,3.122e-26,2.898e-35,2.395e-31,3.122e-26
254.203,7.228e-27,2.898e-35,2.395e-31,7.228e-27
254.205,3.564e-28,2.898e-35,2.395e-31,3.564e-28
254.207,1.572e-29,2.899e-35,2.395e-31,1.572e-29
254.208,3.167e-30,2.899e-35,2.395e-31,3.167e-30
254.21,1.182e-31,2.899e-35,2.395e-31,1.182e-31
254.212,3.944e-33,2.900e-35,2.395e-31,3.944e-33
254.213,6.911e-34,2.900e-35,2.395e-31,6.911e-34
254.215,1.952e-35,2.900e-35,2.395e-31,1.952e-35
254.217,4.931e-37,2.901e-35,2.396e-31,4.931e-37
254.218,7.516e-38,2.901e-35,2.396e-31,7.516e-38
254.22,1.606e-39,2.901e-35,2.396e-31,1.606e-39
254.222,3.071e-41,2.902e-35,2.396e-31,3.071e-41
254.223,4.072e-42,2.902e-35,2.396e-31,4.072e-42
254.225,6.586e-44,2.902e-35,2.396e-31,6.586e-44
254.227,9.529e-46,2.903e-35,2.396e-31,9.529e-46
254.228,1.099e-46,2.903e-35,2.396e-31,1.099e-46
254.23,1.346e-48,2.903e-35,2.397e-31,1.346e-48
254.232,1.473e-50,2.904e-35,2.397e-31,1.473e-50
254.233,1.479e-51,2.904e-35,2.397e-31,1.479e-51
261.996,4.371e-51,4.481e-35,2.956e-31,4.371e-51
261.997,4.002e-50,4.481e-35,2.956e-31,4.002e-50
261.999,3.101e-48,4.481e-35,2.956e-31,3.101e-48
262.001,2.164e-46,4.482e-35,2.956e-31,2.164e-46
262.002,1.738e-45,4.482e-35,2.956e-31,1.738e-45
262.004,1.036e-43,4.482e-35,2.956e-31,1.036e-43
262.006,5.565e-42,4.483e-35,2.956e-31,5.565e-42
262.007,3.920e-41,4.483e-35,2.956e-31,3.920e-41
262.009,1.799e-39,4.483e-35,2.957e-31,1.799e-39
262.011,7.432e-38,4.484e-35,2.957e-31,7.432e-38
262.012,4.593e-37,4.484e-35,2.957e-31,4.593e-37
262.014,1.621e-35,4.484e-35,2.957e-31,1.621e-35
262.016,5.155e-34,4.485e-35,2.957e-31,5.155e-34
262.017,2.794e-33,4.485e-35,2.957e-31,2.794e-33
262.019,7.591e-32,4.485e-35,2.957e-31,7.591e-32
262.021,1.857e-30,4.486e-35,2.957e-31,1.857e-30
262.022,8.830e-30,4.486e-35,2.958e-31,8.830e-30
262.024,1.846e-28,4.486e-35,2.958e-31,1.846e-28
262.026,3.474e-27,4.487e-35,2.958e-31,3.474e-27
262.027,1.449e-26,4.487e-35,2.958e-31,1.449e-26
262.029,2.331e-25,4.487e-35,2.958e-31,2.331e-25
262.031,3.376e-24,4.488e-35,2.958e-31,3.376e-24
262.032,1.235e-23,4.488e-35,2.958e-31,1.235e-23
262.034,1.529e-22,4.488e-35,2.958e-31,1.529e-22
262.036,1.704e-21,4.489e-35,2.959e-31,1.704e-21
262.037,5.469e-21,4.489e-35,2.959e-31,5.469e-21
262.039,5.208e-20,4.490e-35,2.959e-31,5.208e-20
262.041,4.466e-19,4.490e-35,2.959e-31,4.466e-19
262.042,1.257e-18,4.490e-35,2.959e-31,1.257e-18
262.044,9.214e-18,4.491e-35,2.959e-31,9.214e-18
262.046,6.080e-17,4.491e-35,2.959e-31,6.080e-17
262.047,1.501e-16,4.491e-35,2.959e-31,1.501e-16
262.049,8.466e-16,4.492e-35,2.959e-31,8.466e-16
262.051,4.298e-15,4.492e-35,2.960e-31,4.298e-15
262.052,9.312e-15,4.492e-35,2.960e-31,9.312e-15
262.054,4.040e-14,4.493e-35,2.960e-31,4.040e-14
262.056,1.578e-13,4.493e-35,2.960e-31,1.578e-13
262.057,2.999e-13,4.493e-35,2.960e-31,2.999e-13
262.059,1.001e-12,4.494e-35,2.960e-31,1.001e-12
262.061,3.010e-12,4.494e-35,2.960e-31,3.010e-12
262.062,5.018e-12,4.494e-35,2.960e-31,5.018e-12
262.064,1.289e-11,4.495e-35,2.961e-31,1.289e-11
262.066,2.981e-11,4.495e-35,2.961e-31,2.981e-11
262.067,4.360e-11,4.495e-35,2.961e-31,4.360e-11
262.069,8.617e-11,4.496e-35,2.961e-31,8.617e-11
262.071,1.534e-10,4.496e-35,2.961e-31,1.534e-10
262.072,1.967e-10,4.496e-35,2.961e-31,1.967e-10
262.074,2.992e-10,4.497e-35,2.961e-31,2.992e-10
262.076,4.098e-10,4.497e-35,2.961e-31,4.098e-10
262.077,4.611e-10,4.497e-35,2.961e-31,4.611e-10
262.079,5.396e-10,4.498e-35,2.962e-31,5.396e-10
262.081,5.686e-10,4.498e-35,2.962e-31,5.686e-10
262.082,5.612e-10,4.498e-35,2.962e-31,5.612e-10
262.084,5.054e-10,4.499e-35,2.962e-31,5.054e-10
262.086,4.098e-10,4.499e-35,2.962e-31,4.098e-10
262.087,3.548e-10,4.499e-35,2.962e-31,3.548e-10
262.089,2.458e-10,4.500e-35,2.962e-31,2.458e-10
262.091,1.534e-10,4.500e-35,2.962e-31,1.534e-10
262.092,1.165e-10,4.500e-35,2.963e-31,1.165e-10
262.094,6.210e-11,4.501e-35,2.963e-31,6.210e-11
262.096,2.981e-11,4.501e-35,2.963e-31,2.981e-11
262.097,1.986e-11,4.501e-35,2.963e-31,1.986e-11
262.099,8.148e-12,4.502e-35,2.963e-31,8.148e-12
262.101,3.010e-12,4.502e-35,2.963e-31,3.010e-12
262.102,1.759e-12,4.502e-35,2.963e-31,1.759e-12
262.104,5.553e-13,4.503e-35,2.963e-31,5.553e-13
262.106,1.578e-13,4.503e-35,2.964e-31,1.578e-13
262.107,8.091e-14,4.503e-35,2.964e-31,8.091e-14
262.109,1.965e-14,4.504e-35,2.964e-31,1.965e-14
262.111,4.298e-15,4.504e-35,2.964e-31,4.298e-15
262.112,1.933e-15,4.504e-35,2.964e-31,1.933e-15
262.114,3.612e-16,4.505e-35,2.964e-31,3.612e-16
262.116,6.080e-17,4.505e-35,2.964e-31,6.080e-17
262.117,2.398e-17,4.505e-35,2.964e-31,2.398e-17
262.119,3.449e-18,4.506e-35,2.964e-31,3.449e-18
262.121,4.466e-19,4.506e-35,2.965e-31,4.466e-19
262.122,1.545e-19,4.506e-35,2.965e-31,1.545e-19
262.124,1.710e-20,4.507e-35,2.965e-31,1.710e-20
262.126,1.704e-21,4.507e-35,2.965e-31,1.704e-21
262.127,5.171e-22,4.507e-35,2.965e-31,5.171e-22
262.129,4.403e-23,4.508e-35,2.965e-31,4.403e-23
262.131,3.376e-24,4.508e-35,2.965e-31,3.376e-24
262.132,8.988e-25,4.508e-35,2.965e-31,8.988e-25
262.134,5.889e-26,4.509e-35,2.966e-31,5.889e-26
262.136,3.474e-27,4.509e-35,2.966e-31,3.474e-27
262.137,8.114e-28,4.509e-35,2.966e-31,8.114e-28
262.139,4.090e-29,4.510e-35,2.966e-31,4.090e-29
262.141,1.857e-30,4.510e-35,2.966e-31,1.857e-30
262.142,3.804e-31,4.510e-35,2.966e-31,3.804e-31
262.144,1.476e-32,4.511e-35,2.966e-31,1.476e-32
262.146,5.155e-34,4.511e-35,2.966e-31,5.155e-34
262.147,9.263e-35,4.511e-35,2.967e-31,9.263e-35
262.149,2.765e-36,4.512e-35,2.967e-31,2.765e-36
262.151,7.432e-38,4.512e-35,2.967e-31,7.432e-38
262.152,1.171e-38,4.512e-35,2.967e-31,1.171e-38
262.154,2.690e-40,4.513e-35,2.967e-31,2.690e-40
262.156,5.565e-42,4.513e-35,2.967e-31,5.565e-42
262.157,7.694e-43,4.513e-35,2.967e-31,7.694e-43
262.159,1.360e-44,4.514e-35,2.967e-31,1.360e-44
262.161,2.164e-46,4.514e-35,2.968e-31,2.164e-46
262.162,2.625e-47,4.514e-35,2.968e-31,2.625e-47
262.164,3.569e-49,4.515e-35,2.968e-31,3.569e-49
262.166,4.371e-51,4.515e-35,2.968e-31,4.371e-51
262.167,4.650e-52,4.516e-35,2.968e-31,4.650e-52
263.327,1.601e-52,4.751e-35,3.051e-31,1.601e-52
263.329,1.387e-50,4.752e-35,3.052e-31,1.387e-50
263.33,1.242e-49,4.752e-35,3.052e-31,1.242e-49
263.332,9.211e-48,4.752e-35,3.052e-31,9.211e-48
263.334,6.158e-46,4.753e-35,3.052e-31,6.158e-46
263.335,4.843e-45,4.753e-35,3.052e-31,4.843e-45
263.337,2.771e-43,4.753e-35,3.052e-31,2.771e-43
263.339,1.429e-41,4.754e-35,3.052e-31,1.429e-41
263.34,9.873e-41,4.754e-35,3.052e-31,9.873e-41
263.342,4.358e-39,4.754e-35,3.053e-31,4.358e-39
263.344,1.734e-37,4.755e-35,3.053e-31,1.734e-37
263.345,1.052e-36,4.755e-35,3.053e-31,1.052e-36
263.347,3.584e-35,4.755e-35,3.053e-31,3.584e-35
263.349,1.100e-33,4.756e-35,3.053e-31,1.100e-33
263.35,5.864e-33,4.756e-35,3.053e-31,5.864e-33
263.352,1.541e-31,4.756e-35,3.053e-31,1.541e-31
263.354,3.649e-30,4.757e-35,3.053e-31,3.649e-30
263.355,1.708e-29,4.757e-35,3.053e-31,1.708e-29
263.357,3.463e-28,4.757e-35,3.054e-31,3.463e-28
263.359,6.328e-27,4.758e-35,3.054e-31,6.328e-27
263.36,2.602e-26,4.758e-35,3.054e-31,2.602e-26
263.362,4.069e-25,4.758e-35,3.054e-31,4.069e-25
263.364,5.737e-24,4.759e-35,3.054e-31,5.737e-24
263.365,2.072e-23,4.759e-35,3.054e-31,2.072e-23
263.367,2.500e-22,4.759e-35,3.054e-31,2.500e-22
263.369,2.719e-21,4.760e-35,3.054e-31,2.719e-21
263.37,8.625e-21,4.760e-35,3.055e-31,8.625e-21
263.372,8.029e-20,4.760e-35,3.055e-31,8.029e-20
263.374,6.738e-19,4.761e-35,3.055e-31,6.738e-19
263.375,1.877e-18,4.761e-35,3.055e-31,1.877e-18
263.377,1.348e-17,4.761e-35,3.055e-31,1.348e-17
263.379,8.728e-17,4.762e-35,3.055e-31,8.728e-17
263.38,2.136e-16,4.762e-35,3.055e-31,2.136e-16
263.382,1.184e-15,4.762e-35,3.055e-31,1.184e-15
263.384,5.912e-15,4.763e-35,3.056e-31,5.912e-15
263.385,1.271e-14,4.763e-35,3.056e-31,1.271e-14
263.387,5.432e-14,4.763e-35,3.056e-31,5.432e-14
263.389,2.093e-13,4.764e-35,3.056e-31,2.093e-13
263.39,3.952e-13,4.764e-35,3.056e-31,3.952e-13
263.392,1.303e-12,4.764e-35,3.056e-31,1.303e-12
263.394,3.875e-12,4.765e-35,3.056e-31,3.875e-12
263.395,6.426e-12,4.765e-35,3.056e-31,6.426e-12
263.397,1.635e-11,4.765e-35,3.056e-31,1.635e-11
263.399,3.750e-11,4.766e-35,3.057e-31,3.750e-11
263.4,5.463e-11,4.766e-35,3.057e-31,5.463e-11
263.402,1.072e-10,4.766e-35,3.057e-31,1.072e-10
263.404,1.898e-10,4.767e-35,3.057e-31,1.898e-10
263.405,2.428e-10,4.767e-35,3.057e-31,2.428e-10
263.407,3.677e-10,4.767e-35,3.057e-31,3.677e-10
263.409,5.020e-10,4.768e-35,3.057e-31,5.020e-10
263.41,5.641e-10,4.768e-35,3.057e-31,5.641e-10
263.412,6.592e-10,4.768e-35,3.058e-31,6.592e-10
263.414,6.943e-10,4.769e-35,3.058e-31,6.943e-10
263.415,6.853e-10,4.769e-35,3.058e-31,6.853e-10
263.417,6.178e-10,4.769e-35,3.058e-31,6.178e-10
263.419,5.020e-10,4.770e-35,3.058e-31,5.020e-10
263.42,4.352e-10,4.770e-35,3.058e-31,4.352e-10
263.422,3.027e-10,4.770e-35,3.058e-31,3.027e-10
263.424,1.898e-10,4.771e-35,3.058e-31,1.898e-10
263.425,1.445e-10,4.771e-35,3.059e-31,1.445e-10
263.427,7.754e-11,4.771e-35,3.059e-31,7.754e-11
263.429,3.750e-11,4.772e-35,3.059e-31,3.750e-11
263.43,2.509e-11,4.772e-35,3.059e-31,2.509e-11
263.432,1.038e-11,4.772e-35,3.059e-31,1.038e-11
263.434,3.875e-12,4.773e-35,3.059e-31,3.875e-12
263.435,2.277e-12,4.773e-35,3.059e-31,2.277e-12
263.437,7.271e-13,4.773e-35,3.059e-31,7.271e-13
263.439,2.093e-13,4.774e-35,3.060e-31,2.093e-13
263.44,1.080e-13,4.774e-35,3.060e-31,1.080e-13
263.442,2.662e-14,4.774e-35,3.060e-31,2.662e-14
263.444,5.912e-15,4.775e-35,3.060e-31,5.912e-15
263.445,2.680e-15,4.775e-35,3.060e-31,2.680e-15
263.447,5.094e-16,4.775e-35,3.060e-31,5.094e-16
263.449,8.728e-17,4.776e-35,3.060e-31,8.728e-17
263.45,3.475e-17,4.776e-35,3.060e-31,3.475e-17
263.452,5.097e-18,4.777e-35,3.060e-31,5.097e-18
263.454,6.738e-19,4.777e-35,3.061e-31,6.738e-19
263.455,2.356e-19,4.777e-35,3.061e-31,2.356e-19
263.457,2.666e-20,4.778e-35,3.061e-31,2.666e-20
263.459,2.719e-21,4.778e-35,3.061e-31,2.719e-21
263.46,8.352e-22,4.778e-35,3.061e-31,8.352e-22
263.462,7.291e-23,4.779e-35,3.061e-31,7.291e-23
263.464,5.737e-24,4.779e-35,3.061e-31,5.737e-24
263.465,1.548e-24,4.779e-35,3.061e-31,1.548e-24
263.467,1.042e-25,4.780e-35,3.062e-31,1.042e-25
263.469,6.328e-27,4.780e-35,3.062e-31,6.328e-27
263.47,1.500e-27,4.780e-35,3.062e-31,1.500e-27
263.472,7.792e-29,4.781e-35,3.062e-31,7.792e-29
263.474,3.649e-30,4.781e-35,3.062e-31,3.649e-30
263.475,7.597e-31,4.781e-35,3.062e-31,7.597e-31
263.477,3.045e-32,4.782e-35,3.062e-31,3.045e-32
263.479,1.100e-33,4.782e-35,3.062e-31,1.100e-33
263.48,2.012e-34,4.782e-35,3.062e-31,2.012e-34
263.482,6.221e-36,4.783e-35,3.063e-31,6.221e-36
263.484,1.734e-37,4.783e-35,3.063e-31,1.734e-37
263.485,2.785e-38,4.783e-35,3.063e-31,2.785e-38
263.487,6.646e-40,4.784e-35,3.063e-31,6.646e-40
263.489,1.429e-41,4.784e-35,3.063e-31,1.429e-41
263.49,2.016e-42,4.784e-35,3.063e-31,2.016e-42
263.492,3.711e-44,4.785e-35,3.063e-31,3.711e-44
263.494,6.158e-46,4.785e-35,3.063e-31,6.158e-46
263.495,7.630e-47,4.785e-35,3.064e-31,7.630e-47
263.497,1.084e-48,4.786e-35,3.064e-31,1.084e-48
263.499,1.387e-50,4.786e-35,3.064e-31,1.387e-50
265.451,3.300e-55,5.183e-35,3.204e-31,3.300e-55
265.453,2.664e-53,5.183e-35,3.205e-31,2.664e-53
265.455,1.941e-51,5.183e-35,3.205e-31,1.941e-51
265.456,1.595e-50,5.184e-35,3.205e-31,1.595e-50
265.458,9.971e-49,5.184e-35,3.205e-31,9.971e-49
265.46,5.629e-47,5.184e-35,3.205e-31,5.629e-47
265.461,4.071e-46,5.185e-35,3.205e-31,4.071e-46
265.463,1.972e-44,5.185e-35,3.205e-31,1.972e-44
265.465,8.624e-43,5.185e-35,3.205e-31,8.624e-43
265.466,5.489e-42,5.186e-35,3.205e-31,5.489e-42
265.468,2.060e-40,5.186e-35,3.206e-31,2.060e-40
265.47,6.978e-39,5.186e-35,3.206e-31,6.978e-39
265.471,3.909e-38,5.187e-35,3.206e-31,3.909e-38
265.473,1.136e-36,5.187e-35,3.206e-31,1.136e-36
