Wavelength (nm),Sum(calc),Na I (4.5e-2),Na II (9.5e-1),Na III (3.4e-19)
201.813,5.217e-115,,,5.217e-115
201.815,1.986e-118,,,1.986e-118
201.816,3.625e-120,,,3.625e-120
201.818,1.058e-123,,,1.058e-123
201.82,2.589e-127,,,2.589e-127
201.821,3.788e-129,,,3.788e-129
201.823,7.106e-133,,,7.106e-133
201.825,1.117e-136,,,1.117e-136
202.021,1.413e-138,,,1.413e-138
202.023,1.036e-134,,,1.036e-134
202.025,6.370e-131,,,6.370e-131
202.026,4.675e-129,,,4.675e-129
202.028,2.206e-125,,,2.206e-125
202.03,8.731e-122,,,8.731e-122
202.031,5.141e-120,,,5.141e-120
202.033,1.562e-116,,,1.562e-116
202.035,3.978e-113,,,3.978e-113
202.036,1.879e-111,,,1.879e-111
202.038,3.674e-108,,,3.674e-108
202.04,6.023e-105,,,6.023e-105
202.041,2.283e-103,,,2.283e-103
202.043,2.873e-100,,,2.873e-100
202.045,3.031e-97,,,3.031e-97
202.046,9.217e-96,,,9.217e-96
202.048,7.466e-93,,,7.466e-93
202.05,5.071e-90,,,5.071e-90
202.051,1.237e-88,,,1.237e-88
202.053,6.450e-86,,,6.450e-86
202.055,2.819e-83,,,2.819e-83
202.056,5.518e-82,,,5.518e-82
202.058,1.852e-79,,,1.852e-79
202.06,5.210e-77,,,5.210e-77
202.061,8.181e-76,,,8.181e-76
202.063,1.767e-73,,,1.767e-73
202.065,3.200e-71,,,3.200e-71
202.066,4.031e-70,,,4.031e-70
202.068,5.605e-68,,,5.605e-68
202.07,6.533e-66,,,6.533e-66
202.071,6.603e-65,,,6.603e-65
202.073,5.909e-63,,,5.909e-63
202.075,4.433e-61,,,4.433e-61
202.076,3.594e-60,,,3.594e-60
202.078,2.070e-58,,,2.070e-58
202.08,9.998e-57,,,9.998e-57
202.081,6.504e-56,,,6.504e-56
202.083,2.411e-54,,,2.411e-54
202.085,7.494e-53,,,7.494e-53
202.086,3.911e-52,,,3.911e-52
202.088,9.333e-51,,,9.333e-51
202.09,1.867e-49,,,1.867e-49
202.091,7.818e-49,,,7.818e-49
202.093,1.201e-47,,,1.201e-47
202.095,1.546e-46,,,1.546e-46
202.096,5.194e-46,,,5.194e-46
202.098,5.135e-45,,,5.135e-45
202.1,4.256e-44,,,4.256e-44
202.101,1.147e-43,,,1.147e-43
202.103,7.298e-43,,,7.298e-43
202.105,3.893e-42,,,3.893e-42
202.106,8.417e-42,,,8.417e-42
202.108,3.447e-41,,,3.447e-41
202.11,1.184e-40,,,1.184e-40
202.111,2.053e-40,,,2.053e-40
202.113,5.413e-40,,,5.413e-40
202.115,1.196e-39,,,1.196e-39
202.116,1.665e-39,,,1.665e-39
202.118,2.825e-39,,,2.825e-39
202.12,4.019e-39,,,4.019e-39
202.121,4.487e-39,,,4.487e-39
202.123,4.900e-39,,,4.900e-39
202.125,4.487e-39,,,4.487e-39
202.126,4.019e-39,,,4.019e-39
202.128,2.825e-39,,,2.825e-39
202.13,1.665e-39,,,1.665e-39
202.131,1.196e-39,,,1.196e-39
202.133,5.413e-40,,,5.413e-40
202.135,2.053e-40,,,2.053e-40
202.136,1.184e-40,,,1.184e-40
202.138,3.447e-41,,,3.447e-41
202.14,8.417e-42,,,8.417e-42
202.141,3.893e-42,,,3.893e-42
202.143,7.298e-43,,,7.298e-43
202.145,1.147e-43,,,1.147e-43
202.146,4.256e-44,,,4.256e-44
202.148,5.135e-45,,,5.135e-45
202.15,5.194e-46,,,5.194e-46
202.151,1.546e-46,,,1.546e-46
202.153,1.201e-47,,,1.201e-47
202.155,7.818e-49,,,7.818e-49
202.156,1.867e-49,,,1.867e-49
202.158,9.333e-51,,,9.333e-51
202.16,3.911e-52,,,3.911e-52
202.161,7.494e-53,,,7.494e-53
202.163,2.411e-54,,,2.411e-54
202.165,6.504e-56,,,6.504e-56
202.166,9.998e-57,,,9.998e-57
202.168,2.070e-58,,,2.070e-58
202.17,3.594e-60,,,3.594e-60
202.171,4.433e-61,,,4.433e-61
202.173,5.909e-63,,,5.909e-63
202.175,6.628e-65,,,6.628e-65
202.176,9.372e-66,,,9.372e-66
202.178,3.015e-64,,,3.015e-64
202.18,2.685e-62,,,2.685e-62
202.181,2.372e-61,,,2.372e-61
202.183,1.622e-59,,,1.622e-59
202.185,9.304e-58,,,9.304e-58
202.186,6.596e-57,,,6.596e-57
202.188,2.905e-55,,,2.905e-55
202.189,1.805e-54,,,1.805e-54
202.191,6.103e-53,,,6.103e-53
202.193,1.731e-51,,,1.731e-51
202.194,8.629e-51,,,8.629e-51
202.196,1.879e-49,,,1.879e-49
202.198,3.432e-48,,,3.432e-48
202.199,1.373e-47,,,1.373e-47
202.201,1.925e-46,,,1.925e-46
202.203,2.264e-45,,,2.264e-45
202.204,7.269e-45,,,7.269e-45
202.206,6.565e-44,,,6.565e-44
202.208,4.972e-43,,,4.972e-43
202.209,1.281e-42,,,1.281e-42
202.211,7.448e-42,,,7.448e-42
202.213,3.632e-41,,,3.632e-41
202.214,7.509e-41,,,7.509e-41
202.216,2.812e-40,,,2.812e-40
202.218,8.831e-40,,,8.831e-40
202.219,1.465e-39,,,1.465e-39
202.221,3.533e-39,,,3.533e-39
202.223,7.144e-39,,,7.144e-39
202.224,9.510e-39,,,9.510e-39
202.226,1.477e-38,,,1.477e-38
202.228,1.923e-38,,,1.923e-38
202.229,2.054e-38,,,2.054e-38
202.231,2.054e-38,,,2.054e-38
202.233,1.723e-38,,,1.723e-38
202.234,1.477e-38,,,1.477e-38
202.236,9.510e-39,,,9.510e-39
202.238,5.135e-39,,,5.135e-39
202.239,3.533e-39,,,3.533e-39
202.241,1.465e-39,,,1.465e-39
202.243,5.094e-40,,,5.094e-40
202.244,2.812e-40,,,2.812e-40
202.246,7.509e-41,,,7.509e-41
202.248,1.681e-41,,,1.681e-41
202.249,7.448e-42,,,7.448e-42
202.251,1.281e-42,,,1.281e-42
202.253,1.847e-43,,,1.847e-43
202.254,6.565e-44,,,6.565e-44
202.256,7.269e-45,,,7.269e-45
202.258,6.750e-46,,,6.750e-46
202.259,1.925e-46,,,1.925e-46
202.261,1.373e-47,,,1.373e-47
202.263,8.209e-49,,,8.209e-49
202.264,1.879e-49,,,1.879e-49
202.266,8.629e-51,,,8.629e-51
202.268,3.322e-52,,,3.322e-52
202.269,6.103e-53,,,6.103e-53
202.271,1.805e-54,,,1.805e-54
202.273,4.475e-56,,,4.475e-56
202.274,6.596e-57,,,6.596e-57
202.276,1.331e-58,,,1.331e-58
202.278,4.318e-58,,,4.318e-58
202.279,3.042e-57,,,3.042e-57
202.281,1.335e-55,,,1.335e-55
202.283,4.914e-54,,,4.914e-54
202.284,2.791e-53,,,2.791e-53
202.286,7.891e-52,,,7.891e-52
202.288,1.871e-50,,,1.871e-50
202.289,8.531e-50,,,8.531e-50
202.291,1.554e-48,,,1.554e-48
202.293,2.374e-47,,,2.374e-47
202.294,8.685e-47,,,8.685e-47
202.296,1.019e-45,,,1.019e-45
202.298,1.003e-44,,,1.003e-44
202.299,2.945e-44,,,2.945e-44
202.301,2.226e-43,,,2.226e-43
202.303,1.411e-42,,,1.411e-42
202.304,3.327e-42,,,3.327e-42
202.306,1.620e-41,,,1.620e-41
202.308,6.617e-41,,,6.617e-41
202.309,1.252e-40,,,1.252e-40
202.311,3.927e-40,,,3.927e-40
202.313,1.033e-39,,,1.033e-39
202.314,1.569e-39,,,1.569e-39
202.316,3.171e-39,,,3.171e-39
202.318,5.375e-39,,,5.375e-39
202.319,6.551e-39,,,6.551e-39
202.321,8.529e-39,,,8.529e-39
202.323,9.313e-39,,,9.313e-39
202.324,9.111e-39,,,9.111e-39
202.326,7.641e-39,,,7.641e-39
202.328,5.375e-39,,,5.375e-39
202.329,4.220e-39,,,4.220e-39
202.331,2.280e-39,,,2.280e-39
202.333,1.033e-39,,,1.033e-39
202.334,6.512e-40,,,6.512e-40
202.336,2.267e-40,,,2.267e-40
202.338,6.617e-41,,,6.617e-41
202.339,3.347e-41,,,3.347e-41
202.341,7.505e-42,,,7.505e-42
202.343,1.411e-42,,,1.411e-42
202.344,5.730e-43,,,5.730e-43
202.346,8.278e-44,,,8.278e-44
202.348,1.003e-44,,,1.003e-44
202.349,3.268e-45,,,3.268e-45
202.351,3.041e-46,,,3.041e-46
202.353,2.374e-47,,,2.374e-47
202.354,6.208e-48,,,6.208e-48
202.356,3.722e-49,,,3.722e-49
202.358,1.871e-50,,,1.871e-50
202.359,3.928e-51,,,3.928e-51
202.361,1.517e-52,,,1.517e-52
202.363,4.914e-54,,,4.914e-54
202.364,8.279e-55,,,8.279e-55
202.366,2.060e-56,,,2.060e-56
202.368,4.298e-58,,,4.298e-58
202.369,5.813e-59,,,5.813e-59
202.371,9.316e-61,,,9.316e-61
202.373,1.252e-62,,,1.252e-62
202.374,1.359e-63,,,1.359e-63
202.376,1.404e-65,,,1.404e-65
202.378,1.215e-67,,,1.215e-67
202.379,1.059e-68,,,1.059e-68
202.381,7.044e-71,,,7.044e-71
202.383,3.930e-73,,,3.930e-73
202.384,2.748e-74,,,2.748e-74
202.386,1.177e-76,,,1.177e-76
202.388,4.232e-79,,,4.232e-79
202.389,2.375e-80,,,2.375e-80
202.391,6.556e-83,,,6.556e-83
202.393,1.518e-85,,,1.518e-85
202.394,6.837e-87,,,6.837e-87
202.396,1.216e-89,,,1.216e-89
202.398,1.814e-92,,,1.814e-92
202.399,6.557e-94,,,6.557e-94
202.401,7.512e-97,,,7.512e-97
202.403,7.218e-100,,,7.218e-100
202.404,2.095e-101,,,2.095e-101
202.406,1.546e-104,,,1.546e-104
202.408,9.569e-108,,,9.569e-108
202.409,2.229e-109,,,2.229e-109
202.411,1.060e-112,,,1.060e-112
202.413,4.226e-116,,,4.226e-116
202.414,7.900e-118,,,7.900e-118
202.416,2.420e-121,,,2.420e-121
202.418,6.216e-125,,,6.216e-125
202.419,9.326e-127,,,9.326e-127
202.421,1.840e-130,,,1.840e-130
202.423,3.045e-134,,,3.045e-134
202.754,1.797e-136,,,1.797e-136
202.756,1.236e-132,,,1.236e-132
202.758,7.133e-129,,,7.133e-129
202.759,5.075e-127,,,5.075e-127
202.761,2.254e-123,,,2.254e-123
202.763,8.400e-120,,,8.400e-120
202.764,4.803e-118,,,4.803e-118
202.766,1.377e-114,,,1.377e-114
202.768,3.314e-111,,,3.314e-111
202.769,1.523e-109,,,1.523e-109
202.771,2.819e-106,,,2.819e-106
202.773,4.381e-103,,,4.381e-103
202.774,1.617e-101,,,1.617e-101
202.776,1.933e-98,,,1.933e-98
202.778,1.940e-95,,,1.940e-95
202.779,5.755e-94,,,5.755e-94
202.781,4.442e-91,,,4.442e-91
202.783,2.878e-88,,,2.878e-88
202.784,6.861e-87,,,6.861e-87
202.786,3.419e-84,,,3.419e-84
202.788,1.431e-81,,,1.431e-81
202.789,2.740e-80,,,2.740e-80
202.791,8.818e-78,,,8.818e-78
202.793,2.382e-75,,,2.382e-75
202.794,3.667e-74,,,3.667e-74
202.796,7.619e-72,,,7.619e-72
202.798,1.329e-69,,,1.329e-69
202.799,1.644e-68,,,1.644e-68
202.801,2.206e-66,,,2.206e-66
202.803,2.484e-64,,,2.484e-64
202.804,2.469e-63,,,2.469e-63
202.806,2.139e-61,,,2.139e-61
202.808,1.556e-59,,,1.556e-59
202.809,1.242e-58,,,1.242e-58
202.811,6.950e-57,,,6.950e-57
202.813,3.264e-55,,,3.264e-55
202.814,2.094e-54,,,2.094e-54
202.816,7.565e-53,,,7.565e-53
202.818,2.294e-51,,,2.294e-51
202.819,1.183e-50,,,1.183e-50
202.821,2.759e-49,,,2.759e-49
202.823,5.401e-48,,,5.401e-48
202.824,2.238e-47,,,2.238e-47
202.826,3.371e-46,,,3.371e-46
202.828,4.261e-45,,,4.261e-45
202.829,1.419e-44,,,1.419e-44
202.831,1.380e-43,,,1.380e-43
202.833,1.126e-42,,,1.126e-42
202.834,3.013e-42,,,3.013e-42
202.836,1.892e-41,,,1.892e-41
202.838,9.973e-41,,,9.973e-41
202.839,2.144e-40,,,2.144e-40
202.841,8.693e-40,,,8.693e-40
202.843,2.958e-39,,,2.958e-39
202.844,5.111e-39,,,5.111e-39
202.846,1.338e-38,,,1.338e-38
202.848,2.940e-38,,,2.940e-38
202.849,4.082e-38,,,4.082e-38
202.851,6.900e-38,,,6.900e-38
202.853,9.791e-38,,,9.791e-38
202.854,1.092e-37,,,1.092e-37
202.856,1.192e-37,,,1.192e-37
202.858,1.092e-37,,,1.092e-37
202.859,9.791e-38,,,9.791e-38
202.861,6.900e-38,,,6.900e-38
202.863,4.082e-38,,,4.082e-38
202.864,2.940e-38,,,2.940e-38
202.866,1.338e-38,,,1.338e-38
202.868,5.111e-39,,,5.111e-39
202.869,2.958e-39,,,2.958e-39
202.871,8.693e-40,,,8.693e-40
202.873,2.144e-40,,,2.144e-40
202.874,9.973e-41,,,9.973e-41
202.876,1.892e-41,,,1.892e-41
202.878,3.013e-42,,,3.013e-42
202.879,1.126e-42,,,1.126e-42
202.881,1.380e-43,,,1.380e-43
202.883,1.419e-44,,,1.419e-44
202.884,4.261e-45,,,4.261e-45
202.886,3.371e-46,,,3.371e-46
202.888,2.238e-47,,,2.238e-47
202.889,5.401e-48,,,5.401e-48
202.891,2.759e-49,,,2.759e-49
202.893,1.183e-50,,,1.183e-50
202.894,2.294e-51,,,2.294e-51
202.896,7.565e-53,,,7.565e-53
202.898,2.094e-54,,,2.094e-54
202.899,3.264e-55,,,3.264e-55
202.901,6.950e-57,,,6.950e-57
202.903,1.242e-58,,,1.242e-58
202.904,1.556e-59,,,1.556e-59
202.906,2.139e-61,,,2.139e-61
202.908,2.469e-63,,,2.469e-63
202.909,2.484e-64,,,2.484e-64
202.911,2.206e-66,,,2.206e-66
202.913,1.644e-68,,,1.644e-68
202.914,1.329e-69,,,1.329e-69
202.916,7.619e-72,,,7.619e-72
202.918,3.667e-74,,,3.667e-74
202.919,2.382e-75,,,2.382e-75
202.921,8.818e-78,,,8.818e-78
202.923,2.740e-80,,,2.740e-80
202.924,1.431e-81,,,1.431e-81
202.926,3.419e-84,,,3.419e-84
202.928,6.861e-87,,,6.861e-87
202.929,2.878e-88,,,2.878e-88
202.931,4.442e-91,,,4.442e-91
202.933,5.755e-94,,,5.755e-94
202.934,1.940e-95,,,1.940e-95
202.936,1.933e-98,,,1.933e-98
202.938,1.617e-101,,,1.617e-101
202.939,4.381e-103,,,4.381e-103
202.941,2.819e-106,,,2.819e-106
202.943,1.523e-109,,,1.523e-109
202.944,3.314e-111,,,3.314e-111
202.946,1.377e-114,,,1.377e-114
202.948,4.803e-118,,,4.803e-118
202.949,8.400e-120,,,8.400e-120
202.951,2.254e-123,,,2.254e-123
202.953,5.075e-127,,,5.075e-127
202.954,7.133e-129,,,7.133e-129
202.956,1.236e-132,,,1.236e-132
203.011,2.105e-136,,,2.105e-136
203.013,1.416e-132,,,1.416e-132
203.014,1.087e-130,,,1.087e-130
203.016,5.627e-127,,,5.627e-127
203.018,2.446e-123,,,2.446e-123
203.019,1.511e-121,,,1.511e-121
203.021,5.054e-118,,,5.054e-118
203.023,1.420e-114,,,1.420e-114
203.024,7.051e-113,,,7.051e-113
203.026,1.525e-109,,,1.525e-109
203.028,2.770e-106,,,2.770e-106
203.029,1.106e-104,,,1.106e-104
203.031,1.546e-101,,,1.546e-101
203.033,1.815e-98,,,1.815e-98
203.034,5.824e-97,,,5.824e-97
203.036,5.263e-94,,,5.263e-94
203.038,3.995e-91,,,3.995e-91
203.039,1.031e-89,,,1.031e-89
203.041,6.021e-87,,,6.021e-87
203.043,2.954e-84,,,2.954e-84
203.044,6.129e-83,,,6.129e-83
203.046,2.314e-80,,,2.314e-80
203.048,7.339e-78,,,7.339e-78
203.049,1.224e-76,,,1.224e-76
203.051,2.988e-74,,,2.988e-74
203.053,6.126e-72,,,6.126e-72
203.054,8.215e-71,,,8.215e-71
203.056,1.296e-68,,,1.296e-68
203.058,1.718e-66,,,1.718e-66
203.059,1.852e-65,,,1.852e-65
203.061,1.889e-63,,,1.889e-63
203.063,1.618e-61,,,1.618e-61
203.064,1.403e-60,,,1.403e-60
203.066,9.248e-59,,,9.248e-59
203.068,5.121e-57,,,5.121e-57
203.069,3.569e-56,,,3.569e-56
203.071,1.521e-54,,,1.521e-54
203.073,5.445e-53,,,5.445e-53
203.074,3.051e-52,,,3.051e-52
203.076,8.406e-51,,,8.406e-51
203.078,1.945e-49,,,1.945e-49
203.079,8.762e-49,,,8.762e-49
203.081,1.560e-47,,,1.560e-47
203.083,2.334e-46,,,2.334e-46
203.084,8.454e-46,,,8.454e-46
203.086,9.732e-45,,,9.732e-45
203.088,9.409e-44,,,9.409e-44
203.089,2.740e-43,,,2.740e-43
203.091,2.039e-42,,,2.039e-42
203.093,1.274e-41,,,1.274e-41
203.094,2.984e-41,,,2.984e-41
203.096,1.435e-40,,,1.435e-40
203.098,5.798e-40,,,5.798e-40
203.099,1.092e-39,,,1.092e-39
203.101,3.394e-39,,,3.394e-39
203.103,8.863e-39,,,8.863e-39
203.104,1.342e-38,,,1.342e-38
203.106,2.696e-38,,,2.696e-38
203.108,4.552e-38,,,4.552e-38
203.109,5.539e-38,,,5.539e-38
203.111,7.197e-38,,,7.197e-38
203.113,7.853e-38,,,7.853e-38
203.114,7.684e-38,,,7.684e-38
203.116,6.453e-38,,,6.453e-38
203.118,4.552e-38,,,4.552e-38
203.119,3.581e-38,,,3.581e-38
203.121,1.944e-38,,,1.944e-38
203.123,8.863e-39,,,8.863e-39
203.124,5.606e-39,,,5.606e-39
203.126,1.967e-39,,,1.967e-39
203.128,5.798e-40,,,5.798e-40
203.129,2.948e-40,,,2.948e-40
203.131,6.689e-41,,,6.689e-41
203.133,1.274e-41,,,1.274e-41
203.134,5.210e-42,,,5.210e-42
203.136,7.640e-43,,,7.640e-43
203.138,9.409e-44,,,9.409e-44
203.139,3.093e-44,,,3.093e-44
203.141,2.932e-45,,,2.932e-45
203.143,2.334e-46,,,2.334e-46
203.144,6.168e-47,,,6.168e-47
203.146,3.779e-48,,,3.779e-48
203.148,1.945e-49,,,1.945e-49
203.149,4.132e-50,,,4.132e-50
203.151,1.637e-51,,,1.637e-51
203.153,5.445e-53,,,5.445e-53
203.154,9.302e-54,,,9.302e-54
203.156,2.382e-55,,,2.382e-55
203.158,5.121e-57,,,5.121e-57
203.159,7.034e-58,,,7.034e-58
203.161,1.164e-59,,,1.164e-59
203.163,1.618e-61,,,1.618e-61
203.164,1.787e-62,,,1.787e-62
203.166,1.912e-64,,,1.912e-64
203.168,1.718e-66,,,1.718e-66
203.169,1.525e-67,,,1.525e-67
203.171,1.055e-69,,,1.055e-69
203.173,6.126e-72,,,6.126e-72
203.174,4.373e-73,,,4.373e-73
203.176,1.955e-75,,,1.955e-75
203.178,7.339e-78,,,7.339e-78
203.179,4.212e-79,,,4.212e-79
203.181,1.217e-81,,,1.217e-81
203.183,2.954e-84,,,2.954e-84
203.184,1.363e-85,,,1.363e-85
203.186,2.546e-88,,,2.546e-88
203.188,3.995e-91,,,3.995e-91
203.189,1.482e-92,,,1.482e-92
203.191,1.789e-95,,,1.789e-95
203.193,1.815e-98,,,1.815e-98
203.194,5.413e-100,,,5.413e-100
203.196,4.225e-103,,,4.225e-103
203.198,2.770e-106,,,2.770e-106
203.199,6.642e-108,,,6.642e-108
203.201,3.351e-111,,,3.351e-111
203.203,1.420e-114,,,1.420e-114
203.204,2.738e-116,,,2.738e-116
203.206,8.930e-120,,,8.930e-120
203.208,2.446e-123,,,2.446e-123
203.209,3.792e-125,,,3.792e-125
203.211,7.995e-129,,,7.995e-129
203.213,1.416e-132,,,1.416e-132
203.489,2.662e-134,,,2.662e-134
203.491,1.575e-130,,,1.575e-130
203.492,1.135e-128,,,1.135e-128
203.494,5.174e-125,,,5.174e-125
203.496,1.983e-121,,,1.983e-121
203.497,1.150e-119,,,1.150e-119
203.499,3.396e-116,,,3.396e-116
203.501,8.428e-113,,,8.428e-113
203.502,3.934e-111,,,3.934e-111
203.504,7.525e-108,,,7.525e-108
203.506,1.210e-104,,,1.210e-104
203.507,4.545e-103,,,4.545e-103
203.509,5.632e-100,,,5.632e-100
203.511,5.865e-97,,,5.865e-97
203.512,1.773e-95,,,1.773e-95
203.514,1.423e-92,,,1.423e-92
203.516,9.600e-90,,,9.600e-90
203.517,2.336e-88,,,2.336e-88
203.519,1.214e-85,,,1.214e-85
203.521,5.306e-83,,,5.306e-83
203.522,1.039e-81,,,1.039e-81
203.524,3.499e-79,,,3.499e-79
203.526,9.902e-77,,,9.902e-77
203.527,1.561e-75,,,1.561e-75
203.529,3.404e-73,,,3.404e-73
203.531,6.241e-71,,,6.241e-71
203.532,7.917e-70,,,7.917e-70
203.534,1.118e-67,,,1.118e-67
203.536,1.328e-65,,,1.328e-65
203.537,1.356e-64,,,1.356e-64
203.539,1.241e-62,,,1.241e-62
203.541,9.543e-61,,,9.543e-61
203.542,7.842e-60,,,7.842e-60
203.544,4.648e-58,,,4.648e-58
203.546,2.316e-56,,,2.316e-56
203.547,1.531e-55,,,1.531e-55
203.549,5.880e-54,,,5.880e-54
203.551,1.897e-52,,,1.897e-52
203.552,1.010e-51,,,1.010e-51
203.554,2.511e-50,,,2.511e-50
203.556,5.250e-49,,,5.250e-49
203.557,2.249e-48,,,2.249e-48
203.559,3.622e-47,,,3.622e-47
203.561,4.905e-46,,,4.905e-46
203.562,1.691e-45,,,1.691e-45
203.564,1.764e-44,,,1.764e-44
203.566,1.547e-43,,,1.547e-43
203.567,4.293e-43,,,4.293e-43
203.569,2.902e-42,,,2.902e-42
203.571,1.648e-41,,,1.648e-41
203.572,3.681e-41,,,3.681e-41
203.574,1.611e-40,,,1.611e-40
203.576,5.929e-40,,,5.929e-40
203.577,1.066e-39,,,1.066e-39
203.579,3.022e-39,,,3.022e-39
203.581,7.202e-39,,,7.202e-39
203.582,1.042e-38,,,1.042e-38
203.584,1.913e-38,,,1.913e-38
203.586,2.954e-38,,,2.954e-38
203.587,3.439e-38,,,3.439e-38
203.589,4.091e-38,,,4.091e-38
203.591,4.091e-38,,,4.091e-38
203.592,3.833e-38,,,3.833e-38
203.594,2.954e-38,,,2.954e-38
203.596,1.913e-38,,,1.913e-38
203.597,1.443e-38,,,1.443e-38
203.599,7.202e-39,,,7.202e-39
203.601,3.022e-39,,,3.022e-39
203.602,1.834e-39,,,1.834e-39
203.604,5.929e-40,,,5.929e-40
203.606,1.611e-40,,,1.611e-40
203.607,7.871e-41,,,7.871e-41
203.609,1.648e-41,,,1.648e-41
203.611,2.902e-42,,,2.902e-42
203.612,1.141e-42,,,1.141e-42
203.614,1.547e-43,,,1.547e-43
203.616,1.764e-44,,,1.764e-44
203.617,5.582e-45,,,5.582e-45
203.619,4.905e-46,,,4.905e-46
203.621,3.622e-47,,,3.622e-47
203.622,9.224e-48,,,9.224e-48
203.624,5.250e-49,,,5.250e-49
203.626,2.511e-50,,,2.511e-50
203.627,5.147e-51,,,5.147e-51
203.629,1.897e-52,,,1.897e-52
203.631,5.880e-54,,,5.880e-54
203.632,9.698e-55,,,9.698e-55
203.634,2.316e-56,,,2.316e-56
203.636,4.648e-58,,,4.648e-58
203.637,6.170e-59,,,6.170e-59
203.639,9.543e-61,,,9.543e-61
203.641,1.241e-62,,,1.241e-62
203.642,1.326e-63,,,1.326e-63
203.644,1.328e-65,,,1.328e-65
203.646,1.118e-67,,,1.118e-67
203.647,9.616e-69,,,9.616e-69
203.649,6.241e-71,,,6.241e-71
203.651,3.404e-73,,,3.404e-73
203.652,2.356e-74,,,2.356e-74
203.654,9.902e-77,,,9.902e-77
203.656,3.499e-79,,,3.499e-79
203.657,1.949e-80,,,1.949e-80
203.659,5.306e-83,,,5.306e-83
203.661,1.214e-85,,,1.214e-85
203.662,5.443e-87,,,5.443e-87
203.664,9.600e-90,,,9.600e-90
203.666,1.423e-92,,,1.423e-92
203.667,5.134e-94,,,5.134e-94
203.669,5.865e-97,,,5.865e-97
203.671,5.632e-100,,,5.632e-100
203.672,1.635e-101,,,1.635e-101
203.674,1.210e-104,,,1.210e-104
203.676,7.525e-108,,,7.525e-108
203.677,1.758e-109,,,1.758e-109
203.679,8.428e-113,,,8.428e-113
203.681,3.396e-116,,,3.396e-116
203.682,6.386e-118,,,6.386e-118
203.684,3.314e-121,,,3.314e-121
203.686,4.226e-118,,,4.226e-118
203.687,2.231e-116,,,2.231e-116
203.689,5.458e-113,,,5.458e-113
203.691,1.123e-109,,,1.123e-109
203.692,4.772e-108,,,4.772e-108
203.694,7.568e-105,,,7.568e-105
203.696,1.009e-101,,,1.009e-101
203.697,3.453e-100,,,3.453e-100
203.699,3.551e-97,,,3.551e-97
203.701,3.069e-94,,,3.069e-94
203.702,8.457e-93,,,8.457e-93
203.704,5.636e-90,,,5.636e-90
203.706,3.159e-87,,,3.159e-87
203.707,7.006e-86,,,7.006e-86
203.709,3.027e-83,,,3.027e-83
203.711,1.100e-80,,,1.100e-80
203.712,1.964e-79,,,1.964e-79
203.714,5.501e-77,,,5.501e-77
203.716,1.296e-74,,,1.296e-74
203.717,1.863e-73,,,1.863e-73
203.719,3.383e-71,,,3.383e-71
203.721,5.164e-69,,,5.164e-69
203.722,5.979e-68,,,5.979e-68
203.724,7.037e-66,,,7.037e-66
203.726,6.964e-64,,,6.964e-64
203.727,6.492e-63,,,6.492e-63
203.729,4.953e-61,,,4.953e-61
203.731,3.178e-59,,,3.178e-59
203.732,2.385e-58,,,2.385e-58
203.734,1.180e-56,,,1.180e-56
203.736,4.907e-55,,,4.907e-55
203.737,2.965e-54,,,2.965e-54
203.739,9.507e-53,,,9.507e-53
203.741,2.563e-51,,,2.563e-51
203.742,1.247e-50,,,1.247e-50
203.744,2.592e-49,,,2.592e-49
203.746,4.530e-48,,,4.530e-48
203.747,1.775e-47,,,1.775e-47
203.749,2.391e-46,,,2.391e-46
203.751,2.709e-45,,,2.709e-45
203.752,8.546e-45,,,8.546e-45
203.754,7.465e-44,,,7.465e-44
203.756,5.482e-43,,,5.482e-43
203.757,1.392e-42,,,1.392e-42
203.759,7.884e-42,,,7.884e-42
203.761,3.754e-41,,,3.754e-41
203.762,7.675e-41,,,7.675e-41
203.764,2.817e-40,,,2.817e-40
203.766,8.695e-40,,,8.695e-40
203.767,1.431e-39,,,1.431e-39
203.769,3.406e-39,,,3.406e-39
203.771,6.815e-39,,,6.815e-39
203.772,9.033e-39,,,9.033e-39
203.774,1.393e-38,,,1.393e-38
203.776,1.807e-38,,,1.807e-38
203.777,1.929e-38,,,1.929e-38
203.779,1.929e-38,,,1.929e-38
203.781,1.622e-38,,,1.622e-38
203.782,1.393e-38,,,1.393e-38
203.784,9.033e-39,,,9.033e-39
203.786,4.924e-39,,,4.924e-39
203.787,3.406e-39,,,3.406e-39
203.789,1.431e-39,,,1.431e-39
203.791,5.058e-40,,,5.058e-40
203.792,2.817e-40,,,2.817e-40
203.794,7.675e-41,,,7.675e-41
203.796,1.758e-41,,,1.758e-41
203.797,7.884e-42,,,7.884e-42
203.799,1.392e-42,,,1.392e-42
203.801,2.067e-43,,,2.067e-43
203.802,7.465e-44,,,7.465e-44
203.804,8.546e-45,,,8.546e-45
203.806,8.226e-46,,,8.226e-46
203.807,2.391e-46,,,2.391e-46
203.809,1.775e-47,,,1.775e-47
203.811,1.107e-48,,,1.107e-48
203.812,2.592e-49,,,2.592e-49
203.814,1.247e-50,,,1.247e-50
203.816,5.045e-52,,,5.045e-52
203.817,9.507e-53,,,9.507e-53
203.819,2.965e-54,,,2.965e-54
203.821,7.775e-56,,,7.775e-56
203.822,1.180e-56,,,1.180e-56
203.824,2.385e-58,,,2.385e-58
203.826,4.055e-60,,,4.055e-60
