Wavelength (nm),Sum(calc),Si I (3.4e-1),Si II (6.6e-1),Si III (3.0e-5)
207.179,1.679e+2,2.685e-20,1.679e+2,2.098e-33
207.184,2.706e+2,2.683e-20,2.706e+2,2.040e-33
207.189,3.883e+2,2.681e-20,3.883e+2,1.982e-33
207.194,4.959e+2,2.680e-20,4.959e+2,1.924e-33
207.199,5.636e+2,2.678e-20,5.636e+2,1.865e-33
207.204,5.703e+2,2.676e-20,5.703e+2,1.807e-33
207.209,5.136e+2,2.674e-20,5.136e+2,1.749e-33
207.214,4.121e+2,2.672e-20,4.121e+2,1.691e-33
207.219,2.956e+2,2.670e-20,2.956e+2,1.633e-33
207.224,1.926e+2,2.668e-20,1.926e+2,1.574e-33
207.229,1.223e+2,2.667e-20,1.223e+2,1.516e-33
207.234,9.448e+1,2.665e-20,9.448e+1,1.458e-33
207.239,1.141e+2,2.663e-20,1.141e+2,1.400e-33
207.244,1.846e+2,2.661e-20,1.846e+2,1.341e-33
207.249,3.057e+2,2.659e-20,3.057e+2,1.283e-33
207.254,4.656e+2,2.657e-20,4.656e+2,1.225e-33
207.259,6.356e+2,2.655e-20,6.356e+2,1.167e-33
207.264,7.734e+2,2.654e-20,7.734e+2,1.108e-33
207.269,8.381e+2,2.652e-20,8.381e+2,1.050e-33
207.274,8.084e+2,2.650e-20,8.084e+2,9.918e-34
207.279,6.941e+2,2.648e-20,6.941e+2,9.336e-34
207.284,5.305e+2,2.646e-20,5.305e+2,8.754e-34
207.289,3.610e+2,2.644e-20,3.610e+2,8.171e-34
207.294,2.186e+2,2.642e-20,2.186e+2,7.589e-34
207.299,1.179e+2,2.641e-20,1.179e+2,7.006e-34
207.304,5.656e+1,2.639e-20,5.656e+1,6.424e-34
207.309,2.416e+1,2.637e-20,2.416e+1,5.841e-34
207.314,9.187e+0,2.635e-20,9.187e+0,5.259e-34
207.319,3.109e+0,2.633e-20,3.109e+0,4.677e-34
207.324,9.369e-1,2.631e-20,9.369e-1,4.094e-34
207.329,2.513e-1,2.629e-20,2.513e-1,3.512e-34
207.334,5.999e-2,2.628e-20,5.999e-2,2.929e-34
207.339,1.275e-2,2.626e-20,1.275e-2,2.347e-34
207.344,2.411e-3,2.624e-20,2.411e-3,1.764e-34
207.349,4.061e-4,2.622e-20,4.061e-4,1.182e-34
207.354,6.086e-5,2.620e-20,6.086e-5,4.181e-33
207.359,8.121e-6,2.618e-20,8.121e-6,1.275e-31
207.364,9.645e-7,2.616e-20,9.645e-7,3.462e-30
207.369,1.020e-7,2.615e-20,1.020e-7,8.377e-29
207.374,9.595e-9,2.613e-20,9.595e-9,1.806e-27
207.379,8.038e-10,2.611e-20,8.038e-10,3.470e-26
207.384,5.993e-11,2.609e-20,5.993e-11,5.939e-25
207.389,3.978e-12,2.607e-20,3.978e-12,9.060e-24
207.394,2.350e-13,2.605e-20,2.350e-13,1.232e-22
207.399,1.236e-14,2.603e-20,1.236e-14,1.492e-21
207.404,5.787e-16,2.602e-20,5.787e-16,1.611e-20
207.409,2.427e-17,2.600e-20,2.412e-17,1.551e-19
207.414,2.225e-18,2.598e-20,8.946e-19,1.330e-18
207.419,1.021e-17,2.596e-20,2.954e-20,1.018e-17
207.424,6.940e-17,2.594e-20,8.682e-22,6.940e-17
207.429,4.220e-16,2.592e-20,8.679e-22,4.220e-16
207.434,2.288e-15,2.590e-20,8.676e-22,2.288e-15
207.439,1.107e-14,2.589e-20,8.673e-22,1.107e-14
207.444,4.774e-14,2.587e-20,8.670e-22,4.774e-14
207.449,1.837e-13,2.585e-20,8.668e-22,1.837e-13
207.454,6.304e-13,2.583e-20,8.665e-22,6.304e-13
207.459,1.931e-12,2.581e-20,8.662e-22,1.931e-12
207.464,5.276e-12,2.579e-20,8.659e-22,5.276e-12
207.469,1.286e-11,2.577e-20,8.656e-22,1.286e-11
207.474,2.799e-11,2.576e-20,8.654e-22,2.799e-11
207.479,5.437e-11,2.574e-20,8.651e-22,5.437e-11
207.484,9.425e-11,2.572e-20,8.648e-22,9.425e-11
207.489,1.458e-10,2.570e-20,8.645e-22,1.458e-10
207.494,2.015e-10,2.568e-20,8.643e-22,2.015e-10
207.499,2.484e-10,2.566e-20,8.640e-22,2.484e-10
207.504,2.735e-10,2.564e-20,8.637e-22,2.735e-10
207.509,2.688e-10,2.563e-20,8.634e-22,2.688e-10
207.514,2.359e-10,2.561e-20,8.631e-22,2.359e-10
207.519,1.848e-10,2.559e-20,8.629e-22,1.848e-10
207.524,1.292e-10,2.557e-20,8.626e-22,1.292e-10
207.529,8.068e-11,2.555e-20,8.623e-22,8.068e-11
207.534,4.496e-11,2.553e-20,8.620e-22,4.496e-11
207.538,2.596e-11,2.552e-20,8.618e-22,2.596e-11
207.543,1.179e-11,2.550e-20,8.615e-22,1.179e-11
207.548,4.780e-12,2.548e-20,8.612e-22,4.780e-12
207.553,1.729e-12,2.546e-20,8.610e-22,1.729e-12
207.558,5.584e-13,2.544e-20,8.607e-22,5.584e-13
207.563,1.609e-13,2.543e-20,8.604e-22,1.609e-13
207.568,4.134e-14,2.541e-20,8.601e-22,4.134e-14
207.573,9.479e-15,2.539e-20,8.598e-22,9.479e-15
207.578,1.939e-15,2.537e-20,8.596e-22,1.939e-15
207.583,3.537e-16,2.535e-20,8.593e-22,3.537e-16
207.588,5.754e-17,2.533e-20,8.590e-22,5.754e-17
207.593,8.348e-18,2.531e-20,8.587e-22,8.348e-18
207.598,1.080e-18,2.530e-20,8.584e-22,1.080e-18
207.603,1.245e-19,2.528e-20,8.582e-22,1.245e-19
207.608,1.280e-20,2.526e-20,8.579e-22,1.280e-20
207.613,1.174e-21,2.524e-20,8.576e-22,1.174e-21
207.618,9.587e-23,2.522e-20,8.573e-22,9.587e-23
207.623,6.981e-24,2.520e-20,8.570e-22,6.981e-24
207.628,4.530e-25,2.518e-20,8.568e-22,4.530e-25
207.633,2.619e-26,2.517e-20,8.565e-22,2.619e-26
207.638,1.350e-27,2.515e-20,8.562e-22,1.350e-27
207.643,6.197e-29,2.513e-20,8.559e-22,6.197e-29
207.648,2.535e-30,2.511e-20,8.556e-22,2.535e-30
207.653,9.239e-32,2.509e-20,8.554e-22,9.239e-32
207.658,3.000e-33,2.507e-20,8.551e-22,3.000e-33
207.663,8.263e-35,2.505e-20,8.548e-22,8.263e-35
212.139,8.432e-21,8.432e-21,6.047e-22,5.447e-35
212.144,2.777e-19,2.777e-19,6.045e-22,5.444e-35
212.149,8.185e-18,8.185e-18,6.042e-22,5.441e-35
212.154,2.159e-16,2.159e-16,6.039e-22,5.438e-35
212.159,5.098e-15,5.098e-15,6.036e-22,5.435e-35
212.164,1.077e-13,1.077e-13,6.033e-22,5.432e-35
212.169,2.037e-12,2.037e-12,6.031e-22,5.429e-35
212.174,3.449e-11,3.449e-11,6.028e-22,5.425e-35
212.179,5.224e-10,5.224e-10,6.025e-22,5.422e-35
212.184,7.083e-9,7.083e-9,6.022e-22,5.419e-35
212.188,5.264e-8,5.264e-8,6.020e-22,5.417e-35
212.193,5.845e-7,5.845e-7,6.017e-22,5.413e-35
212.198,5.809e-6,5.809e-6,6.015e-22,5.410e-35
212.203,5.167e-5,5.167e-5,6.012e-22,5.407e-35
212.208,4.113e-4,4.113e-4,6.009e-22,5.404e-35
212.213,2.931e-3,2.931e-3,6.006e-22,5.401e-35
212.218,1.869e-2,1.869e-2,6.003e-22,5.398e-35
212.223,1.066e-1,1.066e-1,6.001e-22,5.395e-35
212.228,5.447e-1,5.447e-1,5.998e-22,5.391e-35
212.233,2.490e+0,2.490e+0,5.995e-22,5.388e-35
212.238,1.019e+1,1.019e+1,5.992e-22,5.385e-35
212.243,3.731e+1,3.731e+1,5.989e-22,5.382e-35
212.248,1.223e+2,1.223e+2,5.987e-22,5.379e-35
212.253,3.586e+2,3.586e+2,5.984e-22,5.376e-35
212.258,9.415e+2,9.415e+2,5.981e-22,5.373e-35
212.263,2.212e+3,2.212e+3,5.978e-22,5.369e-35
212.268,4.651e+3,4.651e+3,5.975e-22,5.366e-35
212.273,8.754e+3,8.754e+3,5.973e-22,5.363e-35
212.278,1.475e+4,1.475e+4,5.970e-22,5.360e-35
212.283,2.223e+4,2.223e+4,5.967e-22,5.357e-35
212.288,2.999e+4,2.999e+4,5.964e-22,5.354e-35
212.293,3.622e+4,3.622e+4,5.961e-22,5.351e-35
212.298,3.914e+4,3.914e+4,5.959e-22,5.347e-35
212.303,3.786e+4,3.786e+4,5.956e-22,5.344e-35
212.308,3.277e+4,3.277e+4,5.953e-22,5.341e-35
212.313,2.539e+4,2.539e+4,5.950e-22,5.338e-35
212.318,1.761e+4,1.761e+4,5.947e-22,5.335e-35
212.323,1.093e+4,1.093e+4,5.945e-22,5.332e-35
212.328,6.071e+3,6.071e+3,5.942e-22,5.328e-35
212.333,3.019e+3,3.019e+3,5.939e-22,5.325e-35
212.338,1.347e+3,1.347e+3,5.936e-22,5.322e-35
212.343,5.546e+2,5.546e+2,5.933e-22,5.319e-35
212.348,2.777e+2,2.777e+2,5.931e-22,5.316e-35
212.353,4.015e+2,4.015e+2,5.928e-22,5.313e-35
212.358,1.209e+3,1.209e+3,5.925e-22,5.310e-35
212.363,3.736e+3,3.736e+3,5.922e-22,5.306e-35
212.368,1.046e+4,1.046e+4,5.920e-22,5.303e-35
212.373,2.624e+4,2.624e+4,5.917e-22,5.300e-35
212.378,5.892e+4,5.892e+4,5.914e-22,5.297e-35
212.383,1.184e+5,1.184e+5,5.911e-22,5.294e-35
212.388,2.131e+5,2.131e+5,5.908e-22,5.291e-35
212.393,3.432e+5,3.432e+5,5.906e-22,5.288e-35
212.398,4.947e+5,4.947e+5,5.903e-22,5.284e-35
212.403,6.383e+5,6.383e+5,5.900e-22,5.281e-35
212.408,7.372e+5,7.372e+5,5.897e-22,5.278e-35
212.413,7.621e+5,7.621e+5,5.894e-22,5.275e-35
212.418,7.052e+5,7.052e+5,5.892e-22,5.272e-35
212.423,5.841e+5,5.841e+5,5.889e-22,5.269e-35
212.428,4.331e+5,4.331e+5,5.886e-22,5.266e-35
212.433,2.874e+5,2.874e+5,5.883e-22,5.262e-35
212.438,1.707e+5,1.707e+5,5.880e-22,5.259e-35
212.443,9.078e+4,9.078e+4,5.878e-22,5.256e-35
212.448,4.320e+4,4.320e+4,5.875e-22,5.253e-35
212.453,1.841e+4,1.841e+4,5.872e-22,5.250e-35
212.458,7.018e+3,7.018e+3,5.869e-22,5.247e-35
212.463,2.395e+3,2.395e+3,5.866e-22,5.244e-35
212.468,7.318e+2,7.318e+2,5.864e-22,5.240e-35
212.473,2.001e+2,2.001e+2,5.861e-22,5.237e-35
212.478,4.899e+1,4.899e+1,5.858e-22,5.234e-35
212.483,1.073e+1,1.073e+1,5.855e-22,5.231e-35
212.488,2.105e+0,2.105e+0,5.852e-22,5.228e-35
212.493,3.695e-1,3.695e-1,5.850e-22,5.225e-35
212.498,5.807e-2,5.807e-2,5.847e-22,5.222e-35
212.503,8.167e-3,8.167e-3,5.844e-22,5.218e-35
212.508,1.028e-3,1.028e-3,5.841e-22,5.215e-35
212.513,1.159e-4,1.159e-4,5.839e-22,5.212e-35
212.518,1.169e-5,1.169e-5,5.836e-22,5.209e-35
212.523,1.055e-6,1.055e-6,5.833e-22,5.206e-35
212.528,8.528e-8,8.528e-8,5.830e-22,5.203e-35
212.533,6.169e-9,6.169e-9,5.827e-22,5.200e-35
212.538,3.995e-10,3.995e-10,5.825e-22,5.196e-35
212.543,2.315e-11,2.315e-11,5.822e-22,5.193e-35
212.548,1.201e-12,1.201e-12,5.819e-22,5.190e-35
212.553,5.578e-14,5.578e-14,5.816e-22,5.187e-35
212.558,2.318e-15,2.318e-15,5.813e-22,5.184e-35
212.563,8.625e-17,8.625e-17,5.811e-22,5.181e-35
212.568,2.873e-18,2.873e-18,5.808e-22,5.177e-35
216.878,2.466e-35,1.440e-18,3.400e-22,2.466e-35
216.883,7.286e-34,1.438e-18,3.397e-22,7.286e-34
216.888,1.936e-32,1.437e-18,3.394e-22,1.936e-32
216.893,4.626e-31,1.435e-18,3.392e-22,4.626e-31
216.898,9.941e-30,1.433e-18,3.389e-22,9.941e-30
216.903,1.921e-28,1.432e-18,3.386e-22,1.921e-28
216.908,3.339e-27,1.430e-18,3.383e-22,3.339e-27
216.913,5.218e-26,1.428e-18,3.380e-22,5.218e-26
216.918,7.334e-25,1.427e-18,3.378e-22,7.334e-25
216.923,9.269e-24,1.425e-18,3.375e-22,9.269e-24
216.928,1.054e-22,1.423e-18,3.372e-22,1.054e-22
216.933,1.077e-21,1.422e-18,3.369e-22,1.077e-21
216.938,9.900e-21,1.420e-18,3.366e-22,9.900e-21
216.943,8.184e-20,1.418e-18,3.364e-22,8.184e-20
216.948,6.084e-19,1.417e-18,3.361e-22,6.084e-19
216.953,4.068e-18,1.415e-18,3.358e-22,4.068e-18
216.958,2.446e-17,1.413e-18,3.355e-22,2.446e-17
216.963,1.322e-16,1.412e-18,3.352e-22,1.322e-16
216.968,6.430e-16,1.410e-18,3.350e-22,6.430e-16
216.973,2.812e-15,1.408e-18,3.347e-22,2.812e-15
216.978,1.106e-14,1.407e-18,3.344e-22,1.106e-14
216.983,3.910e-14,1.405e-18,3.341e-22,3.910e-14
216.988,1.243e-13,1.403e-18,3.338e-22,1.243e-13
216.993,3.556e-13,1.402e-18,3.336e-22,3.556e-13
216.998,9.147e-13,1.400e-18,3.333e-22,9.147e-13
217.003,2.116e-12,1.398e-18,3.330e-22,2.116e-12
217.008,4.401e-12,1.397e-18,3.327e-22,4.401e-12
217.013,8.232e-12,1.395e-18,3.324e-22,8.232e-12
217.018,1.385e-11,1.393e-18,3.322e-22,1.385e-11
217.023,2.095e-11,1.392e-18,3.319e-22,2.095e-11
217.028,2.850e-11,1.390e-18,3.316e-22,2.850e-11
217.033,3.487e-11,1.388e-18,3.313e-22,3.487e-11
217.038,3.836e-11,1.387e-18,3.311e-22,3.836e-11
217.043,3.796e-11,1.385e-18,3.308e-22,3.796e-11
217.048,3.377e-11,1.383e-18,3.305e-22,3.377e-11
217.053,2.703e-11,1.382e-18,3.302e-22,2.703e-11
217.058,1.945e-11,1.380e-18,3.299e-22,1.945e-11
217.063,1.259e-11,1.378e-18,3.297e-22,1.259e-11
217.068,7.325e-12,1.377e-18,3.294e-22,7.325e-12
217.073,3.833e-12,1.375e-18,3.291e-22,3.833e-12
217.078,1.804e-12,1.373e-18,3.288e-22,1.804e-12
217.083,7.647e-13,1.372e-18,3.285e-22,7.647e-13
217.088,2.951e-13,1.370e-18,3.283e-22,2.951e-13
217.093,1.173e-13,1.369e-18,3.280e-22,1.173e-13
217.098,9.497e-14,1.367e-18,3.277e-22,9.497e-14
217.103,2.172e-13,1.365e-18,3.274e-22,2.172e-13
217.108,6.112e-13,1.364e-18,3.271e-22,6.112e-13
217.113,1.599e-12,1.362e-18,3.269e-22,1.599e-12
217.118,3.774e-12,1.360e-18,3.266e-22,3.774e-12
217.123,8.011e-12,1.359e-18,3.263e-22,8.011e-12
217.128,1.530e-11,1.357e-18,3.260e-22,1.530e-11
217.133,2.627e-11,1.355e-18,3.257e-22,2.627e-11
217.138,4.057e-11,1.354e-18,3.255e-22,4.057e-11
217.143,5.636e-11,1.352e-18,3.252e-22,5.636e-11
217.148,7.042e-11,1.350e-18,3.249e-22,7.042e-11
217.153,7.913e-11,1.349e-18,3.246e-22,7.913e-11
217.158,7.997e-11,1.347e-18,3.243e-22,7.997e-11
217.163,7.269e-11,1.345e-18,3.241e-22,7.269e-11
217.168,5.943e-11,1.344e-18,3.238e-22,5.943e-11
217.173,4.370e-11,1.342e-18,3.235e-22,4.370e-11
217.178,2.890e-11,1.340e-18,3.232e-22,2.890e-11
217.183,1.719e-11,1.339e-18,3.230e-22,1.719e-11
217.188,9.195e-12,1.337e-18,3.227e-22,9.195e-12
217.193,4.424e-12,1.335e-18,3.224e-22,4.424e-12
217.198,1.914e-12,1.334e-18,3.221e-22,1.914e-12
217.203,7.451e-13,1.332e-18,3.218e-22,7.451e-13
217.208,2.608e-13,1.330e-18,3.216e-22,2.608e-13
217.213,8.211e-14,1.329e-18,3.213e-22,8.211e-14
217.218,2.325e-14,1.327e-18,3.210e-22,2.325e-14
217.223,5.921e-15,1.325e-18,3.207e-22,5.921e-15
217.228,1.356e-15,1.324e-18,3.204e-22,1.356e-15
217.233,2.794e-16,1.322e-18,3.202e-22,2.794e-16
217.238,5.177e-17,1.320e-18,3.199e-22,5.177e-17
217.243,8.627e-18,1.319e-18,3.196e-22,8.627e-18
217.248,1.293e-18,1.317e-18,3.193e-22,1.293e-18
217.253,1.743e-19,1.315e-18,3.190e-22,1.743e-19
217.258,2.113e-20,1.314e-18,3.188e-22,2.113e-20
217.263,2.304e-21,1.312e-18,3.185e-22,2.304e-21
217.268,2.260e-22,1.310e-18,3.182e-22,2.260e-22
217.273,1.993e-23,1.309e-18,3.179e-22,1.993e-23
217.278,1.581e-24,1.307e-18,3.176e-22,1.581e-24
217.283,1.128e-25,1.305e-18,3.174e-22,1.128e-25
217.288,7.241e-27,1.304e-18,3.171e-22,7.241e-27
217.293,4.179e-28,1.302e-18,3.168e-22,4.179e-28
217.297,3.954e-29,1.301e-18,3.166e-22,3.954e-29
217.302,1.885e-30,1.299e-18,3.163e-22,1.885e-30
217.307,8.087e-32,1.297e-18,3.160e-22,8.087e-32
217.312,3.120e-33,1.296e-18,3.157e-22,3.120e-33
217.432,6.613e-35,1.256e-18,3.090e-22,6.613e-35
217.437,1.880e-33,1.254e-18,3.088e-22,1.880e-33
217.442,4.811e-32,1.253e-18,3.085e-22,4.811e-32
217.447,1.108e-30,1.251e-18,3.082e-22,1.108e-30
217.452,2.294e-29,1.249e-18,3.079e-22,2.294e-29
217.457,4.276e-28,1.248e-18,3.076e-22,4.276e-28
217.462,7.171e-27,1.246e-18,3.074e-22,7.171e-27
217.467,1.082e-25,1.244e-18,3.071e-22,1.082e-25
217.472,1.469e-24,1.243e-18,3.068e-22,1.469e-24
217.477,1.795e-23,1.241e-18,3.065e-22,1.795e-23
217.482,1.973e-22,1.239e-18,3.062e-22,1.973e-22
217.487,1.951e-21,1.238e-18,3.060e-22,1.951e-21
217.492,1.737e-20,1.236e-18,3.057e-22,1.737e-20
217.497,1.391e-19,1.234e-18,3.054e-22,1.391e-19
217.502,1.002e-18,1.233e-18,3.051e-22,1.002e-18
217.507,6.496e-18,1.231e-18,3.048e-22,6.496e-18
217.512,3.789e-17,1.229e-18,3.046e-22,3.789e-17
217.517,1.989e-16,1.228e-18,3.043e-22,1.989e-16
217.522,9.393e-16,1.226e-18,3.040e-22,9.393e-16
217.527,3.991e-15,1.224e-18,3.037e-22,3.991e-15
217.532,1.526e-14,1.223e-18,3.035e-22,1.526e-14
217.537,5.250e-14,1.221e-18,3.032e-22,5.250e-14
217.542,1.625e-13,1.219e-18,3.029e-22,1.625e-13
217.547,4.527e-13,1.218e-18,3.026e-22,4.527e-13
217.552,1.134e-12,1.216e-18,3.023e-22,1.134e-12
217.557,2.558e-12,1.214e-18,3.021e-22,2.558e-12
217.562,5.191e-12,1.213e-18,3.018e-22,5.191e-12
217.567,9.476e-12,1.211e-18,3.015e-22,9.476e-12
217.572,1.557e-11,1.209e-18,3.012e-22,1.557e-11
217.577,2.301e-11,1.208e-18,3.009e-22,2.301e-11
217.582,3.060e-11,1.206e-18,3.007e-22,3.060e-11
217.587,3.662e-11,1.204e-18,3.004e-22,3.662e-11
217.592,3.943e-11,1.203e-18,3.001e-22,3.943e-11
217.597,3.820e-11,1.201e-18,2.998e-22,3.820e-11
217.602,3.330e-11,1.199e-18,2.995e-22,3.330e-11
217.607,2.612e-11,1.198e-18,2.993e-22,2.612e-11
217.612,1.843e-11,1.196e-18,2.990e-22,1.843e-11
217.617,1.171e-11,1.194e-18,2.987e-22,1.171e-11
217.622,6.714e-12,1.193e-18,2.984e-22,6.714e-12
217.627,3.540e-12,1.191e-18,2.981e-22,3.540e-12
217.632,1.956e-12,1.189e-18,2.979e-22,1.956e-12
217.637,1.841e-12,1.188e-18,2.976e-22,1.841e-12
217.642,3.669e-12,1.186e-18,2.973e-22,3.669e-12
217.647,9.020e-12,1.184e-18,2.970e-22,9.020e-12
217.652,2.103e-11,1.183e-18,2.967e-22,2.103e-11
217.657,4.443e-11,1.181e-18,2.965e-22,4.443e-11
217.662,8.456e-11,1.179e-18,2.962e-22,8.456e-11
217.667,1.448e-10,1.178e-18,2.959e-22,1.448e-10
217.672,2.232e-10,1.176e-18,2.956e-22,2.232e-10
217.677,3.096e-10,1.174e-18,2.954e-22,3.096e-10
217.682,3.864e-10,1.173e-18,2.951e-22,3.864e-10
217.687,4.339e-10,1.171e-18,2.948e-22,4.339e-10
217.692,4.385e-10,1.169e-18,2.945e-22,4.385e-10
217.697,3.988e-10,1.168e-18,2.942e-22,3.988e-10
217.702,3.264e-10,1.166e-18,2.940e-22,3.264e-10
217.707,2.403e-10,1.164e-18,2.937e-22,2.403e-10
217.712,1.593e-10,1.163e-18,2.934e-22,1.593e-10
217.717,9.497e-11,1.161e-18,2.931e-22,9.497e-11
217.722,5.096e-11,1.159e-18,2.928e-22,5.096e-11
217.727,2.461e-11,1.158e-18,2.926e-22,2.461e-11
217.732,1.069e-11,1.156e-18,2.923e-22,1.069e-11
217.737,4.181e-12,1.154e-18,2.920e-22,4.181e-12
217.742,1.471e-12,1.153e-18,2.917e-22,1.471e-12
217.747,4.657e-13,1.151e-18,2.914e-22,4.657e-13
217.752,1.327e-13,1.149e-18,2.912e-22,1.327e-13
217.757,3.402e-14,1.148e-18,2.909e-22,3.402e-14
217.761,1.061e-14,1.146e-18,2.907e-22,1.061e-14
217.766,2.250e-15,1.145e-18,2.904e-22,2.250e-15
217.771,4.294e-16,1.143e-18,2.901e-22,4.294e-16
217.776,7.373e-17,1.141e-18,2.898e-22,7.373e-17
217.781,1.139e-17,1.140e-18,2.895e-22,1.139e-17
217.786,1.584e-18,1.138e-18,2.893e-22,1.584e-18
217.791,1.981e-19,1.137e-18,2.890e-22,1.981e-19
217.796,2.231e-20,1.135e-18,2.887e-22,2.231e-20
217.801,2.260e-21,1.133e-18,2.884e-22,2.260e-21
217.806,2.060e-22,1.132e-18,2.881e-22,2.060e-22
217.811,1.690e-23,1.130e-18,2.879e-22,1.690e-23
217.816,1.248e-24,1.128e-18,2.876e-22,1.248e-24
217.821,8.289e-26,1.127e-18,2.873e-22,8.289e-26
217.826,4.955e-27,1.125e-18,2.870e-22,4.955e-27
217.831,2.666e-28,1.123e-18,2.867e-22,2.666e-28
217.836,1.290e-29,1.122e-18,2.865e-22,1.290e-29
217.841,5.620e-31,1.120e-18,2.862e-22,5.620e-31
217.846,2.203e-32,1.118e-18,2.859e-22,2.203e-32
217.921,1.714e-34,1.093e-18,2.817e-22,1.714e-34
217.926,5.009e-33,1.092e-18,2.814e-22,5.009e-33
217.931,1.317e-31,1.090e-18,2.812e-22,1.317e-31
217.936,3.118e-30,1.088e-18,2.809e-22,3.118e-30
217.941,6.646e-29,1.087e-18,2.806e-22,6.646e-29
217.946,1.275e-27,1.085e-18,2.803e-22,1.275e-27
217.951,2.202e-26,1.083e-18,2.800e-22,2.202e-26
217.956,3.423e-25,1.082e-18,2.798e-22,3.423e-25
217.961,4.791e-24,1.080e-18,2.795e-22,4.791e-24
217.966,6.036e-23,1.078e-18,2.792e-22,6.036e-23
217.971,6.846e-22,1.077e-18,2.789e-22,6.846e-22
217.976,6.990e-21,1.075e-18,2.786e-22,6.990e-21
217.981,6.424e-20,1.073e-18,2.784e-22,6.424e-20
217.986,5.315e-19,1.072e-18,2.781e-22,5.315e-19
217.991,3.959e-18,1.070e-18,2.778e-22,3.959e-18
217.996,2.654e-17,1.068e-18,2.775e-22,2.654e-17
218.001,1.602e-16,1.067e-18,2.773e-22,1.602e-16
218.006,8.705e-16,1.065e-18,2.770e-22,8.705e-16
218.011,4.258e-15,1.063e-18,2.767e-22,4.258e-15
218.016,1.875e-14,1.062e-18,2.764e-22,1.875e-14
218.021,7.432e-14,1.060e-18,2.761e-22,7.432e-14
218.026,2.652e-13,1.058e-18,2.759e-22,2.652e-13
218.031,8.518e-13,1.057e-18,2.756e-22,8.518e-13
218.036,2.463e-12,1.055e-18,2.753e-22,2.463e-12
218.041,6.411e-12,1.053e-18,2.750e-22,6.411e-12
218.046,1.502e-11,1.052e-18,2.747e-22,1.502e-11
218.051,3.169e-11,1.050e-18,2.745e-22,3.169e-11
218.056,6.018e-11,1.048e-18,2.742e-22,6.018e-11
218.061,1.029e-10,1.047e-18,2.739e-22,1.029e-10
218.066,1.583e-10,1.045e-18,2.736e-22,1.583e-10
218.071,2.193e-10,1.043e-18,2.733e-22,2.193e-10
218.076,2.735e-10,1.042e-18,2.731e-22,2.735e-10
218.081,3.070e-10,1.040e-18,2.728e-22,3.070e-10
218.086,3.102e-10,1.038e-18,2.725e-22,3.102e-10
218.091,2.822e-10,1.037e-18,2.722e-22,2.822e-10
218.096,2.311e-10,1.035e-18,2.719e-22,2.311e-10
218.101,1.704e-10,1.033e-18,2.717e-22,1.704e-10
218.106,1.131e-10,1.032e-18,2.714e-22,1.131e-10
218.111,6.755e-11,1.030e-18,2.711e-22,6.755e-11
218.116,3.633e-11,1.028e-18,2.708e-22,3.633e-11
218.121,1.759e-11,1.027e-18,2.705e-22,1.759e-11
218.126,7.666e-12,1.025e-18,2.703e-22,7.666e-12
218.131,3.009e-12,1.024e-18,2.700e-22,3.009e-12
218.136,1.068e-12,1.022e-18,2.697e-22,1.068e-12
218.141,3.606e-13,1.020e-18,2.694e-22,3.606e-13
218.146,1.836e-13,1.019e-18,2.691e-22,1.836e-13
218.151,3.220e-13,1.017e-18,2.689e-22,3.220e-13
218.156,9.197e-13,1.015e-18,2.686e-22,9.197e-13
218.161,2.532e-12,1.014e-18,2.683e-22,2.532e-12
218.166,6.310e-12,1.012e-18,2.680e-22,6.310e-12
218.171,1.416e-11,1.010e-18,2.678e-22,1.416e-11
218.176,2.863e-11,1.009e-18,2.675e-22,2.863e-11
218.181,5.209e-11,1.007e-18,2.672e-22,5.209e-11
218.186,8.532e-11,1.005e-18,2.669e-22,8.532e-11
218.191,1.258e-10,1.004e-18,2.666e-22,1.258e-10
218.196,1.671e-10,1.002e-18,2.664e-22,1.671e-10
218.201,1.997e-10,1.000e-18,2.661e-22,1.997e-10
218.206,2.150e-10,9.986e-19,2.658e-22,2.150e-10
218.211,2.083e-10,9.969e-19,2.655e-22,2.083e-10
218.216,1.817e-10,9.953e-19,2.652e-22,1.817e-10
218.221,1.427e-10,9.936e-19,2.650e-22,1.427e-10
218.226,1.009e-10,9.919e-19,2.647e-22,1.009e-10
218.23,7.093e-11,9.906e-19,2.645e-22,7.093e-11
218.235,4.152e-11,9.889e-19,2.642e-22,4.152e-11
218.24,2.188e-11,9.873e-19,2.639e-22,2.188e-11
218.245,1.038e-11,9.856e-19,2.636e-22,1.038e-11
218.25,4.434e-12,9.840e-19,2.633e-22,4.434e-12
218.255,1.705e-12,9.823e-19,2.631e-22,1.705e-12
218.26,5.904e-13,9.806e-19,2.628e-22,5.904e-13
218.265,1.841e-13,9.790e-19,2.625e-22,1.841e-13
218.27,5.166e-14,9.773e-19,2.622e-22,5.166e-14
218.275,1.305e-14,9.756e-19,2.619e-22,1.305e-14
218.28,2.969e-15,9.740e-19,2.617e-22,2.969e-15
218.285,6.082e-16,9.723e-19,2.614e-22,6.082e-16
218.29,1.121e-16,9.707e-19,2.611e-22,1.121e-16
218.295,1.862e-17,9.690e-19,2.608e-22,1.862e-17
218.3,2.783e-18,9.673e-19,2.605e-22,2.783e-18
218.305,3.744e-19,9.657e-19,2.603e-22,3.744e-19
