Wavelength (nm),Sum(calc),Mg I (1.1e-1),Mg II (8.9e-1),Mg III (5.4e-4)
205.623,4.848e-75,1.073e-94,,4.848e-75
205.624,1.944e-76,1.074e-94,,1.944e-76
205.626,2.750e-79,1.074e-94,,2.750e-79
205.628,3.280e-82,1.075e-94,,3.280e-82
205.629,1.063e-83,1.076e-94,,1.063e-83
205.631,9.819e-87,1.076e-94,,9.819e-87
205.633,7.650e-90,1.077e-94,,7.650e-90
205.634,2.003e-91,1.077e-94,,2.003e-91
205.636,1.209e-94,1.078e-94,,1.209e-94
205.638,6.149e-98,1.079e-94,,6.149e-98
205.639,1.301e-99,1.079e-94,,1.301e-99
205.641,5.127e-103,1.080e-94,,5.127e-103
205.643,1.704e-106,1.081e-94,,1.704e-106
205.644,2.914e-108,1.081e-94,,2.914e-108
205.646,7.499e-112,1.082e-94,,7.499e-112
205.648,1.627e-115,1.082e-94,,1.627e-115
205.649,2.249e-117,1.083e-94,,2.249e-117
205.651,3.780e-121,1.084e-94,,3.780e-121
205.653,5.358e-125,1.084e-94,,5.358e-125
205.654,5.984e-127,1.085e-94,,5.984e-127
205.656,6.569e-131,1.085e-94,,6.569e-131
205.658,6.081e-135,1.086e-94,,6.081e-135
205.659,5.488e-137,1.087e-94,,5.488e-137
205.661,3.934e-141,1.087e-94,,3.934e-141
205.663,2.379e-145,1.088e-94,,2.379e-145
205.664,1.735e-147,1.088e-94,,1.735e-147
205.666,8.123e-152,1.089e-94,,8.123e-152
205.668,3.207e-156,1.090e-94,,3.207e-156
205.669,1.891e-158,1.090e-94,,1.891e-158
205.671,5.781e-163,1.091e-94,,5.781e-163
206.367,5.576e-161,1.347e-94,,5.576e-161
206.369,1.659e-156,1.348e-94,,1.659e-156
206.371,4.168e-152,1.348e-94,,4.168e-152
206.372,6.202e-150,1.349e-94,,6.202e-150
206.374,1.210e-145,1.349e-94,,1.210e-145
206.376,1.993e-141,1.350e-94,,1.993e-141
206.377,2.401e-139,1.351e-94,,2.401e-139
206.379,3.071e-135,1.351e-94,,3.071e-135
206.381,3.317e-131,1.352e-94,,3.317e-131
206.382,3.235e-129,1.352e-94,,3.235e-129
206.384,2.713e-125,1.353e-94,,2.713e-125
206.386,1.921e-121,1.354e-94,,1.921e-121
206.387,1.517e-119,1.354e-94,,1.517e-119
206.389,8.341e-116,1.355e-94,,8.341e-116
206.391,3.873e-112,1.356e-94,,3.873e-112
206.392,2.477e-110,1.356e-94,,2.477e-110
206.394,8.927e-107,1.357e-94,,8.927e-107
206.396,2.718e-103,1.358e-94,,2.718e-103
206.397,1.407e-101,1.358e-94,,1.407e-101
206.399,3.325e-98,1.359e-94,,3.325e-98
206.401,6.637e-95,1.359e-94,,6.637e-95
206.402,2.783e-93,1.360e-94,,2.783e-93
206.404,4.312e-90,1.360e-94,,4.312e-90
206.406,5.642e-87,1.361e-94,,5.642e-87
206.407,1.916e-85,1.362e-94,,1.916e-85
206.409,1.946e-82,1.362e-94,,1.946e-82
206.411,1.669e-79,1.363e-94,,1.669e-79
206.412,4.589e-78,1.363e-94,,4.589e-78
206.414,3.056e-75,1.364e-94,,3.056e-75
206.416,1.719e-72,1.365e-94,,1.719e-72
206.417,3.827e-71,1.365e-94,,3.827e-71
206.419,1.671e-68,1.366e-94,,1.671e-68
206.421,6.161e-66,1.367e-94,,6.161e-66
206.422,1.111e-64,1.367e-94,,1.111e-64
206.424,3.179e-62,1.368e-94,,3.179e-62
206.426,7.686e-60,1.369e-94,,7.686e-60
206.427,1.122e-58,1.369e-94,,1.122e-58
206.429,2.105e-56,1.370e-94,,2.105e-56
206.431,3.337e-54,1.370e-94,,3.337e-54
206.432,3.944e-53,1.371e-94,,3.944e-53
206.434,4.853e-51,1.372e-94,,4.853e-51
206.436,5.044e-49,1.372e-94,,5.044e-49
206.437,4.826e-48,1.373e-94,,4.826e-48
206.439,3.894e-46,1.373e-94,,3.894e-46
206.441,2.653e-44,1.374e-94,,2.653e-44
206.442,2.056e-43,1.374e-94,,2.056e-43
206.444,1.087e-41,1.375e-94,,1.087e-41
206.446,4.857e-40,1.376e-94,,4.857e-40
206.447,3.047e-39,1.376e-94,,3.047e-39
206.449,1.057e-37,1.377e-94,,1.057e-37
206.451,3.095e-36,1.378e-94,,3.095e-36
206.452,1.572e-35,1.378e-94,,1.572e-35
206.454,3.575e-34,1.379e-94,,3.575e-34
206.456,6.865e-33,1.380e-94,,6.865e-33
206.457,2.824e-32,1.380e-94,,2.824e-32
206.459,4.209e-31,1.381e-94,,4.209e-31
206.461,5.300e-30,1.381e-94,,5.300e-30
206.462,1.765e-29,1.382e-94,,1.765e-29
206.464,1.725e-28,1.383e-94,,1.725e-28
206.466,1.424e-27,1.383e-94,,1.424e-27
206.467,3.840e-27,1.384e-94,,3.840e-27
206.469,2.461e-26,1.384e-94,,2.461e-26
206.471,1.332e-25,1.385e-94,,1.332e-25
206.472,2.908e-25,1.385e-94,,2.908e-25
206.474,1.222e-24,1.386e-94,,1.222e-24
206.476,4.335e-24,1.387e-94,,4.335e-24
206.477,7.664e-24,1.387e-94,,7.664e-24
206.479,2.111e-23,1.388e-94,,2.111e-23
206.481,4.911e-23,1.389e-94,,4.911e-23
206.482,7.031e-23,1.389e-94,,7.031e-23
206.484,1.270e-22,1.390e-94,,1.270e-22
206.486,1.936e-22,1.391e-94,,1.936e-22
206.487,2.245e-22,1.391e-94,,2.245e-22
206.489,2.658e-22,1.392e-94,,2.658e-22
206.491,2.658e-22,1.392e-94,,2.658e-22
206.492,2.495e-22,1.393e-94,,2.495e-22
206.494,1.936e-22,1.394e-94,,1.936e-22
206.496,1.270e-22,1.394e-94,,1.270e-22
206.497,9.649e-23,1.395e-94,,9.649e-23
206.499,4.911e-23,1.395e-94,,4.911e-23
206.501,2.111e-23,1.396e-94,,2.111e-23
206.502,1.299e-23,1.397e-94,,1.299e-23
206.504,4.335e-24,1.397e-94,,4.335e-24
206.506,1.222e-24,1.398e-94,,1.222e-24
206.507,6.087e-25,1.398e-94,,6.087e-25
206.509,1.332e-25,1.399e-94,,1.332e-25
206.511,2.461e-26,1.400e-94,,2.461e-26
206.512,9.928e-27,1.400e-94,,9.928e-27
206.514,1.424e-27,1.401e-94,,1.424e-27
206.516,1.725e-28,1.402e-94,,1.725e-28
206.517,5.636e-29,1.402e-94,,5.636e-29
206.519,5.300e-30,1.403e-94,,5.300e-30
206.521,4.209e-31,1.403e-94,,4.209e-31
206.522,1.113e-31,1.404e-94,,1.113e-31
206.524,6.865e-33,1.405e-94,,6.865e-33
206.526,3.575e-34,1.405e-94,,3.575e-34
206.527,7.657e-35,1.406e-94,,7.657e-35
206.529,3.095e-36,1.406e-94,,3.095e-36
206.531,1.057e-37,1.407e-94,,1.057e-37
206.532,1.833e-38,1.408e-94,,1.833e-38
206.534,4.857e-40,1.408e-94,,4.857e-40
206.536,1.087e-41,1.409e-94,,1.087e-41
206.537,1.527e-42,1.409e-94,,1.527e-42
206.539,2.653e-44,1.410e-94,,2.653e-44
206.541,3.894e-46,1.411e-94,,3.894e-46
206.542,4.427e-47,1.411e-94,,4.427e-47
206.544,5.044e-49,1.412e-94,,5.044e-49
206.546,4.853e-51,1.413e-94,,4.853e-51
206.547,4.468e-52,1.413e-94,,4.468e-52
206.549,3.337e-54,1.414e-94,,3.337e-54
206.551,2.105e-56,1.415e-94,,2.105e-56
206.552,1.570e-57,1.415e-94,,1.570e-57
206.554,7.686e-60,1.416e-94,,7.686e-60
206.556,3.179e-62,1.416e-94,,3.179e-62
206.557,1.919e-63,1.417e-94,,1.919e-63
206.559,6.161e-66,1.417e-94,,6.161e-66
206.561,1.671e-68,1.418e-94,,1.671e-68
206.562,8.166e-70,1.419e-94,,8.166e-70
206.564,1.719e-72,1.419e-94,,1.719e-72
206.566,3.056e-75,1.420e-94,,3.056e-75
206.567,1.210e-76,1.420e-94,,1.210e-76
206.569,1.669e-79,1.421e-94,,1.669e-79
206.571,1.946e-82,1.422e-94,,1.946e-82
206.572,6.235e-84,1.422e-94,,6.235e-84
206.574,5.642e-87,1.423e-94,,5.642e-87
206.576,4.312e-90,1.424e-94,,4.312e-90
206.577,1.119e-91,1.424e-94,,1.119e-91
206.579,6.637e-95,1.425e-94,,6.637e-95
206.581,3.325e-98,1.426e-94,,3.325e-98
206.582,6.987e-100,1.426e-94,,6.987e-100
206.584,2.718e-103,1.427e-94,,2.718e-103
206.586,8.927e-107,1.427e-94,,8.927e-107
206.587,1.519e-108,1.428e-94,,1.519e-108
206.589,3.873e-112,1.429e-94,,3.873e-112
206.591,8.341e-116,1.429e-94,,8.341e-116
206.592,1.149e-117,1.430e-94,,1.149e-117
206.594,1.921e-121,1.430e-94,,1.921e-121
206.596,2.713e-125,1.431e-94,,2.713e-125
206.597,3.026e-127,1.431e-94,,3.026e-127
206.599,3.317e-131,1.432e-94,,3.317e-131
206.601,3.071e-135,1.433e-94,,3.071e-135
206.602,2.773e-137,1.433e-94,,2.773e-137
206.604,1.993e-141,1.434e-94,,1.993e-141
206.606,1.210e-145,1.435e-94,,1.210e-145
206.607,8.847e-148,1.435e-94,,8.847e-148
206.609,4.168e-152,1.436e-94,,4.168e-152
206.611,1.659e-156,1.437e-94,,1.659e-156
206.612,9.823e-159,1.437e-94,,9.823e-159
208.465,1.497e-161,2.118e-94,,1.497e-161
208.467,3.937e-157,2.119e-94,,3.937e-157
208.468,6.000e-155,2.119e-94,,6.000e-155
208.47,1.231e-150,2.120e-94,,1.231e-150
208.472,2.140e-146,2.121e-94,,2.140e-146
208.473,2.652e-144,2.121e-94,,2.652e-144
208.475,3.597e-140,2.122e-94,,3.597e-140
208.477,4.136e-136,2.123e-94,,4.136e-136
208.478,4.167e-134,2.123e-94,,4.167e-134
208.48,3.738e-130,2.124e-94,,3.738e-130
208.482,2.841e-126,2.125e-94,,2.841e-126
208.483,2.328e-124,2.125e-94,,2.328e-124
208.485,1.380e-120,2.126e-94,,1.380e-120
208.487,6.938e-117,2.126e-94,,6.938e-117
208.488,4.622e-115,2.127e-94,,4.622e-115
208.49,1.812e-111,2.127e-94,,1.812e-111
208.492,6.023e-108,2.128e-94,,6.023e-108
208.493,3.263e-106,2.129e-94,,3.263e-106
208.495,8.460e-103,2.129e-94,,8.460e-103
208.497,1.859e-99,2.130e-94,,1.859e-99
208.498,8.188e-98,2.130e-94,,8.188e-98
208.5,1.404e-94,2.131e-94,,1.404e-94
208.502,2.039e-91,2.132e-94,,2.039e-91
208.503,7.305e-90,2.132e-94,,7.305e-90
208.505,8.279e-87,2.133e-94,,8.279e-87
208.507,7.953e-84,2.134e-94,,7.953e-84
208.508,2.316e-82,2.134e-94,,2.316e-82
208.51,1.736e-79,2.135e-94,,1.736e-79
208.512,1.103e-76,2.136e-94,,1.103e-76
208.513,2.611e-75,2.136e-94,,2.611e-75
208.515,1.294e-72,2.137e-94,,1.294e-72
208.517,5.434e-70,2.137e-94,,5.434e-70
208.518,1.047e-68,2.138e-94,,1.047e-68
208.52,3.429e-66,2.139e-94,,3.429e-66
208.522,9.520e-64,2.139e-94,,9.520e-64
208.523,1.491e-62,2.140e-94,,1.491e-62
208.525,3.230e-60,2.140e-94,,3.230e-60
208.527,5.929e-58,2.141e-94,,5.929e-58
208.528,7.550e-57,2.141e-94,,7.550e-57
208.53,1.081e-54,2.142e-94,,1.081e-54
208.532,1.313e-52,2.143e-94,,1.313e-52
208.533,1.359e-51,2.143e-94,,1.359e-51
208.535,1.287e-49,2.144e-94,,1.287e-49
208.537,1.033e-47,2.145e-94,,1.033e-47
208.538,8.699e-47,2.145e-94,,8.699e-47
208.54,5.447e-45,2.146e-94,,5.447e-45
208.542,2.891e-43,2.147e-94,,2.891e-43
208.543,1.979e-42,2.147e-94,,1.979e-42
208.545,8.195e-41,2.148e-94,,8.195e-41
208.547,2.875e-39,2.148e-94,,2.875e-39
208.548,1.601e-38,2.149e-94,,1.601e-38
208.55,4.382e-37,2.150e-94,,4.382e-37
208.552,1.017e-35,2.150e-94,,1.017e-35
208.553,4.602e-35,2.151e-94,,4.602e-35
208.555,8.330e-34,2.151e-94,,8.330e-34
208.557,1.278e-32,2.152e-94,,1.278e-32
208.558,4.704e-32,2.152e-94,,4.704e-32
208.56,5.629e-31,2.153e-94,,5.629e-31
208.562,5.710e-30,2.154e-94,,5.710e-30
208.563,1.709e-29,2.154e-94,,1.709e-29
208.565,1.352e-28,2.155e-94,,1.352e-28
208.567,9.069e-28,2.156e-94,,9.069e-28
208.568,2.207e-27,2.156e-94,,2.207e-27
208.57,1.155e-26,2.157e-94,,1.155e-26
208.572,5.121e-26,2.158e-94,,5.121e-26
208.573,1.013e-25,2.158e-94,,1.013e-25
208.575,3.506e-25,2.159e-94,,3.506e-25
208.577,1.028e-24,2.159e-94,,1.028e-24
208.578,1.654e-24,2.160e-94,,1.654e-24
208.58,3.784e-24,2.161e-94,,3.784e-24
208.582,7.335e-24,2.161e-94,,7.335e-24
208.583,9.598e-24,2.162e-94,,9.598e-24
208.585,1.452e-23,2.162e-94,,1.452e-23
208.587,1.861e-23,2.163e-94,,1.861e-23
208.588,1.980e-23,2.164e-94,,1.980e-23
208.59,1.980e-23,2.164e-94,,1.980e-23
208.592,1.678e-23,2.165e-94,,1.678e-23
208.593,1.452e-23,2.165e-94,,1.452e-23
208.595,9.598e-24,2.166e-94,,9.598e-24
208.597,5.378e-24,2.167e-94,,5.378e-24
208.598,3.784e-24,2.167e-94,,3.784e-24
208.6,1.654e-24,2.168e-94,,1.654e-24
208.602,6.129e-25,2.169e-94,,6.129e-25
208.603,3.506e-25,2.169e-94,,3.506e-25
208.605,1.013e-25,2.170e-94,,1.013e-25
208.607,2.483e-26,2.171e-94,,2.483e-26
208.608,1.155e-26,2.171e-94,,1.155e-26
208.61,2.207e-27,2.172e-94,,2.207e-27
208.612,3.575e-28,2.172e-94,,3.575e-28
208.613,1.352e-28,2.173e-94,,1.352e-28
208.615,1.709e-29,2.173e-94,,1.709e-29
208.617,1.830e-30,2.174e-94,,1.830e-30
208.618,5.629e-31,2.175e-94,,5.629e-31
208.62,4.704e-32,2.175e-94,,4.704e-32
208.622,3.331e-33,2.176e-94,,3.331e-33
208.623,8.330e-34,2.176e-94,,8.330e-34
208.625,4.602e-35,2.177e-94,,4.602e-35
208.627,2.155e-36,2.178e-94,,2.155e-36
208.628,4.382e-37,2.178e-94,,4.382e-37
208.63,1.601e-38,2.179e-94,,1.601e-38
208.632,4.955e-40,2.180e-94,,4.955e-40
208.633,8.195e-41,2.180e-94,,8.195e-41
208.635,1.979e-42,2.181e-94,,1.979e-42
208.637,4.051e-44,2.182e-94,,4.051e-44
208.638,5.447e-45,2.182e-94,,5.447e-45
208.64,8.699e-47,2.183e-94,,8.699e-47
208.642,1.177e-48,2.183e-94,,1.177e-48
208.643,1.287e-49,2.184e-94,,1.287e-49
208.645,1.359e-51,2.184e-94,,1.359e-51
208.647,1.216e-53,2.185e-94,,1.216e-53
208.648,1.081e-54,2.186e-94,,1.081e-54
208.65,7.550e-57,2.186e-94,,7.550e-57
208.652,4.467e-59,2.187e-94,,4.467e-59
208.653,3.230e-60,2.187e-94,,3.230e-60
208.655,1.491e-62,2.188e-94,,1.491e-62
208.657,5.833e-65,2.189e-94,,5.833e-65
208.658,3.429e-66,2.189e-94,,3.429e-66
208.66,1.047e-68,2.190e-94,,1.047e-68
208.662,2.707e-71,2.191e-94,,2.707e-71
208.663,1.294e-72,2.191e-94,,1.294e-72
208.665,2.611e-75,2.192e-94,,2.611e-75
208.667,4.466e-78,2.193e-94,,4.466e-78
208.668,1.736e-79,2.193e-94,,1.736e-79
208.67,2.316e-82,2.194e-94,,2.316e-82
208.672,2.620e-85,2.194e-94,,2.620e-85
208.673,8.279e-87,2.195e-94,,8.279e-87
208.675,7.305e-90,2.196e-94,,7.305e-90
208.677,5.462e-93,2.196e-94,,5.462e-93
208.678,1.404e-94,2.197e-94,,1.404e-94
208.68,8.188e-98,2.197e-94,,8.188e-98
208.682,4.048e-101,2.198e-94,,4.048e-101
208.683,8.460e-103,2.198e-94,,8.460e-103
208.685,3.263e-106,2.199e-94,,3.263e-106
208.687,1.067e-109,2.200e-94,,1.067e-109
208.688,1.812e-111,2.200e-94,,1.812e-111
208.69,4.622e-115,2.201e-94,,4.622e-115
208.692,9.991e-119,2.202e-94,,9.991e-119
208.693,1.380e-120,2.202e-94,,1.380e-120
208.695,2.328e-124,2.203e-94,,2.328e-124
208.697,3.327e-128,2.204e-94,,3.327e-128
208.698,3.738e-130,2.204e-94,,3.738e-130
208.7,4.167e-134,2.205e-94,,4.167e-134
208.702,3.938e-138,2.205e-94,,3.938e-138
208.703,3.597e-140,2.206e-94,,3.597e-140
208.705,2.652e-144,2.207e-94,,2.652e-144
208.707,1.657e-148,2.207e-94,,1.657e-148
208.708,1.231e-150,2.208e-94,,1.231e-150
208.71,6.000e-155,2.208e-94,,6.000e-155
209.073,8.062e-158,2.342e-94,,8.062e-158
209.075,1.841e-153,2.343e-94,,1.841e-153
209.076,2.615e-151,2.343e-94,,2.615e-151
209.078,4.664e-147,2.344e-94,,4.664e-147
209.08,7.058e-143,2.344e-94,,7.058e-143
209.081,8.163e-141,2.345e-94,,8.163e-141
209.083,9.651e-137,2.346e-94,,9.651e-137
209.085,9.680e-133,2.346e-94,,9.680e-133
209.086,9.114e-131,2.347e-94,,9.114e-131
209.088,7.142e-127,2.347e-94,,7.142e-127
209.09,4.747e-123,2.348e-94,,4.747e-123
209.091,3.639e-121,2.348e-94,,3.639e-121
209.093,1.890e-117,2.349e-94,,1.890e-117
209.095,8.327e-114,2.350e-94,,8.327e-114
209.096,5.196e-112,2.350e-94,,5.196e-112
209.098,1.789e-108,2.351e-94,,1.789e-108
209.1,5.223e-105,2.352e-94,,5.223e-105
209.101,2.653e-103,2.352e-94,,2.653e-103
209.103,6.054e-100,2.353e-94,,6.054e-100
209.105,1.172e-96,2.354e-94,,1.172e-96
209.106,4.846e-95,2.354e-94,,4.846e-95
209.108,7.328e-92,2.355e-94,,7.328e-92
209.11,9.399e-89,2.355e-94,,9.399e-89
209.111,3.165e-87,2.356e-94,,3.165e-87
209.113,3.172e-84,2.357e-94,,3.172e-84
209.115,2.697e-81,2.357e-94,,2.697e-81
209.116,7.392e-80,2.358e-94,,7.392e-80
209.118,4.910e-77,2.358e-94,,4.910e-77
209.12,2.767e-74,2.359e-94,,2.767e-74
209.121,6.175e-73,2.360e-94,,6.175e-73
209.123,2.719e-70,2.360e-94,,2.719e-70
209.125,1.015e-67,2.361e-94,,1.015e-67
209.126,1.845e-66,2.361e-94,,1.845e-66
209.128,5.383e-64,2.362e-94,,5.383e-64
209.13,1.332e-61,2.363e-94,,1.332e-61
209.131,1.971e-60,2.363e-94,,1.971e-60
209.133,3.811e-58,2.364e-94,,3.811e-58
209.135,6.253e-56,2.365e-94,,6.253e-56
209.136,7.529e-55,2.365e-94,,7.529e-55
209.138,9.651e-53,2.366e-94,,9.651e-53
209.14,1.049e-50,2.366e-94,,1.049e-50
209.141,1.029e-49,2.367e-94,,1.029e-49
209.143,8.740e-48,2.368e-94,,8.740e-48
209.145,6.299e-46,2.368e-94,,6.299e-46
209.146,5.027e-45,2.369e-94,,5.027e-45
209.148,2.831e-43,2.369e-94,,2.831e-43
209.15,1.352e-41,2.370e-94,,1.352e-41
209.151,8.785e-41,2.371e-94,,8.785e-41
209.153,3.279e-39,2.371e-94,,3.279e-39
209.155,1.038e-37,2.372e-94,,1.038e-37
209.156,5.490e-37,2.372e-94,,5.490e-37
209.158,1.358e-35,2.373e-94,,1.358e-35
209.16,2.849e-34,2.374e-94,,2.849e-34
209.161,1.227e-33,2.374e-94,,1.227e-33
209.163,2.012e-32,2.375e-94,,2.012e-32
209.165,2.798e-31,2.376e-94,,2.798e-31
209.166,9.808e-31,2.376e-94,,9.808e-31
209.168,1.066e-29,2.377e-94,,1.066e-29
209.17,9.823e-29,2.378e-94,,9.823e-29
209.171,2.804e-28,2.378e-94,,2.804e-28
209.173,2.019e-27,2.379e-94,,2.019e-27
209.175,1.233e-26,2.379e-94,,1.233e-26
209.176,2.866e-26,2.380e-94,,2.866e-26
209.178,1.368e-25,2.380e-94,,1.368e-25
209.18,5.539e-25,2.381e-94,,5.539e-25
209.181,1.048e-24,2.382e-94,,1.048e-24
209.183,3.315e-24,2.382e-94,,3.315e-24
209.185,8.896e-24,2.383e-94,,8.896e-24
209.186,1.370e-23,2.383e-94,,1.370e-23
209.188,2.873e-23,2.384e-94,,2.873e-23
209.19,5.109e-23,2.385e-94,,5.109e-23
209.191,6.406e-23,2.385e-94,,6.406e-23
209.193,8.902e-23,2.386e-94,,8.902e-23
209.195,1.049e-22,2.387e-94,,1.049e-22
209.196,1.071e-22,2.387e-94,,1.071e-22
209.198,9.866e-23,2.388e-94,,9.866e-23
209.2,7.709e-23,2.389e-94,,7.709e-23
209.201,6.406e-23,2.389e-94,,6.406e-23
209.203,3.911e-23,2.390e-94,,3.911e-23
209.205,2.025e-23,2.390e-94,,2.025e-23
209.206,1.370e-23,2.391e-94,,1.370e-23
209.208,5.543e-24,2.391e-94,,5.543e-24
209.21,1.902e-24,2.392e-94,,1.902e-24
209.211,1.048e-24,2.393e-94,,1.048e-24
209.213,2.810e-25,2.393e-94,,2.810e-25
209.215,6.392e-26,2.394e-94,,6.392e-26
209.216,2.866e-26,2.394e-94,,2.866e-26
209.218,5.094e-27,2.395e-94,,5.094e-27
209.22,7.680e-28,2.396e-94,,7.680e-28
209.221,2.804e-28,2.396e-94,,2.804e-28
209.223,3.303e-29,2.397e-94,,3.303e-29
209.225,3.300e-30,2.398e-94,,3.300e-30
209.226,9.808e-31,2.398e-94,,9.808e-31
209.228,7.658e-32,2.399e-94,,7.658e-32
209.23,5.072e-33,2.400e-94,,5.072e-33
209.231,1.227e-33,2.400e-94,,1.227e-33
209.233,6.350e-35,2.401e-94,,6.350e-35
209.235,2.787e-36,2.401e-94,,2.787e-36
209.236,5.490e-37,2.402e-94,,5.490e-37
209.238,1.883e-38,2.403e-94,,1.883e-38
209.24,5.478e-40,2.403e-94,,5.478e-40
209.241,8.785e-41,2.404e-94,,8.785e-41
209.243,1.997e-42,2.404e-94,,1.997e-42
209.245,3.851e-44,2.405e-94,,3.851e-44
209.246,5.027e-45,2.405e-94,,5.027e-45
209.248,7.574e-47,2.406e-94,,7.574e-47
209.25,9.680e-49,2.407e-94,,9.680e-49
209.251,1.029e-49,2.407e-94,,1.029e-49
209.253,1.027e-51,2.408e-94,,1.027e-51
209.255,8.702e-54,2.409e-94,,8.702e-54
209.256,7.529e-55,2.409e-94,,7.529e-55
209.258,4.983e-57,2.410e-94,,4.983e-57
209.26,2.798e-59,2.411e-94,,2.798e-59
209.261,1.971e-60,2.411e-94,,1.971e-60
209.263,8.644e-63,2.412e-94,,8.644e-63
209.265,3.217e-65,2.412e-94,,3.217e-65
209.266,1.845e-66,2.413e-94,,1.845e-66
209.268,5.363e-69,2.414e-94,,5.363e-69
209.27,1.323e-71,2.414e-94,,1.323e-71
209.271,6.175e-73,2.415e-94,,6.175e-73
209.273,1.190e-75,2.415e-94,,1.190e-75
209.275,1.945e-78,2.416e-94,,1.945e-78
209.276,7.392e-80,2.417e-94,,7.392e-80
209.278,9.441e-83,2.417e-94,,9.441e-83
209.28,1.023e-85,2.418e-94,,1.023e-85
209.281,3.165e-87,2.418e-94,,3.165e-87
209.283,2.679e-90,2.419e-94,,2.679e-90
209.285,1.924e-93,2.420e-94,,1.924e-93
209.286,4.846e-95,2.420e-94,,4.846e-95
209.288,2.719e-98,2.421e-94,,2.719e-98
209.29,1.294e-101,2.422e-94,,1.294e-101
209.291,2.653e-103,2.422e-94,,2.653e-103
209.293,9.866e-107,2.423e-94,,9.866e-107
209.295,3.112e-110,2.423e-94,,3.112e-110
209.296,5.196e-112,2.424e-94,,5.196e-112
209.298,1.281e-115,2.425e-94,,1.281e-115
209.3,2.677e-119,2.425e-94,,2.677e-119
209.301,3.639e-121,2.426e-94,,3.639e-121
209.303,5.944e-125,2.426e-94,,5.944e-125
209.305,8.235e-129,2.427e-94,,8.235e-129
209.306,9.114e-131,2.428e-94,,9.114e-131
209.308,9.866e-135,2.428e-94,,9.866e-135
209.31,9.060e-139,2.429e-94,,9.060e-139
209.311,8.163e-141,2.429e-94,,8.163e-141
209.313,5.857e-145,2.430e-94,,5.857e-145
209.315,3.565e-149,2.431e-94,,3.565e-149
209.316,2.615e-151,2.431e-94,,2.615e-151
209.318,1.243e-155,2.432e-94,,1.243e-155
209.32,5.016e-160,2.433e-94,,5.016e-160
209.67,1.462e-157,2.561e-94,,1.462e-157
209.671,2.191e-155,2.562e-94,,2.191e-155
209.673,4.355e-151,2.562e-94,,4.355e-151
209.675,7.347e-147,2.563e-94,,7.347e-147
209.676,8.976e-145,2.564e-94,,8.976e-145
209.678,1.185e-140,2.564e-94,,1.185e-140
209.68,1.328e-136,2.565e-94,,1.328e-136
209.681,1.322e-134,2.565e-94,,1.322e-134
209.683,1.160e-130,2.566e-94,,1.160e-130
209.685,8.636e-127,2.567e-94,,8.636e-127
209.686,7.009e-125,2.567e-94,,7.009e-125
209.688,4.084e-121,2.568e-94,,4.084e-121
209.69,2.020e-117,2.569e-94,,2.020e-117
209.691,1.336e-115,2.569e-94,,1.336e-115
209.693,5.172e-112,2.570e-94,,5.172e-112
209.695,1.700e-108,2.571e-94,,1.700e-108
209.696,9.165e-107,2.571e-94,,9.165e-107
209.698,2.357e-103,2.572e-94,,2.357e-103
209.7,5.145e-100,2.572e-94,,5.145e-100
209.701,2.261e-98,2.573e-94,,2.261e-98
209.703,3.862e-95,2.574e-94,,3.862e-95
209.705,5.602e-92,2.574e-94,,5.602e-92
209.706,2.007e-90,2.575e-94,,2.007e-90
209.708,2.277e-87,2.575e-94,,2.277e-87
209.71,2.194e-84,2.576e-94,,2.194e-84
209.711,6.406e-83,2.576e-94,,6.406e-83
209.713,4.829e-80,2.577e-94,,4.829e-80
209.715,3.092e-77,2.578e-94,,3.092e-77
209.716,7.357e-76,2.578e-94,,7.357e-76
209.718,3.685e-73,2.579e-94,,3.685e-73
209.72,1.567e-70,2.580e-94,,1.567e-70
209.721,3.039e-69,2.580e-94,,3.039e-69
209.723,1.011e-66,2.581e-94,,1.011e-66
209.725,2.857e-64,2.582e-94,,2.857e-64
209.726,4.516e-63,2.582e-94,,4.516e-63
209.728,9.983e-61,2.583e-94,,9.983e-61
209.73,1.874e-58,2.583e-94,,1.874e-58
209.731,2.414e-57,2.584e-94,,2.414e-57
209.733,3.545e-55,2.585e-94,,3.545e-55
209.735,4.420e-53,2.585e-94,,4.420e-53
209.736,4.642e-52,2.586e-94,,4.642e-52
209.738,4.529e-50,2.586e-94,,4.529e-50
209.74,3.751e-48,2.587e-94,,3.751e-48
209.741,3.211e-47,2.587e-94,,3.211e-47
209.743,2.081e-45,2.588e-94,,2.081e-45
209.745,1.145e-43,2.589e-94,,1.145e-43
209.746,7.990e-43,2.589e-94,,7.990e-43
209.748,3.440e-41,2.590e-94,,3.440e-41
209.75,1.258e-39,2.591e-94,,1.258e-39
209.751,7.152e-39,2.591e-94,,7.152e-39
209.753,2.046e-37,2.592e-94,,2.046e-37
209.755,4.969e-36,2.593e-94,,4.969e-36
209.756,2.303e-35,2.593e-94,,2.303e-35
209.758,4.376e-34,2.594e-94,,4.376e-34
209.76,7.061e-33,2.594e-94,,7.061e-33
209.761,2.667e-32,2.595e-94,,2.667e-32
209.763,3.367e-31,2.596e-94,,3.367e-31
209.765,3.610e-30,2.596e-94,,3.610e-30
209.766,1.111e-29,2.597e-94,,1.111e-29
209.768,9.321e-29,2.597e-94,,9.321e-29
209.77,6.638e-28,2.598e-94,,6.638e-28
