Ion, Observed , Rel. , Aki, Ek ,J,,,,,,,,,,,,,,
Ti II ,306.505545,41, ,65 314.4599 , 5/2 ,,,,,,,,,,,,,,
Ti I ,306.5406,2, ,48 588.258  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,306.550763,48, ,65 214.1729 , 1/2 ,,,,,,,,,,,,,,
Ti II ,306.621819,700,3.01E+07,32 698.1022 , 5/2 ,,,,,,,,,,,,,,
Ti II ,306.634625,550,3.47E+07,32 602.6265 , 3/2 ,,,,,,,,,,,,,,
Ti II ,306.650441,94,5.24E+07,41 996.7498 , 1/2 ,,,,,,,,,,,,,,
Ti III , ,  ,2.50E+08,161 854.24   ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,306.6714,3, ,44 375.500  ,5,,,,,,,,,,,,,,
Ti II ,306.79446,13, ,78 058.1017 , 3/2 ,,,,,,,,,,,,,,
Ti I ,306.8388,3, ,48 458.006  ,1,,,,,,,,,,,,,,
Ti II ,306.878475,62, ,65 274.8247 , 3/2 ,,,,,,,,,,,,,,
Ti II ,306.92399,14, ,72 599.0930 , 1/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,306.9639,1, ,41 170.006  ,3,,,,,,,,,,,,,,
Ti I ,306.9744,6, ,48 672.566  ,4,,,,,,,,,,,,,,
Ti II ,307.123869,123,3.26E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,
Ti II ,307.15631,7, ,65 314.4599 , 5/2 ,,,,,,,,,,,,,,
Ti IX , ,  ,5.70E+00,61 100      ,0,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,307.210711,690,2.13E+07,32 767.1961 , 7/2 ,,,,,,,,,,,,,,
Ti II ,307.245892,409, ,62 272.3881 , 5/2 ,,,,,,,,,,,,,,
Ti I ,307.2789,5, ,48 509.938  ,2,,,,,,,,,,,,,,
Ti II ,307.297005,1100,1.71E+08,32 532.3542 , 1/2 ,,,,,,,,,,,,,,
Ti II ,307.51617,24, ,78 058.1017 , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,307.522389,1480,1.34E+08,32 602.6265 , 3/2 ,,,,,,,,,,,,,,
Ti I ,307.5639,3, ,48 771.606  ,5,,,,,,,,,,,,,,
Ti I ,307.7719,3, ,48 588.258  ,3,,,,,,,,,,,,,,
Ti I ,307.7899,1, ,44 257.098  ,4,,,,,,,,,,,,,,
Ti III , ,  ,4.20E-03,32 475.5    ,0,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,307.864422,1870,1.34E+08,32 698.1022 , 5/2 ,,,,,,,,,,,,,,
Ti II ,307.93463,12, ,77 937.4445 , 1/2 ,,,,,,,,,,,,,,
Ti I ,307.9815,4, ,39 715.439  ,3,,,,,,,,,,,,,,
Ti II ,308.014525, 125bl , ,77 359.019  , 7/2 ,,,,,,,,,,,,,,
Ti II ,308.06413,33, ,80 076.398  , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,308.1355,5, ,43 975.715  ,1,,,,,,,,,,,,,,
Ti II ,308.146897,580,1.10E+08,62 410.9628 , 7/2 ,,,,,,,,,,,,,,
Ti I ,308.1724,3, ,44 079.761  ,2,,,,,,,,,,,,,,
Ti I ,308.2613,6, ,39 685.964  ,2,,,,,,,,,,,,,,
Ti II ,308.358205,77, ,77 335.2729 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,308.4817,8, ,40 844.05   ,1,,,,,,,,,,,,,,
Ti I ,308.4883,0, ,39 662.081  ,1,,,,,,,,,,,,,,
Ti I ,308.5032, 8bl , ,48 672.566  ,4,,,,,,,,,,,,,,
Ti II ,308.66163,5, ,77 937.4445 , 1/2 ,,,,,,,,,,,,,,
Ti I ,308.6818,3, ,44 163.232  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,308.802562,2350,1.50E+08,32 767.1961 , 7/2 ,,,,,,,,,,,,,,
Ti II ,308.939995,322,1.43E+08,47 625.0485 , 5/2 ,,,,,,,,,,,,,,
Ti I ,308.9738,0, ,48 461.967  ,5,,,,,,,,,,,,,,
Ti II ,308.988924,800, ,62 595.1650 , 9/2 ,,,,,,,,,,,,,,
Ti I ,309.0137,10, ,40 844.05   ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,309.1631,8, ,72 761.7101 , 5/2 ,,,,,,,,,,,,,,
Ti I ,309.2034,2, ,48 208.887  ,3,,,,,,,,,,,,,,
Ti II ,309.21512,10, ,72 660.8635 , 3/2 ,,,,,,,,,,,,,,
Ti I ,309.3839,6, ,48 771.606  ,5,,,,,,,,,,,,,,
Ti II ,309.64162,13,6.01E+06,44 914.8733 , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,309.69425,5, ,77 753.0000 , 1/2 ,,,,,,,,,,,,,,
Ti II ,309.718193,282,4.43E+07,42 208.8232 , 5/2 ,,,,,,,,,,,,,,
Ti II ,309.76075,8,2.31E+06,44 902.4455 , 5/2 ,,,,,,,,,,,,,,
Ti II ,309.8072,49, ,72 599.0930 , 1/2 ,,,,,,,,,,,,,,
Ti I ,310.06665,14, ,40 844.151  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,310.130406,73, ,72 660.8635 , 3/2 ,,,,,,,,,,,,,,
Ti I ,310.1486,11, ,48 208.887  ,3,,,,,,,,,,,,,,
Ti II ,310.15276,19,3.27E+06,42 208.8232 , 5/2 ,,,,,,,,,,,,,,
Ti I ,310.1766,5, ,48 107.432  ,2,,,,,,,,,,,,,,
Ti I ,310.2504,6, ,48 328.747  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,310.29711,15,3.44E+06,42 068.8481 , 3/2 ,,,,,,,,,,,,,,
Ti II ,310.380288,440,1.30E+08,47 466.7479 , 7/2 ,,,,,,,,,,,,,,
Ti II ,310.45883,24,6.92E+06,47 466.7479 , 7/2 ,,,,,,,,,,,,,,
Ti II ,310.508028,264,6.15E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,
Ti I ,310.5221,6, ,48 461.967  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,310.54373,7, ,77 741.1809 , 3/2 ,,,,,,,,,,,,,,
Ti VIII , ,  ,2.00E+00,32 190.5+x  , 3/2 ,,,,,,,,,,,,,,
Ti VIII , ,  ,8.30E-03,32 190.5+x  , 3/2 ,,,,,,,,,,,,,,
Ti II ,310.623055,580,9.24E+07,42 208.8232 , 5/2 ,,,,,,,,,,,,,,
Ti II ,310.661107,74, ,72 761.7101 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,310.68037,12, ,40 670.509  ,2,,,,,,,,,,,,,,
Ti II ,310.725842,48, ,72 599.0930 , 1/2 ,,,,,,,,,,,,,,
Ti I ,310.74621,10, ,48 048.339  ,1,,,,,,,,,,,,,,
Ti II ,310.8879,7,2.82E+06,44 914.8733 , 3/2 ,,,,,,,,,,,,,,
Ti II ,311.00801,28,7.45E+06,44 902.4455 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,311.06103,14, ,44 257.098  ,4,,,,,,,,,,,,,,
Ti II ,311.06722,85,1.92E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,
Ti I ,311.12774,9, ,48 107.432  ,2,,,,,,,,,,,,,,
Ti I ,311.1936,1, ,47 281.887  ,3,,,,,,,,,,,,,,
Ti II ,311.204933,52,2.40E+07,41 996.7498 , 1/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,311.24814,10, ,40 556.014  ,1,,,,,,,,,,,,,,
Ti I ,311.388,1, ,43 744.793  ,4,,,,,,,,,,,,,,
Ti I ,311.40875,11, ,48 208.887  ,3,,,,,,,,,,,,,,
Ti I ,311.4569,2, ,48 915.035  ,2,,,,,,,,,,,,,,
Ti II ,311.5054,7,1.61E+06,42 068.8481 , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,311.6374,12, ,47 187.507  ,2,,,,,,,,,,,,,,
Ti II ,311.637765,143, ,72 660.8635 , 3/2 ,,,,,,,,,,,,,,
Ti I ,311.6795,2, ,49 036.389  ,4,,,,,,,,,,,,,,
Ti I ,311.74537,9, ,40 670.509  ,2,,,,,,,,,,,,,,
Ti II ,311.76663,237,1.10E+08,41 996.7498 , 1/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,311.78995,7, ,40 556.014  ,1,,,,,,,,,,,,,,
Ti I ,311.796,5, ,49 024.376  ,3,,,,,,,,,,,,,,
Ti I ,311.81236,9, ,48 328.747  ,4,,,,,,,,,,,,,,
Ti I ,311.8284,0, ,47 936.73   ,3,,,,,,,,,,,,,,
Ti II ,311.88218,12,1.04E+06,40 798.4333 , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,311.9068,0, ,43 583.355  ,3,,,,,,,,,,,,,,
Ti I ,311.97229, 15+ , ,44 163.232  ,5,,,,,,,,,,,,,,
Ti II ,311.979992,249,5.60E+07,42 068.8481 , 3/2 ,,,,,,,,,,,,,,
Ti I ,311.9952,  , ,48 018.093  ,4,,,,,,,,,,,,,,
Ti I ,311.9978,  , ,48 859.350  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,312.0203,6, ,48 915.035  ,2,,,,,,,,,,,,,,
Ti II ,312.15979,26,5.90E+05,32 025.5915 , 5/2 ,,,,,,,,,,,,,,
Ti II ,312.20693,22,9.45E+06,41 996.7498 , 1/2 ,,,,,,,,,,,,,,
Ti I ,312.2801,5, ,48 119.335  ,5,,,,,,,,,,,,,,
Ti I ,312.30734,10, ,39 265.818  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,312.37728,12, ,48 461.967  ,5,,,,,,,,,,,,,,
Ti I ,312.474,8, ,47 870.47   ,2,,,,,,,,,,,,,,
Ti I ,312.55462,5, ,48 802.300  ,0,,,,,,,,,,,,,,
Ti I ,312.56354,6, ,48 859.350  ,1,,,,,,,,,,,,,,
Ti I ,312.658,1, ,40 466.987  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,312.7226,5, ,43 744.793  ,4,,,,,,,,,,,,,,
Ti I ,312.7427,6, ,48 233.380  ,6,,,,,,,,,,,,,,
Ti I ,312.7562,3, ,48 839.708  ,3,,,,,,,,,,,,,,
Ti II ,312.768374, 320bl , ,72 761.7101 , 5/2 ,,,,,,,,,,,,,,
Ti I ,312.7684,13, ,47 840.36   ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,312.784991,200,1.60E+08,63 169.0910 , 5/2 ,,,,,,,,,,,,,,
Ti I ,312.79, 5* , ,49 036.389  ,4,,,,,,,,,,,,,,
Ti I ,312.79, 5* , ,47 936.73   ,3,,,,,,,,,,,,,,
Ti II ,312.848334,261,1.10E+08,63 446.0264 , 7/2 ,,,,,,,,,,,,,,
Ti I ,312.86316,8, ,48 915.035  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,312.90708,8, ,49 024.376  ,3,,,,,,,,,,,,,,
Ti I ,312.9193,0, ,40 384.497  ,1,,,,,,,,,,,,,,
Ti I ,312.9618,4, ,43 583.355  ,3,,,,,,,,,,,,,,
Ti I ,313.0166,10, ,47 913.55   ,4,,,,,,,,,,,,,,
Ti I ,313.0383,6, ,43 467.537  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,313.079847,385,8.20E+06,32 025.5915 , 5/2 ,,,,,,,,,,,,,,
Ti I ,313.2709,7, ,48 018.093  ,4,,,,,,,,,,,,,,
Ti I ,313.3122,3, ,48 724.955  ,1,,,,,,,,,,,,,,
Ti I ,313.3187,0, ,48 724.302  ,2,,,,,,,,,,,,,,
Ti I ,313.4397,0, ,47 870.47   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,313.4668,3, ,40 384.497  ,1,,,,,,,,,,,,,,
Ti I ,313.5052,13, ,47 994.377  ,5,,,,,,,,,,,,,,
Ti I ,313.6025,5, ,48 839.708  ,3,,,,,,,,,,,,,,
Ti I ,313.614,0, ,40 369.532  ,0,,,,,,,,,,,,,,
Ti I ,313.7367,0, ,40 466.987  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,313.8627,7, ,48 119.335  ,5,,,,,,,,,,,,,,
Ti I ,313.8826,4, ,48 724.955  ,1,,,,,,,,,,,,,,
Ti I ,313.889,3, ,48 724.302  ,2,,,,,,,,,,,,,,
Ti I ,313.98753,11, ,48 106.659  ,6,,,,,,,,,,,,,,
Ti I ,314.1004,3, ,43 467.537  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,314.15312,12, ,39 077.753  ,1,,,,,,,,,,,,,,
Ti I ,314.16687,9, ,49 036.389  ,4,,,,,,,,,,,,,,
Ti I ,314.3098,1, ,43 583.355  ,3,,,,,,,,,,,,,,
Ti I ,314.33448,11, ,48 262.705  ,7,,,,,,,,,,,,,,
Ti I ,314.3551,2, ,47 022.337  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,314.368,3,2.00E+05,40 798.4333 , 7/2 ,,,,,,,,,,,,,,
Ti II ,314.375461,303,6.20E+06,32 025.5915 , 5/2 ,,,,,,,,,,,,,,
Ti II ,314.47185,16,5.23E+05,32 698.1022 , 5/2 ,,,,,,,,,,,,,,
Ti II ,314.5093,3, ,77 335.2729 , 5/2 ,,,,,,,,,,,,,,
Ti II ,314.53966,8,2.12E+05,32 767.1961 , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,314.5508,6, ,40 384.497  ,1,,,,,,,,,,,,,,
Ti I ,314.6246,7, ,48 233.380  ,6,,,,,,,,,,,,,,
Ti I ,314.7262,8, ,48 839.708  ,3,,,,,,,,,,,,,,
Ti I ,314.7419,6, ,48 724.302  ,2,,,,,,,,,,,,,,
Ti II ,314.803612,404,1.10E+07,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,314.8628,0, ,48 018.093  ,4,,,,,,,,,,,,,,
Ti III ,315.0317,2, ,160 167.06   ,0,,,,,,,,,,,,,,
Ti I ,315.1114,2, ,31 725.605  ,1,,,,,,,,,,,,,,
Ti II ,315.225017,297,9.80E+06,32 698.1022 , 5/2 ,,,,,,,,,,,,,,
Ti I ,315.2552,0, ,48 672.566  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,315.35999,10, ,40 302.957  ,3,,,,,,,,,,,,,,
Ti II ,315.419244,243,1.19E+07,32 602.6265 , 3/2 ,,,,,,,,,,,,,,
Ti I ,315.4378,2, ,48 509.938  ,2,,,,,,,,,,,,,,
Ti III ,315.4518,3, ,159 481.95   ,3,,,,,,,,,,,,,,
Ti XII , ,  ,7.60E+02,2 020 670      , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,315.5533,2, ,46 837.984  ,4,,,,,,,,,,,,,,
Ti II ,315.563756,45,2.80E+06,40 798.4333 , 7/2 ,,,,,,,,,,,,,,
Ti II ,315.566794,223,5.67E+06,32 767.1961 , 7/2 ,,,,,,,,,,,,,,
Ti II ,315.58333,11, ,63 169.0910 , 5/2 ,,,,,,,,,,,,,,
Ti IV ,315.6718,1, ,306 395.69   , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,315.739342,44,1.20E+06,31 756.6406 , 3/2 ,,,,,,,,,,,,,,
Ti I ,315.7586,0, ,48 119.335  ,5,,,,,,,,,,,,,,
Ti I ,315.76628,9, ,31 829.969  ,4,,,,,,,,,,,,,,
Ti I ,315.9559,3, ,48 458.006  ,1,,,,,,,,,,,,,,
Ti I ,316.0079,3, ,31 805.758  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,316.016,3, ,48 509.938  ,2,,,,,,,,,,,,,,
Ti I ,316.0961,5, ,48 588.258  ,3,,,,,,,,,,,,,,
Ti II ,316.120158,600,6.78E+07,32 532.3542 , 1/2 ,,,,,,,,,,,,,,
Ti II ,316.176918,910,4.71E+07,32 602.6265 , 3/2 ,,,,,,,,,,,,,,
Ti I ,316.1908,5, ,46 725.398  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti XII , ,  ,7.50E+02,2 020 670      , 3/2 ,,,,,,,,,,,,,,
Ti II ,316.25658,1310,4.65E+07,32 698.1022 , 5/2 ,,,,,,,,,,,,,,
Ti I ,316.3911,6, ,48 672.566  ,4,,,,,,,,,,,,,,
Ti II ,316.49048,230, ,63 375.321  , 3/2 ,,,,,,,,,,,,,,
Ti II ,316.52583,6,7.58E+05,40 581.6301 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,316.5355,2, ,48 458.006  ,1,,,,,,,,,,,,,,
Ti II ,316.60539,40, ,70 809.3378 , 3/2 ,,,,,,,,,,,,,,
Ti II ,316.63669,146, ,70 806.2161 , 5/2 ,,,,,,,,,,,,,,
Ti III ,316.7828,4,3.40E+07,160 104.61   ,1,,,,,,,,,,,,,,
Ti I ,316.8034,5, ,48 771.606  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,316.85183,1900,5.21E+07,32 767.1961 , 7/2 ,,,,,,,,,,,,,,
Ti I ,316.8807,4, ,48 509.938  ,2,,,,,,,,,,,,,,
Ti I ,317.09266,11, ,31 914.291  ,5,,,,,,,,,,,,,,
Ti IV ,317.0955,2, ,306 408.30   , 5/2 ,,,,,,,,,,,,,,
Ti I ,317.238,4, ,48 588.258  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,317.27284,9, ,38 764.844  ,3,,,,,,,,,,,,,,
Ti II ,317.48007,145, ,63 276.867  , 1/2 ,,,,,,,,,,,,,,
Ti II ,317.55512,82, ,62 595.1650 , 9/2 ,,,,,,,,,,,,,,
Ti I ,317.801,4, ,48 672.566  ,4,,,,,,,,,,,,,,
Ti II ,317.84903,112, ,62 410.9628 , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,317.92924,8, ,38 699.805  ,2,,,,,,,,,,,,,,
Ti I ,317.9431,4, ,31 829.969  ,4,,,,,,,,,,,,,,
Ti II ,318.01501,85, ,62 272.3881 , 5/2 ,,,,,,,,,,,,,,
Ti II ,318.1722,181,4.60E+07,63 446.0264 , 7/2 ,,,,,,,,,,,,,,
Ti II ,318.25308,125,4.30E+07,63 169.0910 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,318.3924,3, ,38 654.068  ,1,,,,,,,,,,,,,,
Ti II ,318.41169,25,4.60E+05,31 490.9177 , 7/2 ,,,,,,,,,,,,,,
Ti III ,318.4839,9, ,159 180.24   ,3,,,,,,,,,,,,,,
Ti I ,318.5123,7, ,48 461.967  ,5,,,,,,,,,,,,,,
Ti I ,318.6451, 15+ ,8.00E+07,31 373.807  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,318.7115,2, ,48 328.747  ,4,,,,,,,,,,,,,,
Ti II ,318.94835,271,9.20E+07,62 180.4011 , 3/2 ,,,,,,,,,,,,,,
Ti I ,319.0531,3, ,48 208.887  ,3,,,,,,,,,,,,,,
Ti III ,319.058,3, ,159 123.78   ,2,,,,,,,,,,,,,,
Ti II ,319.08728,1550,1.41E+08,40 074.6707 , 7/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,319.09786,297, ,70 806.2161 , 5/2 ,,,,,,,,,,,,,,
Ti XVI , ,  ,7.40E+02,620 470      , 3/2 ,,,,,,,,,,,,,,
Ti I ,319.19931, 15+ ,8.50E+07,31 489.476  ,4,,,,,,,,,,,,,,
Ti II ,319.22691,13,2.20E+06,40 027.2001 , 3/2 ,,,,,,,,,,,,,,
Ti II ,319.25569,357, ,62 272.3881 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III ,319.3771,5,3.80E+07,159 991.54   ,2,,,,,,,,,,,,,,
Ti II ,319.42417,550, ,62 410.9628 , 7/2 ,,,,,,,,,,,,,,
Ti II ,319.45672,840, ,62 595.1650 , 9/2 ,,,,,,,,,,,,,,
Ti I ,319.4962,0, ,48 107.432  ,2,,,,,,,,,,,,,,
Ti II ,319.57154,44,6.72E+06,40 027.2001 , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,319.75186,91,1.10E+06,31 490.9177 , 7/2 ,,,,,,,,,,,,,,
Ti I ,319.8719,6, ,48 328.747  ,4,,,,,,,,,,,,,,
Ti I ,319.9337,5, ,48 208.887  ,3,,,,,,,,,,,,,,
Ti I ,319.94252,7, ,48 461.967  ,5,,,,,,,,,,,,,,
Ti I ,319.99149, 15+ ,9.40E+07,31 628.688  ,5,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,320.0887,3, ,48 107.432  ,2,,,,,,,,,,,,,,
Ti III ,320.0888,3, ,159 022.93   ,4,,,,,,,,,,,,,,
Ti I ,320.1005,3, ,48 048.339  ,1,,,,,,,,,,,,,,
Ti I ,320.1589,11, ,39 662.081  ,1,,,,,,,,,,,,,,
Ti II ,320.19633,87, ,62 180.4011 , 3/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,320.25341,1120,1.27E+08,39 926.8192 , 5/2 ,,,,,,,,,,,,,,
Ti II ,320.34313,127,1.61E+06,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
Ti II ,320.35376,100, ,70 809.3378 , 3/2 ,,,,,,,,,,,,,,
Ti I ,320.3585,6, ,31 206.007  ,3,,,,,,,,,,,,,,
Ti I ,320.38254, 15+ ,7.20E+06,31 373.807  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,320.3858,98, ,70 806.2161 , 5/2 ,,,,,,,,,,,,,,
Ti I ,320.48667,11, ,39 685.964  ,2,,,,,,,,,,,,,,
Ti I ,320.51616,11, ,31 190.669  ,2,,,,,,,,,,,,,,
Ti I ,320.5846,5, ,31 184.010  ,1,,,,,,,,,,,,,,
Ti II ,320.60029,9,1.01E+06,39 926.8192 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,320.63369,8,1.39E+07,47 446.684  ,6,,,,,,,,,,,,,,
Ti I ,320.68222,9,2.18E+07,47 280.588  ,5,,,,,,,,,,,,,,
Ti I ,320.6955,3, ,48 048.339  ,1,,,,,,,,,,,,,,
Ti II ,320.72769,11, ,74 910.8726 , 7/2 ,,,,,,,,,,,,,,
Ti I ,320.73224,12, ,39 662.081  ,1,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti III , ,  ,3.40E-03,41 704.27   ,2,,,,,,,,,,,,,,
Ti I ,320.78938,11,2.57E+07,47 139.735  ,4,,,,,,,,,,,,,,
Ti II ,320.84483,128, ,62 272.3881 , 5/2 ,,,,,,,,,,,,,,
Ti I ,320.90219,8,1.63E+07,47 030.230  ,3,,,,,,,,,,,,,,
Ti I ,320.976,3, ,48 107.432  ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,321.09356,98, ,70 809.3378 , 3/2 ,,,,,,,,,,,,,,
Ti I ,321.103,4, ,48 208.887  ,3,,,,,,,,,,,,,,
Ti II ,321.17058,12, ,74 908.058  , 9/2 ,,,,,,,,,,,,,,
Ti II ,321.31214,46,9.18E+05,31 207.5111 , 5/2 ,,,,,,,,,,,,,,
Ti I ,321.31535,13, ,39 715.439  ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,321.34828,107, ,62 410.9628 , 7/2 ,,,,,,,,,,,,,,
Ti II ,321.40667,15, ,62 595.1650 , 9/2 ,,,,,,,,,,,,,,
Ti II ,321.41068,9,1.78E+06,43 780.9533 , 9/2 ,,,,,,,,,,,,,,
Ti I ,321.42373, 15+ ,6.50E+06,31 489.476  ,4,,,,,,,,,,,,,,
Ti III , ,  ,1.50E-03,41 704.27   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,321.45242,7, ,63 375.321  , 3/2 ,,,,,,,,,,,,,,
Ti II ,321.4767,333,3.30E+06,31 490.9177 , 7/2 ,,,,,,,,,,,,,,
Ti I ,321.6079,2, ,49 080.327  ,1,,,,,,,,,,,,,,
Ti I ,321.62003,9, ,39 685.964  ,2,,,,,,,,,,,,,,
Ti II ,321.687,95, ,78 543.8893 , 5/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti II ,321.68968,33,4.03E+06,40 074.6707 , 7/2 ,,,,,,,,,,,,,,
Ti II ,321.70543,1730,2.09E+07,31 301.0653 , 9/2 ,,,,,,,,,,,,,,
Ti I ,321.79381,11,1.25E+08,46 943.911  ,2,,,,,,,,,,,,,,
Ti II ,321.82658,449,8.02E+07,43 740.7678 , 7/2 ,,,,,,,,,,,,,,
Ti I ,321.8477,5, ,47 936.73   ,3,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,321.8673,3, ,39 662.081  ,1,,,,,,,,,,,,,,
Ti I ,321.8995,8, ,48 018.093  ,4,,,,,,,,,,,,,,
Ti II ,321.911,3, ,65 598.8926 , 7/2 ,,,,,,,,,,,,,,
Ti I ,321.9207,10,9.31E+07,47 030.230  ,3,,,,,,,,,,,,,,
Ti I ,321.934,7, ,47 870.47   ,2,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,322.0297,8, ,48 119.335  ,5,,,,,,,,,,,,,,
Ti II ,322.0469,64, ,63 375.321  , 3/2 ,,,,,,,,,,,,,,
Ti I ,322.092,2, ,49 099.463  ,2,,,,,,,,,,,,,,
Ti I ,322.11481,9, ,31 206.007  ,3,,,,,,,,,,,,,,
Ti I ,322.13775,11,1.19E+08,47 139.735  ,4,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,322.27412, 15+ , ,31 190.669  ,2,,,,,,,,,,,,,,
Ti II ,322.28413,1930,3.07E+07,31 113.6764 , 7/2 ,,,,,,,,,,,,,,
Ti I ,322.30045,8, ,48 233.380  ,6,,,,,,,,,,,,,,
Ti I ,322.35116,12,1.27E+08,47 280.588  ,5,,,,,,,,,,,,,,
Ti II ,322.4237,540,7.20E+07,43 780.9533 , 9/2 ,,,,,,,,,,,,,,
 , , , , , ,,,,,,,,,,,,,,
Ti I ,322.4349,4, ,49 150.329  ,3,,,,,,,,,,,,,,
Ti II ,322.47325,41, ,63 276.867  , 1/2 ,,,,,,,,,,,,,,
Ti I ,322.5361,3, ,47 870.47   ,2,,,,,,,,,,,,,,
Ti I ,322.61221,12,1.56E+08,47 446.684  ,6,,,,,,,,,,,,,,
